time_days,Nuclei:Eu156 top 18
17.146052702012845,175051.79483663512
17.14906750489196,174996.9326814769
17.152082837866054,174942.07523320825
17.15509870102833,174887.22249390327
17.15811509447201,174832.37446563592
17.16113201829034,174777.53115048027
17.164149472576536,174722.69255051127
17.167167457423943,174667.85866780198
17.17018597292581,174613.02950442748
17.17320501917545,174558.20506246193
17.17622459626618,174503.38534398025
17.179244704291342,174448.57035105675
17.182265343344284,174393.76008576623
17.185286513518385,174338.95455018332
17.188308214906993,174284.1537463834
17.19133044760358,174229.35767644036
17.194353211701532,174174.56634242972
17.19737650729429,174119.7797464263
17.200400334475304,174064.99789050542
17.203424693338043,174010.2207767421
17.206449583975992,173955.44840721163
17.209475006482656,173900.68078398934
17.212500960951555,173845.94158916207
17.215527447476187,173791.31418386335
17.218554466150177,173736.69150788768
17.22158201706705,173682.07356330435
17.224610100320398,173627.46035218192
17.22763871600382,173572.85187658903
17.230667864210933,173518.24813859456
17.233697545035373,173463.649140267
17.236727758570787,173409.05488367548
17.239758504910814,173354.4653708894
17.2427897841492,173299.88060397678
17.24582159637961,173245.30058500706
17.248853941695764,173190.7253160495
17.25188682019139,173136.15479917335
17.25492023196025,173081.58903644775
17.257954177096096,173027.0280299421
17.26098865569271,172972.47178172588
17.264023667843873,172917.9202938689
17.26705921364345,172863.37356843983
17.270095293185246,172808.83160750874
17.27313190656311,172754.29441314522
17.276169053870905,172699.76198741898
17.279206735202518,172645.23433239994
17.282244950651837,172590.71145015792
17.28528370031278,172536.1933427627
17.288322984279286,172481.68001228437
17.29136280264526,172427.17146079347
17.294403155504735,172372.66769035906
17.297444042951653,172318.16870305184
17.30048546508002,172263.67450094194
17.303527421983844,172209.18508609958
17.306569913757155,172154.7004605954
17.309612940494002,172100.22062649947
17.312656502288448,172045.74558588254
17.31570059923454,171991.27534081548
17.318745231426433,171936.80989336784
17.321790398958214,171882.34924561073
17.32483610192401,171827.89339961496
17.32788234041797,171773.44235745128
17.330929114534246,171718.99612119046
17.33397642436703,171664.6597506813
17.33702427001051,171610.35311896942
17.3400726515589,171556.05127599323
17.343121569106394,171501.7542238174
17.346171022747306,171447.46196450494
17.34922101257586,171393.1745001205
17.352271538686338,171338.89183272832
17.355322601173036,171284.61396439263
17.35837420013026,171230.34089717772
17.361426335652343,171176.07263314805
17.364479007833626,171121.80917436793
17.367532216768446,171067.5505229024
17.37058596255123,171013.29668081496
17.37364024527636,170959.04765017063
17.376695065038227,170904.80343303402
17.379750421931274,170850.56403147
17.382806316049933,170796.3294475432
17.385862747488677,170742.09968331832
17.38891971634197,170687.87474086048
17.391977222704288,170633.65462223484
17.39503526667019,170579.43932950543
17.398093848334188,170525.2288647377
17.401152967790814,170471.02322999662
17.404212625134637,170416.82242734762
17.407272820460225,170362.62645885546
17.410333553862174,170308.4353265856
17.413394825435102,170254.24903260314
17.416456635273626,170200.06757897357
17.419518983472365,170145.89096776256
17.422581870126038,170091.7192010346
17.425645295329293,170037.55228085569
17.428709259176824,169983.39020929113
17.431773761763335,169929.23298840667
17.434838803183563,169875.08062026766
17.437904383532246,169820.93310694004
17.44097050290414,169766.79045048932
17.444037161394,169712.65265298175
17.447104359096674,169658.51971648217
17.450172096106947,169604.39164305682
17.453240372519645,169550.35967785734
17.456309188429604,169496.37060603302
17.45937854393169,169442.38637994046
17.462448439120784,169388.4070016386
17.46551887409177,169334.4324731866
17.468589848939565,169280.46279664358
17.471661363759065,169226.49797406915
17.474733418645272,169172.5380075216
17.47780601369312,169118.58289906042
17.48087914899758,169064.63265074522
17.48395282465365,169010.6872646354
17.487027040756338,168956.74674278995
17.490101797400673,168902.81108726858
17.493177094681702,168848.8803001307
17.496252932694446,168794.95438343644
17.49932931153405,168741.0333392442
17.502406231295577,168687.11716961398
17.505483692074137,168633.20587660553
17.508561693964857,168579.29946227864
17.51164023706288,168525.39792869287
17.514719321463367,168471.50127790807
17.5177989472615,168417.6095119838
17.52087911455244,168363.7226329808
17.523959823431458,168309.84064295757
17.52704107399375,168255.9635439747
17.530122866334562,168202.0913380921
17.533205200549162,168148.22402736975
17.536288076732813,168094.36161386772
17.539371494980823,168040.5040996459
17.542455455388502,167986.65148676463
17.545539958051172,167932.80377728384
17.548625003064153,167878.96097326447
17.551710590522866,167825.12307676536
17.55479672052266,167771.29008984752
17.557883393158924,167717.4620145712
17.560970608527082,167663.63885299646
17.564058366722556,167609.82060718397
17.56714666784079,167556.00727919402
17.570235511977252,167502.19887108693
17.573324899227384,167448.50728297382
17.576414829686748,167394.837264961
17.579505303450826,167341.17214931335
17.58259632061515,167287.51193808467
17.58568788127526,167233.85663332845
17.58877998552672,167180.20623709835
17.591872633465115,167126.56075144827
17.59496582518604,167072.92017843178
17.598059560785074,167019.2845201034
17.601153840357917,166965.65377851558
17.60424866400018,166912.02795572297
17.60734403180753,166858.40705377923
17.61043994387564,166804.79107473837
17.61353640030022,166751.18002065437
17.616633401176976,166697.57389358114
17.61973094660164,166643.97269557265
17.622829036669962,166590.3764286829
17.625927671477676,166536.78509496665
17.62902685112063,166483.19869647664
17.632126575694585,166429.61723526765
17.63522684529536,166376.04071339394
17.638327660018785,166322.46913290943
17.641429019960714,166268.90249586853
17.644530925217012,166215.3408043253
17.647633375883558,166161.78406033403
17.65073637205622,166108.23226594966
17.653839913830982,166054.68542322528
17.656944001303746,166001.1435342157
17.66004863457046,165947.60660097538
17.663153813727092,165894.07462555866
17.66625953886963,165840.54761001986
17.669365810094067,165787.02555641357
17.672472627496433,165733.50846679407
17.67557999117275,165679.9963432159
17.678687901219043,165626.48918773414
17.681796357731447,165572.98700240214
17.68490536080601,165519.48978927513
17.688014910538843,165465.99755040742
17.69112500702606,165412.5484311717
17.694235650363794,165359.19398214814
17.6973468406482,165305.8444896984
17.700458577975454,165252.4999558703
17.70357086244171,165199.16038271223
17.706683694143223,165145.82577227085
17.709797073176198,165092.49612659457
17.71291099963686,165039.17144773115
17.716025473621475,164985.85173772855
17.719140495226306,164932.5369986346
17.722256064547647,164879.22723249707
17.7253721816818,164825.92244136424
17.728488846725053,164772.6226272842
17.731606059773814,164719.3277923042
17.73472382092441,164666.0379384724
17.737842130273204,164612.75306783704
17.740960987916598,164559.47318244597
17.744080393950988,164506.19828434748
17.747200348472802,164452.9283755894
17.750320851578483,164399.66345821973
17.75344190336449,164346.4035342867
17.75656350392726,164293.1486058391
17.759685653363356,164239.8986749236
17.76280835176925,164186.65374358915
17.76593159924147,164133.41381388382
17.769055395876556,164080.1788878557
17.772179741771073,164026.94896755295
17.775304637021588,163973.72405502386
17.778430081724704,163920.50415231663
17.781556075976994,163867.28926147998
17.784682619875156,163814.07938456105
17.7878097135158,163760.87452360863
17.79093735699558,163707.674680671
17.794065550411183,163654.4798577964
17.797194293859306,163601.2900570331
17.800323587436655,163548.10528042936
17.803453431239962,163494.9255300336
17.806583825365944,163441.75080789448
17.809714769911427,163388.58111605947
17.812846264973157,163335.5418146405
17.81597831064794,163282.50928442096
17.81911090703258,163229.48176664606
17.822244054223916,163176.4592633574
17.825377752318794,163123.4417765965
17.82851200141408,163070.42930840506
17.831646801606656,163017.42186082448
17.83478215299339,162964.4194358968
17.83791805567127,162911.42203566257
17.841054509737187,162858.42966216386
17.844191515288095,162805.4423174424
17.847329072420965,162752.4600035396
17.850467181232784,162699.482722497
17.85360584182055,162646.51047635634
17.85674505428128,162593.54326715923
17.859884818711983,162540.5810969478
17.863025135209774,162487.6239677625
17.86616600387169,162434.6718816456
17.869307424794826,162381.72484063866
17.872449398076274,162328.78284678335
17.875591923813165,162275.8459021213
17.878735002102633,162222.9140086942
17.88187863304184,162169.98716854362
17.885022816727954,162117.06538371122
17.88816755325813,162064.14865623912
17.891312842729644,162011.2369881681
17.894458685239687,161958.3303815401
17.897605080885498,161905.428838397
17.900752029764337,161852.53236078031
17.903899531973483,161799.64095073182
17.90704758761022,161746.75461029308
17.910196196771864,161693.8733415058
17.91334535955571,161640.9971464122
17.91649507605916,161588.12602705293
17.919645346379546,161535.25998547
17.922796170614248,161482.39902370525
17.925947548860663,161429.54314380029
17.9290994812162,161376.69234779675
17.932251967778285,161323.96422213974
17.935405008644366,161271.24997126305
17.938558603911883,161218.54078626155
17.94171275367837,161165.83666916916
17.9448674580413,161113.13762202123
17.948022717098183,161060.44364685263
17.951178530946557,161007.754745698
17.954334899683968,160955.07092059255
17.95749182340798,160902.3921735708
17.96064930221618,160849.71850666788
17.96380733620617,160797.0499219183
17.966965925475535,160744.38642135766
17.970125070121973,160691.7280070196
17.973284770243104,160639.0746809396
17.9764450259366,160586.4264451524
17.97960583730014,160533.78330169275
17.98276720443144,160481.1452525955
17.985929127428214,160428.51229989558
17.9890916063882,160375.88444562754
17.992254641409122,160323.26169182695
17.99541823258882,160270.64404052732
17.99858238002505,160218.03149376405
18.001747083815616,160165.42405357186
18.004912344058344,160112.82172198556
18.008078160851074,160060.22450103983
18.011244534291666,160007.63239276948
18.014411464478,159955.04539920925
18.01757895150793,159902.46352239422
18.02074699547943,159849.88676435826
18.023915596490404,159797.31512713656
18.02708475463879,159744.74861276365
18.030254470022548,159692.1872232743
18.033424742739665,159639.63096070333
18.03659557288813,159587.07982708517
18.039766960565963,159534.5338244545
18.042938905871186,159481.99295484603
18.046111408901822,159429.4572202949
18.049284469755996,159376.94263132729
18.052458088531765,159324.5428377115
18.055632265327223,159272.1481609662
18.05880700024049,159219.75860311923
18.061982293369695,159167.3741661983
18.065158144812994,159114.99485223135
18.068334554668557,159062.62066324602
18.071511523034534,159010.2516012706
18.074689050009198,158957.88766833182
18.077867135690727,158905.52886645793
18.08104578017737,158853.1751976767
18.08422498356738,158800.82666401568
18.087404745959024,158748.48326750263
18.090585067450597,158696.1450101652
18.093765948140405,158643.8118940311
18.096947388126768,158591.48392112795
18.100129387508,158539.1610934838
18.103311946382522,158486.8434131253
18.10649506484868,158434.53088208052
18.109678743004867,158382.2235023769
18.11286298094949,158329.92127604224
18.11604777878098,158277.62420510393
18.11923313659778,158225.33229158938
18.12241905449836,158173.0455375262
18.125605532581158,158120.76394494236
18.128792570944743,158068.48751586425
18.13198016968759,158016.2162523199
18.13516832890824,157963.95015633653
18.138357048705238,157911.68922994164
18.141546329177146,157859.43347516254
18.144736170422554,157807.18289402666
18.147926572540058,157754.9374885613
18.151117535628252,157702.6972607943
18.154309059785827,157650.4622127517
18.157501145111414,157598.23234646142
18.160693791703675,157546.00766395073
18.163886999661305,157493.78816724685
18.167080769083,157441.57385837683
18.17027510006749,157389.43646469843
18.173469992713517,157337.35746466622
18.17666544711983,157285.28363411577
18.17986146338518,157233.2149750681
18.183058041608415,157181.15148954242
18.18625518188832,157129.09317955954
18.189452884323718,157077.04004713986
18.192651149013454,157024.99209430354
18.195849976056387,156972.94932307093
18.199049365551403,156920.91173546223
18.202249317597392,156868.8793334975
18.205449832293233,156816.85211919763
18.20865090973793,156764.83009458147
18.211852550030397,156712.8132616699
18.215054753269595,156660.80162248286
18.218257519554513,156608.79517904035
18.221460848984144,156556.7939333627
18.224664741657516,156504.79788746955
18.22786919767366,156452.80704338106
18.231074217131596,156400.8214031176
18.234279800130455,156348.840968698
18.2374859467693,156296.8657421428
18.240692657147235,156244.8957254718
18.243899931363384,156192.93092070476
18.24710776951688,156140.97132986147
18.250316171706885,156089.01695496167
18.25352513803257,156037.0677980252
18.256734668593133,155985.1238610716
18.259944763487752,155933.1851461212
18.263155422815714,155881.25165519238
18.266366646676232,155829.32339030533
18.269578435168572,155777.40035347972
18.27279078839201,155725.48254673494
18.27600370644585,155673.56997209054
18.279217189429396,155621.66263156588
18.282431237441987,155569.7605271805
18.285645850582938,155517.86366095417
18.28886102895168,155466.00520736215
18.29207677264756,155414.24303063902
18.295293081769998,155362.48607356398
18.298509956418393,155310.73433814954
18.301727396692193,155258.9878264083
18.304945402690848,155207.2465403528
18.308163974513832,155155.51048199533
18.311383112260632,155103.77965334838
18.31460281603072,155052.05405642503
18.317823085923695,155000.33369323643
18.32104392203906,154948.61856579545
18.32426532447637,154896.90867611443
18.327487293335214,154845.20402620552
18.33070982871517,154793.50461808091
18.333932930715868,154741.81045375287
18.33715659943692,154690.12153523348
18.340380834977953,154638.43786453528
18.34360563743869,154586.75944366938
18.34683100691878,154535.08627464809
18.350056943517927,154483.41835948365
18.35328344733584,154431.75570018776
18.356510518472266,154380.09829877247
18.359738157026946,154328.44615724945
18.362966363099655,154276.79927763055
18.366195136790143,154225.157661928
18.369424478198283,154173.52131215265
18.37265438742387,154121.89023031644
18.375884864566732,154070.26441843115
18.379115909726735,154018.64387850833
18.38234752300375,153967.02861255946
18.385579704497673,153915.41862259601
18.38881245430841,153863.81391062954
18.39204577253589,153812.21447867123
18.39527965928003,153760.62032873317
18.39851411464085,153709.0314628256
18.4017491387183,153657.4478829601
18.40498473161238,153605.86959114825
18.408220893423106,153554.32167622028
18.41145762425051,153502.87744719879
18.41469492419464,153451.4384875624
18.417932793355572,153400.00479931562
18.42117123183335,153348.5763844631
18.424410239728143,153297.15324500832
18.427649817140047,153245.73538295593
18.430889964169197,153194.32280031012
18.434130680915743,153142.9154990753
18.43737196747987,153091.5134812552
18.440613823961762,153040.11674885423
18.44385625046163,152988.7253038764
18.447099247079667,152937.33914832596
18.450342813916183,152885.9582842059
18.45358695107141,152834.5827135207
18.456831658645626,152783.2124382741
18.460076936739124,152731.84746046987
18.463322785452227,152680.4877821117
18.466569204885257,152629.13340520332
18.469816195138574,152577.78433174832
18.473063756312538,152526.44056375025
18.47631188850751,152475.10210321314
18.47956059182395,152423.76895213936
18.482809866362253,152372.4411125329
18.48605971222285,152321.11858639712
18.489310129506205,152269.80137573517
18.492561118312786,152218.48948255036
18.495812678743086,152167.18290884595
18.499064810897615,152115.88165662496
18.502317514876864,152064.58572789107
18.505570790781448,152013.29512464616
18.50882463871189,151962.00984889377
18.512079058768776,151910.7299026368
18.5153340510527,151859.4552878781
18.518589615664276,151808.18600662038
18.521845752704138,151756.92206086646
18.525102462272937,151705.663452619
18.52835974447134,151654.45673622165
18.531617599400004,151603.33155675195
18.534876027159694,151552.2116959628
18.5381350278511,151501.0971558504
18.54139460157496,151449.98793841075
18.54465474843203,151398.88404563957
18.547915468523087,151347.7854795324
18.551176761948923,151296.69224208512
18.554438628810345,151245.6043352932
18.55770106920815,151194.5217611526
18.56096408324325,151143.44452165783
18.56422767101647,151092.3726188048
18.5674918326287,151041.3060545888
18.57075656818083,150990.24483100505
18.57402187777378,150939.18895004888
18.577287761508483,150888.13841371538
18.580554219485894,150837.09322399963
18.583821251806942,150786.05338289725
18.587088858572688,150735.01889240195
18.590357039884097,150683.98975450944
18.593625795842197,150632.96597121438
18.59689512654803,150581.9475445114
18.60016503210265,150530.93447639552
18.60343551260714,150479.92676886113
18.60670656816258,150428.92442390288
18.609978198870092,150377.92744351528
18.613250404830772,150326.9358296934
18.616523186145834,150275.94958443026
18.619796542916408,150224.96870972106
18.623070475243672,150173.9932075598
18.626344983228833,150123.02307994073
18.629620066973107,150072.05832885794
18.632895726577733,150021.09895630548
18.63617196214396,149970.14496427728
18.63944877377303,149919.19635476777
18.642726161566298,149868.25312976982
18.646004125625034,149817.31529127766
18.649282666050574,149766.47950588248
18.65256178294425,149715.67445493443
18.655841476407428,149664.87477151034
18.659121746541484,149614.08045759716
18.66240259344782,149563.29151518177
18.665684017227814,149512.5079462516
18.668966017982957,149461.72975279245
18.672248595814676,149410.95693679125
18.675531750824437,149360.18950023482
18.678815483113723,149309.42744510964
18.682099792784037,149258.67077340226
18.685384679936906,149207.91948709905
18.68867014467386,149157.1735881862
18.691956187096466,149106.4330786502
18.695242807306258,149055.69796047756
18.698530005404898,149004.96823565342
18.70181778149396,148954.24390616434
18.705106135675077,148903.52497399622
18.708395068049896,148852.81144113498
18.71168457872008,148802.1033095665
18.71497466778731,148751.40058127648
18.718265335353287,148700.70325825052
18.721556581519692,148650.0113424748
18.724848406388332,148599.32483593366
18.728140810060925,148548.64374061325
18.731433792639244,148497.96805849875
18.734727354225075,148447.2977915755
18.73802149492023,148396.6329418287
18.74131621482653,148345.97351124347
18.744611514045822,148295.3195018049
18.747907392679966,148244.67091549773
18.751203850830805,148194.02775430767
18.754500888600305,148143.3900202184
18.757798506090346,148092.757715215
18.761096703402863,148042.1308412823
18.764395480639802,147991.50940040487
18.767694837903136,147940.94663712117
18.770994775294852,147890.45735653097
18.77429529291695,147839.97348986528
18.77759639087142,147789.4950391023
18.78089806926037,147739.02200621887
18.78420032818583,147688.55439319293
18.78750316774987,147638.09220200207
18.790806588054583,147587.63543462372
18.79411058920208,147537.18409303532
18.7974151712945,147486.73817921418
18.800720334433983,147436.2976951375
18.804026078722668,147385.86264278277
18.807332404262798,147335.4330241262
18.810639311156546,147285.00884114514
18.813946799506134,147234.59009581647
18.81725486941379,147184.176790117
18.820563520981782,147133.76892602342
18.82387275431238,147083.36650551236
18.827182569507865,147032.9695305604
18.830492966670565,146982.5780031439
18.83380394590276,146932.1919252398
18.83711550730687,146881.81129882322
18.84042765098522,146831.43612587103
18.8437403770402,146781.06640835918
18.8470536855742,146730.7021482638
18.85036757668964,146680.3433475608
18.853682050488963,146629.99000822596
18.856997107074612,146579.642132235
18.860312746549035,146529.2997215641
18.863628969014783,146478.96277818794
18.866945774574333,146428.63130408232
18.870263163330208,146378.30530122275
18.873581135384953,146327.98477158454
18.876899690841128,146277.66971714277
18.88021882980132,146227.36013987265
18.88353855236812,146177.05604174917
18.88685885864415,146126.7973980532
18.890179748732,146076.63051948525
18.8935012227344,146026.46909959448
18.89682328075398,145976.3131403491
18.90014592289343,145926.16264371728
18.903469149255457,145876.01761166652
18.906792959942784,145825.87804616458
18.91011735505816,145775.74394917907
18.91344233470433,145725.61532267742
18.916767898984055,145675.49216862753
18.92009404800019,145625.3744889957
18.923420781855523,145575.26228574972
18.926748100652876,145525.15556085648
18.93007600449511,145475.0543162832
18.93340449348509,145424.9585539967
18.936733567725696,145374.86827596385
18.940063227319847,145324.78348415135
18.94339347237042,145274.70418052626
18.946724302980428,145224.63036705425
18.950055719252802,145174.5620457022
18.953387721290515,145124.49921843634
18.95672030919656,145074.44188722307
18.96005348307395,145024.39005402845
18.963387243025725,144974.34372081855
18.966721589154925,144924.30288955927
18.970056521564626,144874.2675622165
18.97339204035788,144824.23774075645
18.976728145637846,144774.2134271439
18.98006483750763,144724.19462334478
18.983402116070366,144674.1813313245
18.986739981429206,144624.17355304846
18.990078433687334,144574.17129048202
18.993417472947947,144524.17454559007
18.996757099314248,144474.18332033794
19.000097312889448,144424.1976166909
19.00343811377685,144374.21743661282
19.0067795020797,144324.24278206893
19.010121477901272,144274.27365502392
19.01346404134488,144224.40077740818
19.01680719251384,144174.56815593204
19.020150931511495,144124.74104132343
19.023495258441205,144074.91943554004
19.02684017340631,144025.10334053973
19.030185676510268,143975.29275827899
19.033531767856463,143925.48769071547
19.03687844754833,143875.68813980633
19.04022571568931,143825.89410750865
19.04357357238288,143776.10559577926
19.046922017732516,143726.32260657524
19.050271051841722,143676.54514185316
19.05362067481403,143626.7732035696
19.056970886752936,143577.00679368165
19.060321687762073,143527.2459141447
19.06367307794498,143477.4905669156
19.067025057405253,143427.74075395052
19.070377626246508,143377.9964772055
19.073730784572366,143328.25773863663
19.077084532486488,143278.52454019967
19.080438870092536,143228.79688385042
19.083793797494167,143179.07477154507
19.08714931479515,143129.35820523815
19.09050542209917,143079.64718688553
19.09386211950997,143029.9417184427
19.097219407131313,142980.24180186467
19.10057728506697,142930.54743910665
19.10393575342074,142880.85863212365
19.107294812296438,142831.17538287048
19.110654461797893,142781.49769330196
19.11401470202892,142731.82556537326
19.11737553309346,142682.15900103806
19.120736955095357,142632.49800225094
19.124098968138526,142582.84257096658
19.127461572326887,142533.1927091389
19.13082476776438,142483.54841872214
19.134188554554964,142433.9097016703
19.13755293280262,142384.323485589
19.14091790261131,142334.82057522863
19.144283464085113,142285.32321744715
19.14764961732803,142235.83141419204
19.151016362444114,142186.34516741015
19.154383699537433,142136.86447904803
19.157751628712074,142087.38935105238
19.161120150072147,142037.91978536974
19.16448926372177,141988.45578394624
19.167858969765057,141938.9973487288
19.17122926830623,141889.5444816624
19.174600159449444,141840.09718469367
19.17797164329889,141790.65545976837
19.181343719958786,141741.21930883237
19.184716389533367,141691.7887338313
19.188089652126887,141642.3637367105
19.19146350784361,141592.94431941558
19.194837956787833,141543.53048389178
19.198212999063827,141494.12223208483
19.201588634775984,141444.71956593866
19.204964864028614,141395.3224873988
19.208341686926087,141345.93099840998
19.211719103572776,141296.54510091693
19.21509711407308,141247.16479686415
19.218475718531426,141197.79008819626
19.221854917052237,141148.4209768574
19.225234709739944,141099.05746479236
19.22861509669908,141049.6995539443
19.23199607803411,141000.34724625744
19.23537765384954,140951.00054367576
19.238759824249897,140901.65944814307
19.24214258933973,140852.32396160281
19.245525949223595,140802.99408599857
19.248909904006087,140753.6698232735
19.252294453791766,140704.35117537144
19.255679598685322,140655.03814423448
19.25906533879136,140605.73073180616
19.262451674214535,140556.46280126157
19.265838605059525,140507.29048940708
19.26922613143102,140458.12377532257
19.272614253433733,140408.96266094394
19.276002971172392,140359.80714820698
19.27939228475175,140310.65723904732
19.282782194276542,140261.51293540103
19.286172699851615,140212.37423920265
19.28956380158174,140163.2411523878
19.292955499571743,140114.11367689166
19.29634779392646,140064.99181464946
19.29974068475076,140015.87556759582
19.303134172149505,139966.7649376658
19.306528256227605,139917.65992679383
19.309922937089937,139868.5605369151
19.313318214841495,139819.4667699629
19.316714089587208,139770.37862787195
19.320110561432035,139721.2961125766
19.32350763048097,139672.21922601064
19.32690529683902,139623.14797010805
19.33030356061121,139574.0823468025
19.333702421902583,139525.02235802767
19.3371018808182,139475.96800571695
19.340501937463113,139426.91929180425
19.34390259194248,139377.87621822188
19.34730384436139,139328.83878690316
19.350705694824985,139279.80699978126
19.35410814343841,139230.78085878893
19.35751119030684,139181.76036585882
19.36091483553547,139132.74552292345
19.36431907922951,139083.73633191534
19.36772392149415,139034.7327947671
19.37112936243471,138985.73491341
19.37453540215642,138936.7426897766
19.377942040764566,138887.7561257986
19.381349278364446,138838.7752234078
19.384757115061383,138789.79998453584
19.388165550960718,138740.88096685812
19.39157458616781,138692.0401153016
19.394984220788,138643.20490617363
19.39839445492675,138594.3753413979
19.40180528868944,138545.5514228992
19.40521672218151,138496.73315260196
19.4086287555084,138447.92053243026
19.412041388775584,138399.11356430818
19.415454622088554,138350.3122501595
19.418868455552808,138301.5165919081
19.422282889273873,138252.72659147758
19.425697923357266,138203.9422507917
19.42911355790861,138155.16357177304
19.432529793033453,138106.3905563452
19.435946628837396,138057.6232064312
19.43936406542606,138008.86152395394
19.44278210290507,137960.10551083623
19.446200741380093,137911.35516900066
19.449619980956797,137862.61050036977
19.45303982174084,137813.8715068663
19.456460263838004,137765.13819041156
19.459881307353978,137716.410552928
19.463302952394518,137667.68859633757
19.466725199065387,137618.97232256207
19.470148047472364,137570.26173352313
19.473571497721263,137521.55683114217
19.476995549917902,137472.85761734063
19.480420204168087,137424.16409403994
19.483845460577744,137375.47626316056
19.48727131925272,137326.7941266236
19.49069778029891,137278.1176863498
19.49412484382223,137229.44694425995
19.497552509928617,137180.78190227438
19.50098077872402,137132.12256231342
19.50440965031441,137083.4689262973
19.507839124805777,137034.820996146
19.5112692023041,136986.17877377986
19.51469988291547,136937.63831278466
19.5181311667459,136889.12975743235
19.52156305390145,136840.62688862294
19.52499554448821,136792.12970826947
19.52842863861228,136743.6382182845
19.531862336379774,136695.15242058077
19.535296637896842,136646.6723170706
19.5387315432696,136598.19790966678
19.542167052604288,136549.72920028042
19.54560316600708,136501.26619082407
19.549039883584182,136452.80888320945
19.55247720544183,136404.35727934825
19.55591513168627,136355.91138115214
19.559353662423774,136307.47119053235
19.56279279776063,136259.0367094001
19.56623253780315,136210.60793966652
19.569672882657617,136162.1848832429
19.57311383243045,136113.7675420392
19.576555387227977,136065.35591796637
19.57999754715658,136016.95001293492
19.583440312322658,135968.54982885515
19.586883682832635,135920.15536763726
19.59032765879294,135871.76663119113
19.593772240310038,135823.3836214267
19.597217427490367,135775.00634025416
19.60066322044049,135726.63478958202
19.60410961926689,135678.26897132007
19.60755662407609,135629.90888737765
19.611004234974647,135581.55453966375
19.614452452069127,135533.2059300873
19.61790127546612,135484.86306055702
19.62135070527223,135436.5259329816
19.624800741594054,135388.19454926974
19.628251384538295,135339.86891132905
19.631702634211592,135291.5490210679
19.63515449072062,135243.2348803943
19.63860695417208,135194.97443791898
19.64206002467269,135146.7932603082
19.64551370232919,135098.61781090038
19.64896798724834,135050.44809159634
19.65242287953691,135002.284104297
19.65587837930166,134954.1258509034
19.659334486649477,134905.97333331517
19.662791201687156,134857.82655343311
19.666248524521542,134809.6855131574
19.66970645525951,134761.550214388
19.67316499400795,134713.42065902476
19.676624140873763,134665.2968489675
19.68008389596388,134617.17878611558
19.683544259385204,134569.06647236893
19.687005231244775,134520.95990962576
19.690466811649543,134472.8590997856
19.693929000706497,134424.7640447474
19.697391798522663,134376.6747464098
19.700855205205084,134328.5912066714
19.70431922086081,134280.51342743053
19.707783845596918,134232.4414105855
19.711249079520474,134184.3751580348
19.71471492273866,134136.3146716753
19.718181375358572,134088.25995340533
19.72164843748736,134040.2110051223
19.725116109232193,133992.16782872385
19.728584390700266,133944.13042610695
19.732053281998787,133896.09879916877
19.735522783234977,133848.0729498062
19.738992894516088,133800.052879916
19.742463615949344,133752.0385913952
19.7459349476421,133704.03008613922
19.74940688970163,133656.02736604476
19.752879442235244,133608.03043300787
19.756352605350294,133560.03928892445
19.759826379154127,133512.05393569017
19.76330076375413,133464.1027566482
19.766775759257694,133416.2496559491
19.770251365772204,133368.40232457308
19.77372758340516,133320.560764408
19.777204412263988,133272.72497734285
19.78068185245615,133224.89496526608
19.784159904089147,133177.07073006593
19.78763856727048,133129.25227363055
19.79111784210769,133081.43959784764
19.794597728708307,133033.632704605
19.798078227179914,132985.83159579034
19.801559337630056,132938.03627329136
19.80504106016641,132890.24673899432
19.808523394896557,132842.4629947869
19.81200634192815,132794.68504255568
19.81548990136884,132746.9128841876
19.818974073326313,132699.14652156908
19.82245885790827,132651.38595658654
19.825944255222428,132603.63119112607
19.829430265376484,132555.88222707406
19.83291688847827,132508.13906631552
19.836404124635525,132460.40171073657
19.83989197395604,132412.67016222258
19.84338043654763,132364.94442265888
19.84686951251813,132317.22449393064
19.850359201975387,132269.51037792262
19.85384950502727,132221.80207651982
19.857340421781633,132174.09959160717
19.86083195234646,132126.40292506805
19.864324096829634,132078.7120787874
19.867816855339104,132031.02705464905
19.87131022798284,131983.3478545369
19.874804214868817,131935.67448033465
19.87829881610504,131888.006933926
19.881794031799537,131840.345217194
19.88528986206034,131792.68933202184
19.88878630699548,131745.07573509502
19.8922833667131,131697.55138545157
19.89578104132127,131650.03284570074
19.899279330928103,131602.52011771884
19.90277823564173,131555.01320338185
19.906277755570315,131507.5121045656
19.90977789082202,131460.01682314582
19.91327864150505,131412.5273609979
19.91678000772757,131365.04371999763
19.920281989597893,131317.56590201915
19.923784587224226,131270.09390893806
19.927287800714836,131222.62774262886
19.930791630178017,131175.16740496628
19.934296075722074,131127.71289782465
19.93780113745533,131080.26422307812
19.941306815486133,131032.8213826008
19.94481310992281,130985.38437826696
19.948320020873815,130937.95321194928
19.95182754844752,130890.5278855217
19.955335692752335,130843.1084008575
19.95884445389671,130795.69475982973
19.962353831989102,130748.28696431144
19.96586382713799,130700.88501617518
19.969374439451865,130653.48891729355
19.972885669039254,130606.09866953886
19.976397516008646,130558.71427478381
19.979909980468676,130511.33573489933
19.98342306252788,130463.96305175778
19.98693676229485,130416.59622723059
19.990451079878195,130369.23526318932
19.993966015386547,130321.88016150512
