time_days,Nuclei:Tm171 top 19
1.692030462486889,69713.58338817595
1.6923279734299912,69714.57939964267
1.692625536684658,69715.5755826645
1.6929231522600883,69716.57193727039
1.6932208201654804,69717.56846348928
1.6935185404100364,69718.56516135011
1.693816313002959,69719.5620308818
1.6941141379534526,69720.55907211328
1.694412015270723,69721.5562850735
1.694709944963975,69722.55366979139
1.6950079270424239,69723.55122629598
1.695305961515278,69724.5489546162
1.6956040483917494,69725.54685478097
1.6959021876810523,69726.5449268193
1.6962003793924028,69727.54317076017
1.6964986235350183,69728.54158663255
1.6967969201181174,69729.54017446544
1.697095269150918,69730.53893428775
1.6973936706426485,69731.51522493114
1.6976921246025298,69732.47995524896
1.697990631039787,69733.44485172078
1.6982891899636474,69734.40991437457
1.6985878013833402,69735.3751432384
1.6988864653080953,69736.34053834027
1.699185181747145,69737.30609970819
1.6994839507097226,69738.27182737018
1.6997827722050605,69739.23772135428
1.7000816462424015,69740.20378168856
1.7003805728309813,69741.170008401
1.70067955198004,69742.1364015197
1.7009785836988194,69743.10296107267
1.7012776679965624,69744.06968708796
1.7015768048825146,69745.03657959368
1.701875994365922,69746.00363861783
1.7021752364560307,69746.97086418852
1.702474531162096,69747.93825633379
1.7027738784933664,69748.90581508173
1.703073278459095,69749.87354046044
1.7033727310685367,69750.84143249798
1.7036722363309478,69751.80949122243
1.7039717942555863,69752.77771666195
1.704271404851712,69753.74610884456
1.7045710681285833,69754.71466779837
1.7048707840954684,69755.68339355153
1.7051705527616297,69756.65228613214
1.7054703741363328,69757.62134556829
1.7057702482288457,69758.59057188815
1.7060701750484377,69759.5599651198
1.7063701546043797,69760.52952529141
1.7066701869059444,69761.49925243104
1.7069702719624065,69762.46914656692
1.7072704097830387,69763.43920772713
1.7075706003771245,69764.40943593987
1.70787084375394,69765.37983123328
1.708171139922766,69766.35039363548
1.7084714888928856,69767.32112317467
1.708771890673582,69768.29201987897
1.7090723452741414,69769.26308377662
1.709372852703851,69770.23431489574
1.709673412971997,69771.20571326453
1.709974026087876,69772.17727891117
1.7102746920607768,69773.14901186388
1.7105754108999942,69774.12091215083
1.7108761826148227,69775.09297980019
1.7111770072145598,69776.0652148402
1.7114778847085048,69777.00917879306
1.7117788151059574,69777.94813473294
1.712079798416217,69778.88725235753
1.7123808346485934,69779.826531694
1.7126819238123887,69780.7659727696
1.71298306591691,69781.7055756116
1.713284260971466,69782.64534024731
1.7135855089853669,69783.58526670387
1.7138868099679243,69784.52535500863
1.7141881639284522,69785.46560518883
1.7144895708762653,69786.40601727182
1.7147910308206775,69787.34659128476
1.7150925437710136,69788.28732725504
1.7153941097365903,69789.22822520988
1.7156957287267294,69790.16928517655
1.7159974007507541,69791.11050718244
1.7162991258179898,69792.0518912548
1.7166009039377625,69792.99343742091
1.7169027351194008,69793.93514570814
1.717204619372232,69794.87701614376
1.717506556705593,69795.81904875509
1.7178085471288143,69796.76124356945
1.7181105906512304,69797.70360061424
1.7184126872821786,69798.64611991671
1.718714837030996,69799.58880150421
1.7190170399070233,69800.53164540407
1.7193192959196009,69801.47465164369
1.7196216050780728,69802.4178202504
1.7199239673917799,69803.3611512515
1.7202263828700752,69804.30464467444
1.7205288515223032,69805.24830054649
1.7208313733578133,69806.1921188951
1.7211339483859576,69807.13609974756
1.7214365766160882,69808.0802431313
1.7217392580575601,69809.02454907371
1.7220419927197292,69809.96901760214
1.7223447806119505,69810.91364874398
1.722647621743589,69811.85844252665
1.722950516124004,69812.80339897753
1.7232534637625574,69813.74851812402
1.7235564646686137,69814.69379999355
1.7238595188515387,69815.63924461353
1.7241626263207006,69816.58485201134
1.7244657870854687,69817.53062221441
1.7247690011552108,69818.47655525019
1.7250722685393056,69819.42265114612
1.7253755892471243,69820.35524938126
1.7256789632880434,69821.2688056384
1.7259823906714398,69822.18251917722
1.726285871406693,69823.09639002426
1.7265894055031843,69824.01041820596
1.7268929929702954,69824.92460374889
1.7271966338174112,69825.8389466795
1.7275003280539143,69826.75344702433
1.7278040756891981,69827.66810480988
1.7281078767326492,69828.58292006268
1.728411731193658,69829.49789280925
1.7287156390816165,69830.41302307611
1.7290196004059197,69831.32831088977
1.729323615175963,69832.24375627679
1.7296276834011435,69833.15935926372
1.7299318050908576,69834.07511987706
1.730235980254512,69834.99103814339
1.730540208901506,69835.90711408926
1.7308444910412435,69836.82334774126
1.7311488266831303,69837.7397391259
1.7314532158365739,69838.65628826973
1.7317576585109826,69839.57299519939
1.732062154715768,69840.48985994137
1.7323667044603386,69841.40688252231
1.7326713077541145,69842.32406296875
1.7329759646065086,69843.24140130731
1.7332806750269378,69844.15889756459
1.7335854390248213,69845.07655176712
1.7338902566095795,69845.99436394156
1.734195127790635,69846.91233411452
1.734500052577411,69847.83046231253
1.7348050309793333,69848.7487485623
1.735110063005826,69849.66719289037
1.7354151486663243,69850.5857953234
1.7357202879702553,69851.504555888
1.7360254809270517,69852.42347461078
1.736330727546147,69853.3425515184
1.7366360278369763,69854.26178663754
1.7369413818089776,69855.18117999475
1.7372467894715888,69856.10073161675
1.7375522508342476,69857.02044153014
1.737857765906403,69857.94030976159
1.7381633346974945,69858.86033633775
1.7384689572169683,69859.78052128531
1.7387746334742713,69860.70086463097
1.739080363478852,69861.6213664013
1.7393861472401615,69862.52961943723
1.7396919847676513,69863.41608321466
1.7399978760707753,69864.30269958054
1.7403038211589859,69865.18946856062
1.7406098200417461,69866.07639018059
1.740915872728512,69866.96346446613
1.7412219792287433,69867.8506914429
1.741528139551903,69868.7380711367
1.7418343537074543,69869.62560357316
1.742140621704862,69870.51328877805
1.7424469435535943,69871.40112677705
1.7427533192631162,69872.28911759591
1.7430597488429043,69873.17726126035
1.7433662323024277,69874.0655577961
1.7436727696511598,69874.95400722891
1.7439793608985763,69875.8426095845
1.7442860060541545,69876.73136488866
1.7445927051273722,69877.62027316708
1.7448994581277104,69878.50933444557
1.7452062650646483,69879.39854874983
1.7455131259476753,69880.28791610565
1.745820040786274,69881.17743653883
1.7461270095899313,69882.06711007509
1.7464340323681355,69882.95693674021
1.746741109130378,69883.84691655998
1.7470482398861498,69884.73704956022
1.7473554246449452,69885.62733576665
1.7476626634162598,69886.5177752051
1.747969956209587,69887.40836790133
1.7482773030344319,69888.29911388118
1.7485847039002917,69889.19001317042
1.748892158816669,69890.08106579489
1.7491996677930672,69890.9722717804
1.7495072308389916,69891.86363115275
1.749814847963949,69892.75514393773
1.750122519177449,69893.64681016124
1.7504302444889985,69894.53862984903
1.7507380239081154,69895.43060302698
1.7510458574443108,69896.32272972091
1.7513537451071002,69897.21500995665
1.7516616869060007,69898.10744376008
1.751969682850531,69899.00003115699
1.7522777329502113,69899.89277217333
1.7525858372145642,69900.78566683484
1.7528939956531102,69901.67871516745
1.7532022082753806,69902.57191719701
1.7535104750909003,69903.46527294941
1.7538187961091976,69904.35878245048
1.7541271713398032,69905.25244572615
1.7544356007922488,69906.13192670056
1.754744084476069,69906.99236225625
1.755052622400799,69907.85294589004
1.755361214575976,69908.7136776269
1.7556698610111356,69909.57455749171
1.7559785617158252,69910.43558550946
1.7562873166995834,69911.29676170505
1.7565961259719542,69912.1580861034
1.756904989542483,69913.01955872946
1.7572139074207178,69913.88117960822
1.7575228796162068,69914.74294876457
1.757831906138501,69915.60486622353
1.75814098699715,69916.46693200992
1.7584501222017133,69917.32914614888
1.7587593117617437,69918.19150866527
1.7590685556867987,69919.05401958406
1.7593778539864373,69919.9166789303
1.7596872066702203,69920.77948672888
1.7599966137477097,69921.6424430048
1.76030607522847,69922.5055477831
1.7606155911220671,69923.36880108871
1.7609251614380648,69924.23220294666
1.761234786186039,69925.09575338192
1.761544465375557,69925.95945241948
1.7618541990161916,69926.82330008443
1.7621639871175163,69927.6872964017
1.762473829689108,69928.55144139627
1.7627837267405435,69929.41573509327
1.7630936782814024,69930.28017751768
1.7634036843212622,69931.14476869446
1.763713744869712,69932.00950864868
1.764023859936333,69932.87439740544
1.7643340295307104,69933.73943498966
1.7646442536624334,69934.60462142651
1.7649545323410898,69935.46995674091
1.7652648655762713,69936.335440958
1.7655752533775706,69937.20107410279
1.765885695754579,69938.06685620034
1.7661961927168988,69938.93278727571
1.7665067442741245,69939.79886735404
1.766817350435856,69940.6650964603
1.767128011211694,69941.53147461961
1.7674387266112415,69942.39800185703
1.7677494966441025,69943.26467819764
1.7680603213198844,69944.13150366655
1.768371200648194,69944.99847828885
1.7686821346386383,69945.86560208962
1.7689931233008347,69946.73287509395
1.7693041666443932,69947.60029732696
1.7696152646789283,69948.43804201727
1.769926417414056,69949.27302751044
1.7702376248593952,69950.10815667232
1.7705488870245651,69950.94342952703
1.7708602039191872,69951.77884609881
1.7711715755528814,69952.61440641178
1.7714830019352787,69953.4501104901
1.771794483076003,69954.285958358
1.772106018984682,69955.12195003968
1.7724176096709456,69955.95808555926
1.7727292551444256,69956.79436494106
1.773040955414755,69957.63078820915
1.773352710491569,69958.4673553878
1.7736645203845014,69959.3040665012
1.773976385103196,69960.14092157358
1.7742883046572906,69960.97792062919
1.7746002790564264,69961.81506369212
1.7749123083102472,69962.65235078674
1.7752243924283977,69963.4897819372
1.775536531420525,69964.32735716771
1.7758487252962776,69965.16507650261
1.7761609740653062,69966.00293996603
1.7764732777372585,69966.84094758224
1.776785636321795,69967.67909937553
1.7770980498285684,69968.51739537012
1.777410518267235,69969.35583559026
1.777723041647454,69970.19442006019
1.7780356199788852,69971.03314880423
1.7783482532711912,69971.8720218466
1.7786609415340358,69972.7110392116
1.778973684777081,69973.55020092345
1.7792864830100006,69974.38950700652
1.7795993362424603,69975.228957485
1.7799122444841309,69976.0685523832
1.7802252077446843,69976.90829172546
1.780538226033795,69977.748175536
1.780851299361138,69978.58820383917
1.7811644277363916,69979.42837665926
1.7814776111692343,69980.26869402056
1.7817908496693438,69981.10915594737
1.7821041432464093,69981.94976246404
1.7824174919101115,69982.79051359487
1.7827308956701362,69983.63140936416
1.7830443545361716,69984.47244979627
1.7833578685179066,69985.31363491551
1.7836714376250324,69986.15496474622
1.7839850618672417,69986.99643931272
1.7842987412542253,69987.83805863936
1.7846124757956867,69988.65409526521
1.7849262655013198,69989.46405544781
1.7852401103808242,69990.27415496469
1.7855540104439016,69991.08439383922
1.7858679657002547,69991.8947720949
1.786181976159588,69992.70528975512
1.7864960418316083,69993.51594684333
1.7868101627260198,69994.32674338299
1.7871243388525393,69995.13767939757
1.7874385702208753,69995.94875491044
1.7877528568407404,69996.75996994514
1.7880671987218497,69997.57132452511
1.7883815958739198,69998.38281867378
1.7886960483066694,69999.19445241464
1.7890105560298177,70000.00622577115
1.7893251190530879,70000.81813876683
1.7896397373861987,70001.63019142511
1.7899544110388823,70002.44238376949
1.7902691400208628,70003.25471582345
1.7905839243418682,70004.06718761053
1.790898764011629,70004.87979915414
1.7912136590398775,70005.6925504778
1.791528609436347,70006.50544160506
1.7918436152107726,70007.31847255937
1.7921586763728892,70008.1316433643
1.7924737929324417,70008.94495404328
1.792788964899167,70009.75840461989
1.7931041922828082,70010.57199511764
1.7934194750931083,70011.38572556003
1.7937348133398137,70012.19959597061
1.794050207032672,70013.01360637292
1.7943656561814316,70013.82775679049
1.7946811607958406,70014.6420472468
1.794996720885658,70015.4564777655
1.7953123364606351,70016.27104837002
1.7956280075305273,70017.08575908402
1.7959437341050926,70017.90060993098
1.7962595161940906,70018.71560093448
1.796575353807282,70019.5307321181
1.79689124695443,70020.34600350536
1.7972071956452995,70021.16141511986
1.7975231998896528,70021.97696698518
1.797839259697265,70022.79265912488
1.798155375077902,70023.6084915626
1.7984715460413359,70024.42446432181
1.7987877725973394,70025.24057742617
1.7991040547556876,70026.05683089927
1.799420392526157,70026.87001539458
1.7997367859185258,70027.65537398752
1.8000532349425713,70028.44086765508
1.8003697396080813,70029.22649641997
1.8006862999248359,70030.01226030487
1.8010029159026206,70030.7981593325
1.8013195875512227,70031.5841935256
1.80163631488043,70032.37036290683
1.8019530979000333,70033.15666749899
1.8022699366198245,70033.94310732474
1.8025868310495976,70034.72968240683
1.8029037811991449,70035.51639276798
1.80322078707827,70036.30323843096
1.8035378486967686,70037.0902194185
1.8038549660644416,70037.87733575334
1.8041721391910917,70038.66458745823
1.804489368086522,70039.4519745559
1.804806652760539,70040.23949706911
1.8051239932229506,70041.02715502067
1.8054413894835626,70041.81494843325
1.8057588415521924,70042.60287732973
1.8060763494386498,70043.3909417328
1.8063939131527487,70044.17914166523
1.806711532704306,70044.96747714982
1.8070292081031392,70045.7559482094
1.8073469393590682,70046.54455486663
1.8076647264819143,70047.33329714442
1.8079825694814975,70048.12217506548
1.8083004683676491,70048.91118865265
1.808618423150192,70049.7003379287
1.8089364338389549,70050.4896229165
1.8092545004437681,70051.27904363876
1.809572622974463,70052.06860011833
1.8098908014408728,70052.85829237805
1.8102090358528333,70053.6481204407
1.810527326220181,70054.43808432913
1.810845672552752,70055.22818406612
1.8111640748603925,70056.01841967454
1.8114825331529414,70056.8087911772
1.8118010474402433,70057.59929859695
1.8121196177321428,70058.38994195663
1.8124382440384879,70059.18072127909
1.8127569263691274,70059.97163658713
1.8130756647339121,70060.76268790364
1.8133944591426916,70061.55387525144
1.8137133096053266,70062.34519865346
1.8140322161316693,70063.13665813248
1.8143511787315776,70063.92825371142
1.8146701974149113,70064.69573141469
1.8149892721915313,70065.45717272768
1.8153084030713011,70066.21874497415
1.8156275900640844,70066.98044817605
1.8159468331797484,70067.74228235544
1.8162661324281575,70068.50424753428
1.816585487819188,70069.26634373463
1.8169048993627088,70070.02857097848
1.8172243670685926,70070.79092928782
1.8175438909467152,70071.5534186847
1.8178634710069526,70072.31603919114
1.8181831072591839,70073.07879082915
1.8185027997132892,70073.84167362076
1.8188225483791471,70074.60468758803
1.8191423532666482,70075.36783275299
1.8194622143856742,70076.13110913767
1.8197821317461131,70076.89451676408
1.8201021053578532,70077.65805565432
1.8204221352307854,70078.42172583043
1.8207422213748026,70079.18552731445
1.8210623637997985,70079.94946012845
1.8213825625156659,70080.71352429451
1.8217028175323084,70081.47771983464
1.8220231288596234,70082.24204677093
1.822343496507511,70083.00650512551
1.8226639204858743,70083.77109492039
1.8229844008046183,70084.5358161777
1.823304937473649,70085.30066891944
1.8236255305028748,70086.06565316778
1.823946179902205,70086.83076894478
1.8242668856815487,70087.59601627254
1.8245876478508254,70088.36139517312
1.8249084664199466,70089.12690566866
1.8252293413988296,70089.89254778124
1.825550272797393,70090.65832153303
1.8258712606255567,70091.42422694608
1.826192304893243,70092.19026404248
1.8265134056103756,70092.95643284445
1.826834562786877,70093.72273337397
1.8271557764326807,70094.48916565326
1.8274770465577126,70095.25572970446
1.8277983731719036,70096.02242554967
1.8281197562851863,70096.78925321103
1.828441195907495,70097.55621271064
1.8287626920487654,70098.32330407074
1.829084244718935,70099.09052731337
1.829405853927941,70099.85788246072
1.8297275196857306,70100.59919412226
1.8300492420022436,70101.3371229161
1.8303710208874249,70102.07517857368
1.8306928563512206,70102.81336111635
1.8310147484035797,70103.5516705654
1.8313366970544516,70104.29010694212
1.831658702313788,70105.02867026784
1.8319807641915429,70105.76736056391
1.832302882697668,70106.50617785162
1.8326250578421264,70107.24512215228
1.8329472896348744,70107.98419348727
1.8332695780858723,70108.72339187788
1.8335919232050821,70109.46271734546
1.8339143250024679,70110.20216991135
1.8342367834879958,70110.94174959691
1.8345592986716326,70111.68145642345
1.834881870563345,70112.42129041234
1.8352044991731102,70113.16125158494
1.8355271845108978,70113.9013399626
1.8358499265866821,70114.64155556666
1.8361727254104399,70115.3818984185
1.8364955809921488,70116.12236853952
1.836818493341789,70116.86296595105
1.8371414624693416,70117.60369067444
1.8374644883847902,70118.34454273111
1.8377875710981162,70119.08552214241
1.838110710619313,70119.82662892979
1.8384339069583668,70120.56786311456
1.8387571601252666,70121.3092247181
1.8390804701300054,70122.05071376188
1.839403836982577,70122.79233026724
1.8397272606929767,70123.53407425563
1.8400507412712017,70124.27594574842
1.8403742787272481,70125.017944767
1.8406978730711234,70125.76007133283
1.8410215243128265,70126.50232546729
1.8413452324623625,70127.24470719178
1.8416689975297367,70127.98721652776
1.8419928195249577,70128.72985349662
1.8423166984580353,70129.47261811986
1.8426406343389798,70130.21551041881
1.8429646271778024,70130.958530415
1.8432886769845238,70131.70167812979
1.8436127837691576,70132.44495358468
1.8439369475417227,70133.18835680107
1.8442611683122387,70133.93188780043
1.844585446090728,70134.6654071125
1.8449097808872144,70135.38022702445
1.8452341727117227,70136.09516980172
1.8455586215742814,70136.81023546479
1.845883127484915,70137.52542403442
1.8462076904536617,70138.24073553113
1.8465323104905504,70138.95616997566
1.8468569876056158,70139.67172738856
1.8471817218088937,70140.38740779053
1.8475065131104218,70141.10321120218
1.8478313615202404,70141.8191376442
1.84815626704839,70142.53518713718
1.8484812297049111,70143.25135970181
1.848806249499855,70143.96765535878
1.8491313264432652,70144.68407412869
1.8494564605451898,70145.40061603222
1.8497816518156796,70146.11728109005
1.8501069002647863,70146.83406932285
1.8504322059025633,70147.5509807513
1.8507575687390665,70148.26801539605
1.8510829887843503,70148.9851732778
1.8514084660484798,70149.70245441725
1.8517340005415122,70150.41985883508
1.852059592273511,70151.13738655197
1.85238524125454,70151.85503758861
1.8527109474946655,70152.5728119657
1.8530367110039552,70153.29070970393
1.853362531792479,70154.00873082403
1.8536884098703084,70154.72687534668
1.8540143452475133,70155.44514329263
1.854340337934175,70156.16353468258
1.854666387940367,70156.88204953719
1.8549924952761685,70157.60068787726
1.855318659951659,70158.31944972347
1.855644881976921,70159.03833509654
1.8559711613620382,70159.75734401727
1.8562974981170963,70160.4764765063
1.8566238922521794,70161.19573258437
1.856950343777383,70161.91511227234
1.8572768527027954,70162.63461559084
1.8576034190385087,70163.35424256063
1.8579300427946173,70164.0739932025
1.8582567239812182,70164.79386753718
1.8585834626084088,70165.51386558542
1.8589102586862891,70166.23398736799
1.859237112224961,70166.95423290566
1.8595640232345239,70167.66906401001
1.8598909917250903,70168.3612963238
1.8602180177067633,70169.05364759518
1.8605451011896519,70169.74611784412
1.8608722421838664,70170.43870709061
1.8611994406995194,70171.13141535457
1.8615266967467243,70171.82424265603
1.8618540103355972,70172.51718901486
1.8621813814762525,70173.21025445114
1.8625088101788165,70173.90343898482
1.8628362964534062,70174.59674263585
1.8631638403101456,70175.29016542427
1.8634914417591584,70175.98370737002
1.8638191008105716,70176.67736849312
1.8641468174745135,70177.37114881353
1.8644745917611136,70178.06504835129
1.8648024236805014,70178.7590671264
1.8651303132428165,70179.45320515882
1.865458260458191,70180.1474624686
1.8657862653367623,70180.84183907574
1.866114327888669,70181.53633500023
1.8664424481240525,70182.23095026214
1.8667706260530543,70182.92568488144
1.8670988616858197,70183.6205388782
1.8674271550324943,70184.31551227238
1.8677555061032232,70185.01060508407
1.8680839149081616,70185.70581733328
1.8684123814574587,70186.40114904006
1.8687409057612672,70187.09660022442
1.8690694878297422,70187.79217090645
1.8693981276730405,70188.48786110614
1.8697268253013208,70189.18367084359
1.8700555807247436,70189.8796001388
1.8703843939534677,70190.5756490119
1.8707132649976632,70191.27181748286
1.8710421938674928,70191.9681055718
1.8713711805731243,70192.6645132988
1.8717002251247268,70193.36104068387
1.8720293275324713,70194.05768774712
1.8723584878065307,70194.75445450861
1.87268770595708,70195.45134098844
1.873016981994292,70196.14834720663
1.8733463159283519,70196.84547318336
1.8736757077694357,70197.54271893864
1.8740051575277263,70198.2400844926
1.8743346652134063,70198.9375698653
1.874664230836662,70199.62377803754
1.8749938544076798,70200.29393106951
1.8753235359366496,70200.96419924006
1.8756532754337614,70201.63458256847
1.8759830729092049,70202.30508107405
1.8763129283731808,70202.97569477618
1.876642841835882,70203.64642369412
1.8769728133075068,70204.31726784723
1.8773028427982545,70204.98822725478
1.8776329303183272,70205.65930193615
1.8779630758779278,70206.33049191064
1.8782932794872613,70207.00179719763
1.8786235411565317,70207.67321781642
1.8789538608959542,70208.34475378634
1.8792842387157358,70209.0164051268
1.8796146746260893,70209.68817185704
1.8799451686372286,70210.36005399653
1.880275720759369,70211.03205156451
1.8806063310027292,70211.70416458044
1.8809369993775278,70212.3763930636
1.881267725893987,70213.04873703342
1.8815985105623259,70213.72119650923
1.8819293533927761,70214.39377151032
1.8822602543955609,70215.06646205625
1.882591213580909,70215.73926816622
1.8829222309590512,70216.41218985971
1.8832533065402186,70217.08522715606
1.8835844403346453,70217.75838007465
1.8839156323525674,70218.43164863488
1.8842468826042187,70219.10503285614
1.8845781910998456,70219.77853275783
1.884909557849685,70220.45214835933
1.8852409828639807,70221.12587968007
1.885572466152977,70221.79972673942
1.8859040077269202,70222.47368955676
1.8862356075960587,70223.14776815158
1.8865672657706427,70223.82196254324
1.8868989822609206,70224.49627275116
1.887230757077153,70225.17069879478
1.8875625902295918,70225.8452406935
1.8878944817284944,70226.51989846672
1.88822643158412,70227.19467213393
1.8885584398067294,70227.86956171453
1.8888905064065855,70228.54456722795
1.8892226313939524,70229.2196886936
1.8895548147790966,70229.89492613096
1.8898870565722827,70230.54348101412
1.8902193567837882,70231.19205042561
1.8905517154238805,70231.84073124306
1.8908841325028334,70232.4895234851
1.8912166080309223,70233.13842717037
1.8915491420184245,70233.78744231761
1.891881734475619,70234.43656894556
1.8922143854127862,70235.08580707278
1.8925470948402054,70235.73515671803
1.892879862768168,70236.38461790004
1.8932126892069565,70237.03419063744
1.8935455741668594,70237.68387494894
1.8938785176581658,70238.33367085327
1.894211519691168,70238.98357836912
1.894544580276159,70239.63359751522
1.8948776994234342,70240.28372831024
1.895210877143287,70240.9339707729
1.8955441134460236,70241.58432492198
1.8958774083419407,70242.23479077613
1.8962107618413409,70242.88536835411
1.8965441739545288,70243.53605767465
1.8968776446918103,70244.18685875641
1.8972111740634934,70244.83777161823
1.8975447620798878,70245.48879627879
1.8978784087513048,70246.1399327568
1.8982121140880548,70246.79118107106
1.8985458781004594,70247.44254124028
1.8988797007988325,70248.0940132832
1.8992135821934923,70248.74559721861
1.89954752229476,70249.39729306522
1.899881521112958,70250.04910084182
1.9002155786584105,70250.70102056717
1.900549694941443,70251.35305225998
1.9008838699723805,70252.00519593905
1.9012181037615596,70252.65745162316
1.9015523963193082,70253.30981933106
1.9018867476559596,70253.96229908156
1.9022211577818486,70254.6148908934
1.902555626707313,70255.26759478534
1.9028901544426908,70255.92041077626
1.9032247409983232,70256.57333888486
1.9035593863845521,70257.22637912992
1.9038940906117183,70257.87953153027
1.9042288536901752,70258.5327961047
1.9045636756302669,70259.18617287201
1.9048985564423428,70259.81502213523
1.9052334961367547,70260.44238349763
1.9055684947238563,70261.0698525995
1.9059035522140022,70261.6974294589
1.9062386686175492,70262.32511409382
1.9065738439448536,70262.95290652245
1.9069090782062819,70263.58080676278
1.9072443714121936,70264.20881483285
1.9075797235729526,70264.83693075077
1.9079151346989254,70265.4651545346
1.9082506048004797,70266.0934862024
1.908586133887985,70266.72192577225
1.9089217219718133,70267.35047326222
1.9092573690623342,70267.97912869042
1.9095930751699297,70268.60789207493
1.9099288403049737,70269.2367634338
1.9102646644778447,70269.86574278519
1.9106005476989236,70270.4948301471
1.9109364899785928,70271.12402553769
1.9112724913272365,70271.75332897509
1.9116085517552415,70272.38274047732
1.9119446712729946,70273.0122600625
1.912280849890883,70273.64188774876
1.912617087619305,70274.27162355425
1.9129533844686506,70274.90146749704
1.9132897404493152,70275.53141959522
1.9136261555716956,70276.16147986693
1.9139626298461907,70276.79164833036
1.9142991632832018,70277.42192500352
1.9146357558931308,70278.05230990463
1.9149724076863794,70278.68280305175
1.9153091186733602,70279.31340446306
1.9156458888644783,70279.94411415672
1.9159827182701428,70280.57493215076
1.9163196069007662,70281.20585846348
1.9166565547667618,70281.83689311288
1.9169935618785445,70282.46803611718
1.9173306282465328,70283.09928749451
1.917667753881141,70283.73064726306
1.9180049387927978,70284.36211544093
1.9183421829919218,70284.99369204635
1.9186794864889383,70285.6253770974
1.9190168492942727,70286.2571706123
1.919354271418354,70286.8890726092
1.919691752871612,70287.51504209315
1.9200292936644787,70288.12156967375
1.9203668938073877,70288.72820139331
1.9207045533107714,70289.3349372692
1.9210422721850735,70289.94177731893
1.9213800504407306,70290.54872155993
1.9217178880881831,70291.15577000967
1.922055785137874,70291.76292268555
1.9223937416002483,70292.37017960506
1.9227317574857523,70292.97754078562
1.9230698328048346,70293.58500624477
1.9234079675679419,70294.19257599996
1.9237461617855334,70294.80025006858
1.9240844154680592,70295.40802846814
1.9244227286259752,70296.01591121615
1.9247611012697392,70296.62389833006
1.9250995334098104,70297.23198982731
1.9254380250566505,70297.84018572542
1.925776576220722,70298.44848604187
1.9261151869124902,70299.05689079415
1.9264538571424186,70299.66539999974
1.9267925869209823,70300.27401367611
1.9271313762586488,70300.8827318408
1.9274702251658902,70301.49155451126
1.9278091336531802,70302.10048170506
1.9281481017309956,70302.70951343961
1.9284871294098143,70303.31864973248
1.928826216700115,70303.92789060115
1.9291653636123764,70304.53723606317
1.9295045701570892,70305.14668613598
1.929843836344734,70305.75624083719
1.9301831621857992,70306.36590018423
1.9305225476907732,70306.97566419472
1.930861992870146,70307.58553288608
1.9312014977344114,70308.1955062759
1.9315410622940627,70308.80558438168
1.9318806865595937,70309.41576722101
1.9322203705415089,70310.02605481133
1.9325601142503048,70310.6364471703
1.9328999176964836,70311.24694431535
1.9332397808905488,70311.8575462641
1.9335797038430058,70312.46825303408
1.9339196865643615,70313.07906464279
1.934259729065126,70313.68998110786
1.9345998313558102,70314.30100244677
1.9349399934469231,70314.89012478803
1.9352802153489863,70315.47639262788
1.935620497072514,70316.06276110547
1.9359608386280232,70316.6492302376
1.9363012400260349,70317.2358000411
1.9366417012770716,70317.82247053285
1.9369822223916566,70318.40924172968
1.9373228033803163,70318.9961136485
1.9376634442535747,70319.58308630613
1.9380041450219685,70320.1701597194
1.9383449056960251,70320.75733390529
1.9386857262862782,70321.34460888055
1.939026606803263,70321.93198466212
1.939367547257516,70322.51946126683
1.9397085476595766,70323.10703871156
1.9400496080199847,70323.69471701325
1.94039072834928,70324.2824961887
1.9407319086580137,70324.87037625488
1.9410731489567283,70325.4583572286
1.9414144492559724,70326.0464391268
1.9417558095662955,70326.63462196635
1.942097229898249,70327.22290576414
1.9424387102623877,70327.8112905371
1.942780250669266,70328.39977630209
1.943121851129442,70328.98836307605
1.9434635116534709,70329.57705087584
1.9438052322519208,70330.16583971844
1.9441470129353517,70330.7547296207
1.944488853714328,70331.34372059954
1.9448307545994157,70331.93281267192
1.9451727156011847,70332.52200585473
1.9455147367302041,70333.11130016488
1.9458568179970468,70333.7006956193
1.9461989594122833,70334.29019223494
1.9465411609864962,70334.87979002872
1.94688342273026,70335.46948901757
1.9472257446541548,70336.0592892184
1.9475681267687615,70336.64919064823
1.9479105690846632,70337.23919332391
1.9482530716124462,70337.82929726243
1.9485956343626967,70338.41950248073
1.948938257346004,70339.00980899573
1.9492809405729554,70339.60021682442
1.9496236840541505,70340.19072598373
1.9499664878001808,70340.76015093048
1.950309351821642,70341.32651643762
1.9506522761291327,70341.89297914416
1.9509952607332532,70342.45953906635
1.951338305644605,70343.02619622045
1.9516814108737928,70343.59295062278
1.952024576431418,70344.15980228952
1.9523678023280957,70344.72675123703
1.9527110885744317,70345.29379748156
1.9530544351810368,70345.86094103938
1.9533978421585252,70346.42818192675
1.9537413095175111,70346.99552016
1.9540848372686122,70347.5629557554
1.9544284254224467,70348.13048872925
1.954772073989632,70348.69811909784
1.9551157829807972,70349.26584687745
1.955459552406564,70349.83367208437
1.9558033822775578,70350.40159473493
1.9561472726044074,70350.96961484537
1.9564912233977425,70351.53773243209
1.9568352346681952,70352.10594751134
1.9571793064263987,70352.67426009946
1.9575234386829887,70353.24267021271
1.9578676314486,70353.81117786742
1.9582118847338779,70354.37978308
1.9585561985494608,70354.94848586665
