time_days,Nuclei:Au199 top 20
70.07182870717713,6.819811237569585e-07
70.08414948762746,6.783602007668524e-07
70.09647243444954,6.747534466498538e-07
70.10879754802431,6.711608149028649e-07
70.12112482873273,6.675822591554155e-07
70.13345427695586,6.640177331693292e-07
70.1457858930748,6.604671908383972e-07
70.15811967747075,6.569305861880415e-07
70.17045563052484,6.534078733750294e-07
70.18279375261862,6.498990066869987e-07
70.19513404413334,6.464039405423551e-07
70.20747650545049,6.429226294897807e-07
70.21982113695154,6.394550282079717e-07
70.23216793901811,6.360010915052878e-07
70.24451691203184,6.325607743194487e-07
70.25686805637443,6.291340317172025e-07
70.26922137242758,6.257208188940276e-07
70.28157686057338,6.223210911736881e-07
70.2939345211936,6.189348040081163e-07
70.30629435467026,6.15561912976945e-07
70.3186563613854,6.12202373787229e-07
70.33102054172113,6.088561422731253e-07
70.34338689605967,6.055231743955727e-07
70.35575542478327,6.02203426241974e-07
70.3681261282741,5.988968540259156e-07
70.38049900691482,5.957277446080058e-07
70.39287406108778,5.925980160107661e-07
70.40525129117547,5.89480522294073e-07
70.41763069756051,5.863752232230781e-07
70.43001228062555,5.832820786780941e-07
70.44239604075331,5.80201048654289e-07
70.4547819783266,5.771320932614155e-07
70.46717009372827,5.740751727235051e-07
70.47956038734114,5.71030247378625e-07
70.49195285954843,5.6799727767847e-07
70.5043475107331,5.649762241882549e-07
70.51674434127828,5.619670475863082e-07
70.52914335156717,5.589697086638229e-07
70.54154454198301,5.559841683245696e-07
70.55394791290917,5.530103875846155e-07
70.56635346472902,5.500483275720378e-07
70.57876119782593,5.470979495266835e-07
70.59117111258367,5.441592147997494e-07
70.6035832093857,5.412320848537054e-07
70.61599748861573,5.383165212618712e-07
70.62841395065747,5.354124857081855e-07
70.64083259589474,5.3251993998692e-07
70.65325342471141,5.296388460023983e-07
70.66567643749141,5.267691657687266e-07
70.67810163461876,5.239108614095046e-07
70.6905290164774,5.210638951575955e-07
70.70295858345173,5.182282293547222e-07
70.71539033592583,5.15403826451368e-07
70.72782427428399,5.125906490063879e-07
70.74026039891054,5.097886596867669e-07
70.7526987101899,5.069978212673374e-07
70.76513920850657,5.042180966305203e-07
70.77758189424506,5.014494487660421e-07
70.79002676778988,4.986918407706976e-07
70.80247382952597,4.959452358479627e-07
70.81492307983795,4.932095973078944e-07
70.82737451911065,4.904848885667514e-07
70.83982814772892,4.87840703481237e-07
70.85228396607776,4.852619021458595e-07
70.86474197454217,4.826932492177108e-07
70.87720217350724,4.801347110833035e-07
70.889664563358,4.775862542261366e-07
70.90212914447993,4.750478452263446e-07
70.9145959172582,4.7251945076061157e-07
70.92706488207816,4.7000103760181644e-07
70.93953603932525,4.67492572618821e-07
70.95200938938495,4.649940227762303e-07
70.96448493264286,4.625053551341409e-07
70.97696266948458,4.60026536847907e-07
70.9894426002958,4.5755753516790007e-07
71.00192472546219,4.5509831743928174e-07
71.01440904536983,4.526488511016776e-07
71.02689556040448,4.502091036890815e-07
71.03938427095213,4.477790428295156e-07
71.05187517739881,4.453586362448147e-07
71.06436828013062,4.4294785175039635e-07
71.07686357953375,4.4054665725501225e-07
71.08936107599443,4.3815502076052377e-07
71.10186076989886,4.3577291036167853e-07
71.11436266163363,4.334002942457846e-07
71.12686675158513,4.310371406926128e-07
71.1393730401398,4.286834180740778e-07
71.15188152768427,4.263390948540125e-07
71.16439221460517,4.240041395879473e-07
71.17690510128922,4.2167852092286615e-07
71.18942018812322,4.193622075969823e-07
71.20193747549388,4.1705516843952434e-07
71.21445696378836,4.147573723704137e-07
71.22697865339359,4.12468788400166e-07
71.23950254469653,4.1018938562958137e-07
71.2520286380844,4.0791913324952e-07
71.26455693394433,4.0565800054068733e-07
71.27708743266362,4.0340595687339704e-07
71.28962013462959,4.0116297170734303e-07
71.30215504022962,3.9898423705894397e-07
71.31469214985106,3.9686148186674663e-07
71.32723146388172,3.947471369881556e-07
71.33977298270905,3.9264117436479806e-07
71.35231670672071,3.9054356601985505e-07
71.36486263630448,3.8845428405786865e-07
71.37741077184813,3.8637330066454175e-07
71.38996111373959,3.843005881065285e-07
71.40251366236673,3.822361187312292e-07
71.41506841811747,3.801798649666031e-07
71.42762538138015,3.781317993208783e-07
71.44018455254279,3.760918943824739e-07
71.45274593199359,3.740601228197163e-07
71.46530952012087,3.7203645738064316e-07
71.47787531731295,3.7002087089281254e-07
71.49044332395825,3.6801333626309474e-07
71.50301354044528,3.660138264774674e-07
71.5155859671626,3.6402231460081225e-07
71.52816060449868,3.6203877377674184e-07
71.54073745284249,3.600631772273062e-07
71.55331651258267,3.5809549825291883e-07
71.56589778410805,3.5613571023207725e-07
71.57848126780752,3.5418378662117583e-07
71.59106696407005,3.522397009543136e-07
71.60365487328467,3.5030342684308937e-07
71.61624499584052,3.483749379764053e-07
71.6288373321266,3.464542081202895e-07
71.64143188253243,3.445412111176163e-07
71.65402864744719,3.42635920888029e-07
71.66662762726028,3.4073831142766067e-07
71.6792288223611,3.3884835680896555e-07
71.69183223313921,3.3696603118051054e-07
71.70443785998417,3.35091308766789e-07
71.71704570328562,3.332241638680223e-07
71.72965576343319,3.313645708599825e-07
71.7422680408169,3.2951250419372593e-07
71.7548825358265,3.2766793839550584e-07
71.76749924885189,3.2589476197965345e-07
71.78011818028308,3.2414914089690313e-07
71.79273933051014,3.224104835154817e-07
71.8053626999232,3.2067876643367204e-07
71.81798828891245,3.189539663183263e-07
71.83061609786816,3.172360599046977e-07
71.84324612718056,3.155250239962788e-07
71.8558783772403,3.1382083546455416e-07
71.86851284843773,3.121234712489351e-07
71.88114954116338,3.104329083565099e-07
71.89378845580788,3.0874912386188927e-07
71.90642959276191,3.0707209490703156e-07
71.91907295241622,3.0540179870107004e-07
71.93171853516161,3.037382125201424e-07
71.94436634138886,3.02081313707225e-07
71.95701637148917,3.0043107967190793e-07
71.96966862585347,2.987874878903081e-07
71.9823231048728,2.9715051590484644e-07
71.99497980893837,2.9552014132407774e-07
72.0076387384414,2.9389634182252973e-07
72.02029989377317,2.922790951405339e-07
72.03296327532507,2.9066837908404546e-07
72.04562888348852,2.890641715244847e-07
72.05829671865492,2.87466450398575e-07
72.0709667812161,2.858751937081137e-07
72.08363907156354,2.8429037951990476e-07
72.096313590089,2.827119859655127e-07
72.10899033718424,2.811399912411265e-07
72.1216693132411,2.7957437360738143e-07
72.13435051865153,2.780151113891955e-07
72.1470339538075,2.764621829756026e-07
72.15971961910093,2.749155668196044e-07
72.17240751492422,2.733752414379351e-07
72.18509764166944,2.7184118541099636e-07
72.19778999972885,2.703133773826288e-07
72.21048458949477,2.6879179605995984e-07
72.22318141135962,2.672911984072907e-07
72.23588046571585,2.658513652420522e-07
72.24858175295603,2.6441731238733273e-07
72.26128527347262,2.629890202839898e-07
72.27399102765858,2.6156646943058664e-07
72.28669901590649,2.601496403833314e-07
72.2994092386092,2.5873851375586314e-07
72.31212169615956,2.5733307021912484e-07
72.32483638895057,2.5593329050120894e-07
72.33755331737524,2.545391553872114e-07
72.35027248182665,2.5315064571908383e-07
72.36299388269796,2.5176774239548603e-07
72.3757175203823,2.5039042637165123e-07
72.38844339527319,2.490186786591823e-07
72.40117150776389,2.4765248032599394e-07
72.41390185824784,2.462918124961033e-07
72.42663444711854,2.4493665634950243e-07
72.43936927476959,2.435869931220119e-07
72.45210634159461,2.422428041051343e-07
72.46484564798733,2.4090407064591227e-07
72.4775871943414,2.395707741467911e-07
72.49033098105093,2.3824289606542654e-07
72.50307700850973,2.369204179146182e-07
72.51582527711177,2.3560332126211328e-07
72.52857578725111,2.3429158773047762e-07
72.54132853932191,2.329851989969491e-07
72.55408353371834,2.316841367932968e-07
72.5668407708347,2.303883829056784e-07
72.57960025106517,2.2909791917451407e-07
72.59236197480445,2.2781272749428684e-07
72.60512594244685,2.2653278981348444e-07
72.61789215438694,2.2525808813440117e-07
72.63066061101932,2.239886045130153e-07
72.64343131273871,2.2272432105884388e-07
72.65620425993983,2.2146521993480724e-07
72.66897945301751,2.202112833570835e-07
72.68175689236668,2.18962493594973e-07
72.69453657838211,2.1777033798606422e-07
72.70731851145916,2.165886527878455e-07
72.72010269199276,2.1541174518600827e-07
72.73288912037809,2.142395988947458e-07
72.74567779701039,2.130721976767158e-07
72.75846872228499,2.119095253429184e-07
72.77126189659724,2.1075156575256619e-07
72.7840573203426,2.0959830281296005e-07
72.79685499391648,2.084497204793727e-07
72.80965491771471,2.0730580275488051e-07
72.82245709213282,2.061665336903024e-07
72.83526151756655,2.0503189738403164e-07
72.8480681944117,2.0390187798192601e-07
72.8608771230641,2.0277645967717458e-07
72.8736883039197,2.0165562671018134e-07
72.88650173737454,2.0053936336843677e-07
72.8993174238247,1.9942765398639672e-07
72.91213536366614,1.983204829453717e-07
72.92495555729538,1.9721783467335177e-07
72.93777800510856,1.961196936449596e-07
72.95060270750201,1.9502604438127938e-07
72.96342966487222,1.9393687144974282e-07
72.97625887761562,1.928521594640149e-07
72.9890903461288,1.917718930838632e-07
73.0019240708084,1.90696057015043e-07
73.01476005205099,1.896246360091844e-07
73.0275982902536,1.8855761486362774e-07
73.04043878581292,1.8749497842137216e-07
73.05328153912592,1.8643671157090423e-07
73.06612655058952,1.853827992460971e-07
73.07897382060081,1.8433322642608331e-07
73.0918233495569,1.8328797813514227e-07
73.10467513785498,1.8224703944257616e-07
73.1175291858922,1.8121039546260328e-07
73.13038549406612,1.80178031354197e-07
73.14324406277403,1.791499323210311e-07
73.1561048924134,1.7817177561028157e-07
73.16896798338178,1.7720760487734693e-07
73.18183333607676,1.7624734468773975e-07
73.19470095089605,1.7529098164166837e-07
73.20757082823737,1.743385023794767e-07
73.22044296849856,1.7338989358153984e-07
73.23331737207737,1.724451419681715e-07
73.24619403937201,1.7150423429947252e-07
73.25907297078042,1.7056715737529254e-07
73.27195416670068,1.6963389803508018e-07
73.28483762753096,1.687044431577908e-07
73.2977233536695,1.6777877966178102e-07
73.3106113455146,1.6685689450470724e-07
73.32350160346465,1.6593877468341783e-07
73.33639412791798,1.650244072338595e-07
73.34928891927336,1.6411377923094197e-07
73.36218597792926,1.6320687778848247e-07
73.37508530428431,1.6230369005907365e-07
73.3879868987373,1.614042032339815e-07
73.40089076168697,1.6050840454305191e-07
73.41379689353224,1.5961628125460112e-07
73.42670529467202,1.5872782067532095e-07
73.4396159655052,1.5784301015017654e-07
73.45252890643113,1.5696183706227936e-07
73.46544411784882,1.5608428883283164e-07
73.4783616001575,1.5521035292099367e-07
73.49128135375648,1.543400168237902e-07
73.50420337904508,1.5347326807601317e-07
73.51712767642276,1.526100942501162e-07
73.53005424628903,1.5175048295611705e-07
73.54298308904345,1.5089442184149896e-07
73.55591420508551,1.5004189859111924e-07
73.56884759481524,1.4919290092707228e-07
73.58178325863226,1.483474166086463e-07
73.5947211969364,1.4750543343218756e-07
73.60766141012765,1.4666693923101078e-07
73.62060389860596,1.458319218752998e-07
73.6335486627714,1.450003692720125e-07
73.6464957030241,1.4417226936477865e-07
73.65944501976416,1.4334761013381168e-07
73.6723966133921,1.4252637959578086e-07
73.68535048430813,1.4170856580375938e-07
73.69830663291268,1.408941568470961e-07
73.71126505960623,1.4010851677739653e-07
73.72422576478935,1.3934482768539719e-07
73.73718874886265,1.3858426004524094e-07
73.75015401222684,1.3782680307187192e-07
73.7631215552827,1.3707244601283083e-07
73.77609137843092,1.3632117814817764e-07
73.78906348207268,1.3557298879037687e-07
73.80203786660883,1.3482786728425162e-07
73.81501453244041,1.3408580300687092e-07
73.82799347996857,1.3334678536747127e-07
73.84097470959448,1.3261080380736875e-07
73.8539582217194,1.3187784779987514e-07
73.86694401674467,1.3114790685021086e-07
73.87993209507158,1.304209704954293e-07
73.89292245710183,1.2969702830430177e-07
73.90591510323686,1.2897606987727408e-07
73.9189100338783,1.2825808484635667e-07
73.93190724942781,1.2754306287504574e-07
73.94490675028715,1.268309936582381e-07
73.95790853685814,1.261218669221487e-07
73.97091260954271,1.254156724242256e-07
73.98391896874267,1.247123999530753e-07
73.99692761486033,1.2401203932834782e-07
74.00993854829765,1.2331458040069905e-07
74.02295176945687,1.226200130516775e-07
74.03596727874017,1.2192832719365013e-07
74.04898507654991,1.212395127697185e-07
74.06200516328849,1.2055355975363576e-07
74.07502753935835,1.1987045814972712e-07
74.08805220516204,1.191901979928038e-07
74.10107916110204,1.1851276934809168e-07
74.11410840758128,1.1783816231111944e-07
74.12713994500236,1.1716636700768169e-07
74.14017377376813,1.164973735937244e-07
74.15320989428145,1.1583117225527748e-07
74.1662483069453,1.1516775320836936e-07
74.17928901216271,1.145071066989477e-07
74.19233201033676,1.1384922300279831e-07
74.2053773018705,1.1319409242547216e-07
74.21842488716746,1.1254170530217872e-07
74.23147476663078,1.1189205199774432e-07
74.24452694066389,1.1124512290650761e-07
74.25758140967022,1.1060090845224665e-07
74.2706381740533,1.0998178457400474e-07
74.28369723421673,1.0937773932351471e-07
74.29675859056418,1.0877618250474886e-07
74.30982224349924,1.0817710544759217e-07
74.32288819342601,1.0758049950835521e-07
74.33595644074823,1.0698635606974223e-07
74.34902698586986,1.0639466654075175e-07
74.3620998291949,1.0580542235661573e-07
74.37517497112746,1.0521861497872648e-07
74.38825241207174,1.0463423589456617e-07
74.4013321524319,1.0405227661763884e-07
74.41441419261233,1.0347272868739698e-07
74.42749853301721,1.0289558366918126e-07
74.4405851740513,1.0232083315412291e-07
74.45367411611896,1.0174846875911344e-07
74.4667653596248,1.0117848212670842e-07
74.47985890497348,1.0061086492506705e-07
74.49295475256973,1.0004560884787989e-07
74.50605290281835,9.948270561430278e-08
74.51915335612425,9.892214696888503e-08
74.5322561128922,9.836392468150976e-08
74.54536117352751,9.780803054730032e-08
74.55846853843512,9.725445638658674e-08
74.57157820802024,9.670319404481488e-08
74.58469018268804,9.615423539248409e-08
74.59780446284387,9.560757232507952e-08
74.61092104889308,9.506319676300472e-08
74.62403994124112,9.452110065151286e-08
74.63716114029353,9.39812759606402e-08
74.65028464645575,9.344371468514519e-08
74.66341046013369,9.290840884441821e-08
74.67653858173298,9.237535048244838e-08
74.6896690116594,9.184453166773405e-08
74.70280175031884,9.131594449322239e-08
74.71593679811724,9.078958107624306e-08
74.72907415546062,9.026543355844185e-08
74.74221382275508,8.974349410571463e-08
74.75535580040662,8.922375490814577e-08
74.76850008882175,8.87062081799226e-08
74.78164668840665,8.81908461593015e-08
74.79479559956768,8.767766110852005e-08
74.8079468227113,8.716664531373658e-08
74.82110035824402,8.665822172745592e-08
74.83425620657245,8.618749774744496e-08
74.8474143681032,8.571871414881338e-08
74.86057484324292,8.525186414114667e-08
74.87373763239864,8.478694095486237e-08
74.88690273597713,8.43239378411816e-08
74.90007015438533,8.38628480720522e-08
74.91323988803026,8.340366494010054e-08
74.926411937319,8.294638175857252e-08
74.93958630265873,8.249099186127787e-08
74.95276298445665,8.203748860253713e-08
74.96594198312012,8.158586535712124e-08
74.97912329905631,8.113611552020564e-08
74.99230693267299,8.068823250729151e-08
75.00549288437752,8.024220975418145e-08
75.01868115457751,7.979804071690589e-08
75.0318717436806,7.935571887166953e-08
75.04506465209454,7.891523771480013e-08
75.05825988022713,7.847659076269138e-08
75.07145742848626,7.803977155174847e-08
75.08465729727973,7.760477363833918e-08
75.09785948701584,7.717159059872101e-08
75.11106399810254,7.674021602901282e-08
75.12427083094799,7.63106435451236e-08
75.13747998596045,7.5882866782704e-08
75.15069146354821,7.545687939708988e-08
75.16390526411965,7.50326750632514e-08
75.17712138808322,7.46102474757363e-08
75.19033983584733,7.418959034862384e-08
75.20356060782082,7.377069741545216e-08
75.21678370441224,7.335356242919158e-08
75.23000912603031,7.293817916217428e-08
75.24323687308386,7.252454140604479e-08
75.25646694598176,7.211264297170884e-08
75.26969934513298,7.170247768927858e-08
75.28293407094652,7.129403940802155e-08
75.29617112383153,7.088732199630757e-08
75.30941050419698,7.048231934156061e-08
75.32265221245243,7.007902535018928e-08
75.33589624900704,6.967743394756138e-08
75.3491426142702,6.927753907793299e-08
75.36239130865137,6.887933470440349e-08
75.37564233256008,6.84828148088605e-08
75.38889568640593,6.808797339193165e-08
75.4021513705986,6.769480447293045e-08
75.41540938554769,6.730330208981031e-08
75.4286697316633,6.691346029909768e-08
75.44193240935519,6.652527317586336e-08
75.45519741903331,6.613873481365652e-08
75.4684647611077,6.575383932445812e-08
75.48173443598846,6.537058083862981e-08
75.49500644408579,6.498895350486228e-08
75.50828078580992,6.460895149012718e-08
75.52155746157118,6.423056897962412e-08
75.53483647177983,6.385380017673651e-08
75.54811781684663,6.347863930296334e-08
75.56140149718193,6.310508059789575e-08
75.5746875131964,6.273311831914915e-08
75.58797586530068,6.238369705578778e-08
75.60126655390555,6.204106417083401e-08
75.61455957942184,6.169985917233146e-08
75.62785494226046,6.136007700587365e-08
75.64115264283221,6.102171263276542e-08
75.65445268154843,6.068476102996677e-08
75.6677550588201,6.034921719006979e-08
75.68105977505843,6.001507612124248e-08
75.69436683067464,5.968233284718965e-08
75.70767622608011,5.9350982407108156e-08
75.72098796168622,5.9021019855647424e-08
75.73430203790444,5.869244026286408e-08
75.74761845514621,5.836523871418444e-08
75.76093721382341,5.80394103103481e-08
75.7742583143476,5.771495016738629e-08
75.78758175713058,5.739185341656533e-08
75.80090754258416,5.7070115204349347e-08
75.81423567112023,5.674973069235755e-08
75.82756614315082,5.643069505732192e-08
75.84089895908798,5.6113003491046306e-08
75.85423411934383,5.5796651200365006e-08
75.86757162433044,5.548163340710338e-08
75.88091147446036,5.5167945348024094e-08
75.8942536701458,5.485558227480537e-08
75.90759821179918,5.4544539453986576e-08
75.92094509983299,5.423481216693023e-08
75.93429433465981,5.392639570978135e-08
75.94764591669227,5.3619285393426125e-08
75.96099984634307,5.3313476543451424e-08
75.97435612402488,5.300896450010661e-08
75.98771475015081,5.270574461825099e-08
76.00107572513365,5.240381226733237e-08
76.01443904938643,5.210316283133239e-08
76.02780472332218,5.180379170873156e-08
76.04117274735407,5.1505694312467906e-08
76.05454312189532,5.120886606989625e-08
76.06791584735925,5.091330242274929e-08
76.08129092415902,5.061899882709996e-08
76.09466835270841,5.0325950753309844e-08
76.10804813342074,5.003415368600772e-08
76.12143026670962,4.9743603124037084e-08
76.1348147529887,4.945429458042023e-08
76.14820159267171,4.916622358231853e-08
76.16159078617244,4.8879385670993465e-08
76.17498233390478,4.8593776401766844e-08
76.18837623628266,4.830939134398174e-08
76.20177249371999,4.8026226080966346e-08
76.21517110663109,4.774427620998431e-08
76.22857207543002,4.7463537342211126e-08
76.24197540053102,4.7184005102685916e-08
76.25538108234838,4.6905675130274616e-08
76.2687891212965,4.662854307763097e-08
76.28219951778983,4.635260461115945e-08
76.2956122722429,4.6077855410974875e-08
76.30902738507018,4.5804291170869165e-08
76.3224448566866,4.553190759825973e-08
76.3358646875068,4.5263617241727184e-08
76.34928687794556,4.5012751485235884e-08
76.36271142841782,4.4762941603068387e-08
76.37613833933852,4.451418381747374e-08
76.3895676111227,4.4266474362577906e-08
76.40299924418547,4.401980948435256e-08
76.41643323894202,4.377418544058085e-08
76.42986959580747,4.352959850082762e-08
76.44330831519744,4.32860449463968e-08
76.45674939752718,4.304352107031284e-08
76.47019284321216,4.2802023177279297e-08
76.48363865266795,4.2561547583646794e-08
76.49708682631018,4.2322090617382584e-08
76.51053736455452,4.208364861803721e-08
76.52399026781676,4.184621793671196e-08
76.53744553651259,4.160979493602922e-08
76.55090317105821,4.137437599009082e-08
76.56436317186946,4.113995748446004e-08
76.57782553936242,4.09065358161203e-08
76.59129027395322,4.067410739344545e-08
76.60475737605807,4.044266863616755e-08
76.61822684609325,4.021221597534617e-08
76.63169868447511,3.998274585333513e-08
76.64517289161994,3.975425472375432e-08
76.65864946794451,3.9526739051448517e-08
76.67212841386528,3.930019531246986e-08
76.68560972979888,3.907461999403706e-08
76.69909341616204,3.8850009594506426e-08
76.71257947337155,3.862636062334076e-08
76.72606790184429,3.840366960107775e-08
76.73955870199717,3.818193305929966e-08
76.75305187424722,3.7961147540601714e-08
76.76654741901142,3.7741309598563213e-08
76.78004533670715,3.7522415797708545e-08
76.79354562775154,3.73044627134886e-08
76.8070482925619,3.708744693224254e-08
76.82055333155562,3.6871365051168235e-08
76.8340607451501,3.665621367829242e-08
76.84757053376293,3.644198943243932e-08
76.8610826978117,3.622868894320173e-08
76.87459723771391,3.6016308850911275e-08
76.88811415388761,3.58048458066005e-08
76.90163344675051,3.5594296471984946e-08
76.91515511672044,3.538465751942565e-08
76.92867916421544,3.517592563189921e-08
76.9422055896535,3.4968097502969806e-08
76.95573439345274,3.476116983675861e-08
76.96926557603138,3.455513934791338e-08
76.98279913780753,3.4350002761581465e-08
76.99633507919978,3.414575681337192e-08
77.00987340062643,3.394239824933785e-08
77.02341410250595,3.37399238259389e-08
77.03695718525691,3.353833031001412e-08
77.05050264929793,3.3337614478752094e-08
77.0640504950477,3.313777311966181e-08
77.07760072292501,3.2938803030543414e-08
77.09115333334873,3.274161399617374e-08
77.10470832673762,3.255838042615205e-08
77.11826570351096,3.237592594723637e-08
77.1318254640877,3.219424774165157e-08
77.14538760888696,3.2013343000584516e-08
77.15895213832799,3.1833208924160874e-08
77.17251905283004,3.165384272141938e-08
77.18608835281253,3.1475241610286805e-08
77.19966003869487,3.129740281755369e-08
77.21323411089644,3.112032357884976e-08
77.22681056983711,3.0944001138613e-08
77.24038941593639,3.0768432750074734e-08
77.25397064961403,3.0593615675227794e-08
77.26755427128984,3.041954718480381e-08
77.2811402813837,3.024622455824816e-08
77.29472868031554,3.0073645083695476e-08
77.30831946850545,2.990180605794484e-08
77.32191264637348,2.9730704786435795e-08
77.33550821433971,2.9560338583224698e-08
77.34910617282465,2.9390704770954463e-08
77.36270652224847,2.922180068083966e-08
77.37630926303162,2.9053623652635636e-08
77.38991439559452,2.8886171034616416e-08
77.40352192035775,2.8719440183549795e-08
77.41713183774193,2.855342846467369e-08
77.43074414816776,2.838813325167233e-08
77.44435885205584,2.8223551926653347e-08
77.45797594982734,2.805968188011724e-08
77.471595441903,2.7896520510944092e-08
77.48521732870384,2.773406522636242e-08
77.4988416106509,2.7572313441927735e-08
77.51246828816535,2.7411262581498042e-08
77.52609736166838,2.725091007721107e-08
77.53972883158127,2.7091253369460084e-08
77.55336269832527,2.6932289906872247e-08
77.5669989623221,2.6774017146278574e-08
77.5806376239931,2.6616432552700612e-08
77.59427868375987,2.645953359931993e-08
77.60792214204407,2.6303317767457063e-08
77.62156799926746,2.6147782546548168e-08
77.63521625585179,2.5992925434121865e-08
77.64886691221898,2.5838743935775747e-08
77.66251996879097,2.5685235565154024e-08
77.67617542598967,2.5532397843925426e-08
77.68983328423744,2.5380228301754475e-08
77.70349354395633,2.5228724476287988e-08
77.7171562055686,2.5077883913125466e-08
77.73082126949656,2.492770416579889e-08
77.74448873616262,2.4778182795748755e-08
77.75815860598925,2.46293173723026e-08
77.77183087939902,2.4481105472651773e-08
77.78550555681439,2.4333544681830684e-08
77.79918263865834,2.418663259268801e-08
77.8128621253535,2.4040366805873416e-08
77.82654401732273,2.3894744929809898e-08
77.84022831498896,2.3749764580671435e-08
77.85391501877517,2.3610810795523654e-08
77.86760412910441,2.3477302016723193e-08
77.88129564639986,2.334436684225106e-08
77.89498957108472,2.3212003174708398e-08
77.90868590358215,2.3080208923449096e-08
77.92238464431578,2.2948982004554427e-08
77.93608579370895,2.2818320340822386e-08
77.94978935218514,2.2688221861743215e-08
77.96349532016795,2.255868450348088e-08
77.97720369808106,2.2429706208854653e-08
77.99091448634817,2.230128492732017e-08
78.00462768539315,2.2173418614949682e-08
78.01834329563972,2.2046105234415106e-08
78.03206131751212,2.1919342754963866e-08
78.04578175143425,2.1793129152407088e-08
78.05950459783023,2.1667462409096786e-08
78.07322985712423,2.1542340513907338e-08
78.08695752974054,2.141776146221737e-08
78.10068761610347,2.1293723255891078e-08
78.11442011663745,2.117022390325936e-08
78.1281550317668,2.104726141910241e-08
78.14189236191639,2.092483382462664e-08
78.1556321075107,2.0802939147453485e-08
78.16937426897444,2.0681575421595906e-08
78.18311884673238,2.0560740687441178e-08
78.19686584120942,2.044043299173282e-08
78.21061525283045,2.0320650387552217e-08
78.22436708202049,2.0201390934300193e-08
78.23812132920465,2.0082652697679023e-08
78.2518779948079,1.9964433749675455e-08
78.26563707925578,1.984673216853764e-08
78.27939858297347,1.9729546038764482e-08
78.29316250638634,1.961287345108292e-08
78.30692884991983,1.949671250243075e-08
78.3206976139995,1.9381061295938978e-08
78.33446879905092,1.9265917940914094e-08
78.3482424054998,1.915128055281987e-08
78.36201843377175,1.9037147253261125e-08
78.3757968842929,1.892351616996091e-08
78.38957775748898,1.8810385436750184e-08
78.40336105378599,1.8697753193545427e-08
78.41714677360997,1.858561758633208e-08
78.43093491738708,1.8473976767146887e-08
78.44472548554349,1.836282889406085e-08
78.45851847850551,1.8252172131161198e-08
78.47231389669933,1.8142004648535374e-08
78.48611174055169,1.803232462224926e-08
78.49991201048894,1.7923130234336363e-08
78.51371470693765,1.7814419672776162e-08
78.5275198303245,1.7706191131477928e-08
78.54132738107619,1.7598442810263467e-08
78.55513735961954,1.7491172914850186e-08
78.56894976638144,1.7384379656833747e-08
78.58276460178882,1.7278061253671128e-08
78.5965818662686,1.717221592866449e-08
78.61040156024815,1.7070760613455374e-08
78.62422368415452,1.697329904064269e-08
78.63804823841495,1.6876260411893327e-08
78.65187522345678,1.6779643164190184e-08
78.66570463970743,1.6683445739604994e-08
78.67953648759435,1.658766658528369e-08
78.69337076754512,1.649230415343175e-08
78.70720747998722,1.639735690130056e-08
78.72104662534863,1.6302823291168674e-08
78.73488820405703,1.620870179033331e-08
78.74873221654023,1.611499087109201e-08
78.76257866322621,1.602168901072873e-08
78.77642754454293,1.592879469149977e-08
78.79027886091849,1.5836306400619196e-08
78.80413261278106,1.5744222630244436e-08
78.81798880055887,1.5652541877461802e-08
78.83184742468008,1.5561262644273562e-08
78.84570848557335,1.5470383437579317e-08
78.85957198366702,1.5379902769167913e-08
78.8734379193896,1.5289819155699093e-08
78.88730629316971,1.5200131118690554e-08
78.90117710543606,1.5110837184503615e-08
78.91505035661737,1.5021935884329237e-08
78.9289260471425,1.4933425754173902e-08
78.94280417744021,1.4845305334846594e-08
78.95668474793978,1.4757573171941081e-08
78.97056775907012,1.467022781582735e-08
78.98445321126037,1.4583267821634492e-08
78.99834110493977,1.4496691749237003e-08
79.01223144053756,1.4410498163241619e-08
79.02612421848315,1.4324685632973136e-08
79.04001943920595,1.4239252732460667e-08
79.05391710313533,1.4154198040425019e-08
79.0678172107012,1.4069520140261197e-08
79.08171976233304,1.3985217620030224e-08
79.09562475846064,1.3901289072441703e-08
79.10953219951378,1.3817733094841651e-08
79.12344208592235,1.3734548289198257e-08
79.13735441811635,1.3651733262088913e-08
79.15126919652582,1.3569286624686382e-08
79.16518642158084,1.348720699274564e-08
79.1791060937115,1.3405492986590906e-08
79.19302821334836,1.3324143231099215e-08
79.20695278092158,1.3243156355692171e-08
79.22087979686164,1.3162530994318778e-08
79.234809261599,1.3082265785443737e-08
79.24874117556425,1.3002359372033459e-08
79.26267553918804,1.2922810401543403e-08
79.27661235290107,1.2843617525904608e-08
79.29055161713403,1.2764779401511499e-08
79.30449333231806,1.26862946892054e-08
79.318437498884,1.2608162054266466e-08
79.33238411726285,1.2530380166397337e-08
79.34633318788572,1.2452947699710937e-08
79.3602847111838,1.2376130957521484e-08
79.37423868758832,1.2304841984183605e-08
79.38819511753064,1.2233865361034397e-08
79.40215400144201,1.2163199921816417e-08
79.4161153397542,1.2092844504109666e-08
79.43007913289863,1.2022797949324702e-08
79.44404538130695,1.195305910268848e-08
79.45801408541084,1.1883626813234297e-08
79.4719852456421,1.181449993378998e-08
79.4859588624326,1.1745677320967438e-08
