time_days,Nuclei:Ba140 top 18
4.135458791730181,2880398.629352753
4.136185932448132,2880160.628127
4.136913201019756,2879922.6002495866
4.137640597467547,2879684.5457202913
4.138368121813984,2879446.464538902
4.139095774081553,2879208.356705207
4.1398235542927475,2878970.222218993
4.140551462470065,2878732.0610800465
4.141279498636005,2878493.8732881607
4.142007662813072,2878255.658843126
4.142735955023775,2878017.4177447334
4.143464375290617,2877779.14999278
4.1441929236361315,2877540.8555870545
4.144921600082829,2877302.5345273563
4.145650404653233,2877064.3757357826
4.146379337369875,2876826.2468356057
4.147108398255285,2876588.091302811
4.147837587331998,2876349.9091371987
4.148566904622556,2876111.7003385667
4.149296350149494,2875873.464906715
4.1500259239353765,2875635.202841441
4.150755626002745,2875396.9141425523
4.151485456374159,2875158.598809849
4.152215415072175,2874920.2568431376
4.152945502119358,2874681.8882422233
4.153675717538277,2874443.493006913
4.154406061351502,2874205.0711370143
4.15513653358161,2873966.622632338
4.155867134251172,2873728.147492694
4.156597863382786,2873489.6457178923
4.1573287209990335,2873251.1173077445
4.158059707122506,2873012.562262067
4.158790821775798,2872773.980580674
4.159522064981511,2872535.372263379
4.160253436762246,2872296.7373100016
4.160984937140611,2872058.0757203605
4.161716566139212,2871819.387494275
4.162448323780677,2871580.672631562
4.163180210087619,2871341.931132047
4.163912225082661,2871103.1629955494
4.16464436878843,2870864.3682218962
4.1653766412275575,2870625.5468109106
4.166109042422679,2870386.69876242
4.166841572396434,2870147.8240762493
4.167574231171458,2869908.9227522323
4.168307018770412,2869669.994790192
4.169039935215943,2869431.0401899614
4.169772980530702,2869192.0589513737
4.170506154737351,2868953.05107426
4.171239457858553,2868714.016558457
4.171972889916974,2868474.955403796
4.172706450935285,2868235.867610117
4.173440140936163,2867996.753177256
4.174173959942278,2867757.6121050534
4.174907907976328,2867518.444393345
4.175641985060993,2867279.2500419747
4.1763761912189645,2867040.0290507833
4.177110526472937,2866800.7814196153
4.1778449908456095,2866561.507148315
4.178579584359685,2866322.206236726
4.17931430703787,2866082.878684697
4.180049158902871,2865843.5244920757
4.180784139977415,2865604.1436587097
4.181519250284213,2865364.736184449
4.18225448984599,2865125.302069146
4.182989858685472,2864885.8413126525
4.1837253568253905,2864646.353914822
4.184460984288481,2864406.839875508
4.185196741097481,2864167.478593534
4.185932627275127,2863928.1579695675
4.186668642844181,2863688.8107255567
4.187404787827385,2863449.436861361
4.188141062247496,2863210.03637684
4.188877466127272,2862970.60927185
4.189613999489476,2862731.155546255
4.190350662356875,2862491.675199913
4.19108745475224,2862252.1682326887
4.191824376698347,2862012.6346444464
4.192561428217966,2861773.074435051
4.193298609333896,2861533.4876043657
4.194035920068916,2861293.874152261
4.194773360445817,2861054.234078602
4.195510930487393,2860814.567383262
4.196248630216447,2860574.87406611
4.196986459655777,2860335.1541270157
4.1977244188281935,2860095.4075658564
4.198462507756498,2859855.634382505
4.1992007264635225,2859615.8345768354
4.199939074972076,2859376.0081487237
4.200677553304984,2859136.155098049
4.201416161485073,2858896.2754246877
4.202154899535174,2858656.3691285225
4.2028937674781215,2858416.436209434
4.203632765336755,2858176.476667304
4.204371893133918,2857936.4905020148
4.20511115089245,2857696.477713455
4.205850538635218,2857456.4383015037
4.206590056385068,2857216.3722660523
4.20732970416486,2856976.2796069873
4.208069481997459,2856736.1603241996
4.208809389905729,2856496.014417576
4.209549427912544,2856255.8418870117
4.210289596040778,2856015.642732398
4.211029894313303,2855775.4169536303
4.211770322753018,2855535.1645505996
4.212510881382802,2855294.885523204
4.213251570225546,2855054.579871342
4.213992389304148,2854814.2475949097
4.214733338641505,2854573.8886938086
4.215474418260522,2854333.50316794
4.216215628184104,2854093.0910172034
4.2169569684351575,2853852.6522415057
4.217698439036613,2853612.1868407466
4.218440040011383,2853371.6948148333
4.219181771382388,2853131.1761636734
4.2199236331725585,2852890.630887173
4.220665625404826,2852650.0589852426
4.221407748102125,2852409.46045779
4.222150001287397,2852168.835304729
4.2228923849835835,2851928.1835259716
4.223634899213627,2851687.5051214327
4.224377544000493,2851446.8480480076
4.2251203193671305,2851206.364294372
4.225863225336499,2850965.8539364766
4.226606261931563,2850725.3169742352
4.22734942917529,2850484.7534075673
4.228092727090654,2850244.1632363885
4.228836155700627,2850003.5464606197
4.229579715028185,2849762.903080182
4.2303234050963265,2849522.2330949954
4.231067225928032,2849281.536504982
4.231811177546294,2849040.813310068
4.232555259974108,2848800.063510177
4.233299473234474,2848559.2871052367
4.234043817350398,2848318.4840951744
4.234788292344888,2848077.654479916
4.235532898240948,2847836.798259398
4.236277635061611,2847595.9154335447
4.2370225028298885,2847355.0060022916
4.237767501568805,2847114.06996557
4.238512631301391,2846873.107323317
4.239257892050677,2846632.118075466
4.240003283839703,2846391.1022219546
4.2407488066915064,2846150.0597627214
4.241494460629133,2845908.990697705
4.242240245675625,2845667.895026849
4.24298616185405,2845426.7727500894
4.243732209187458,2845185.623867372
4.244478387698909,2844944.448378642
4.24522469741147,2844703.2462838404
4.2459711383482075,2844462.0175829176
4.246717710532197,2844220.7622758197
4.247464413986514,2843979.4803624945
4.248211248734234,2843738.1718428954
4.248958214798456,2843496.8367169686
4.249705312202264,2843255.474984667
4.25045254096875,2843014.086645947
4.25119990112101,2842772.67170076
4.251947392682149,2842531.230149063
4.252695015675271,2842289.761990813
4.2534427701234865,2842048.2672259687
4.254190656049908,2841806.745854489
4.254938673477647,2841565.197876335
4.2556868224298405,2841323.6232914655
4.256435102929606,2841082.0220998465
4.257183515000075,2840840.394301439
4.257932058664381,2840598.739896211
4.258680733945662,2840357.058884127
4.25942954086706,2840115.351265156
4.2601784794517235,2839873.6170392656
4.260927549722793,2839631.8562064287
4.261676751703439,2839390.068766611
4.262426085416812,2839148.254719788
4.263175550886075,2838906.414065933
4.263925148134396,2838664.586369434
4.264674877184944,2838422.9416032163
4.2654247380608945,2838181.27025157
4.266174730785427,2837939.5723144687
4.266924855381716,2837697.847791894
4.267675111872965,2837456.0966838184
4.268425500282357,2837214.3189902245
4.269176020633086,2836972.514711091
4.269926672948352,2836730.6838464006
4.27067745725136,2836488.826396137
4.271428373565317,2836246.942360283
4.2721794219134335,2836005.031738825
4.272930602318925,2835763.094531749
4.273681914805004,2835521.1307390435
4.274433359394911,2835279.140360694
4.275184936111864,2835037.1233966937
4.275936644979097,2834795.0798470317
4.276688486019845,2834553.0097117014
4.277440459257348,2834310.9129906977
4.278192564714851,2834068.7896840135
4.278944802415602,2833826.6397916446
4.279697172382845,2833584.463313593
4.280449674639852,2833342.2602498494
4.2812023092098785,2833100.030600418
4.281955076116186,2832857.774365298
4.282707975382045,2832615.4915444907
4.283461007030727,2832373.182138003
4.284214171085511,2832130.8461458343
4.284967467569675,2831888.4835679936
4.285720896506508,2831646.0944044865
4.286474457919288,2831403.678655324
4.287228151831327,2831161.2363205096
4.287981978265912,2830918.7674000566
4.288735937246345,2830676.271893976
4.289490028795933,2830433.74980228
4.290244252937985,2830191.2011249843
4.290998609695815,2829948.6258621016
4.29175309909274,2829706.0240136515
4.2925077211520755,2829463.3955796505
4.293262475897162,2829220.740560116
4.2940173633513234,2828978.0589550664
4.294772383537893,2828735.3507645256
4.2955275364802095,2828492.615988516
4.296282822201615,2828249.8546270593
4.297038240725456,2828007.066680181
4.297793792075085,2827764.2521479093
4.298549476273847,2827521.411030271
4.299305293345118,2827278.5433272896
4.300061243312253,2827035.649038999
4.300817326198618,2826792.7281654286
4.301573542027586,2826549.780706611
4.302329890822531,2826306.806662578
4.303086372606833,2826063.8060333678
4.303842987403876,2825820.93252924
4.304599735237047,2825578.129025435
4.305356616129731,2825335.298958135
4.306113630105338,2825092.44232737
4.306870777187262,2824849.559133183
4.307628057398906,2824606.64937561
4.308385470763679,2824363.7130546933
4.309143017304993,2824120.750170474
4.309900697046265,2823877.760722995
4.310658510010915,2823634.7447122997
4.31141645622236,2823391.702138436
4.312174535704045,2823148.6330014453
4.312932748479395,2822905.5373013765
4.313691094571847,2822662.4150382807
4.3144495740048425,2822419.266212206
4.315208186801827,2822176.090823204
4.315966932986249,2821932.888871326
4.316725812581562,2821689.660356628
4.317484825611218,2821446.4052791665
4.318243972098693,2821203.1236389903
4.319003252067445,2820959.815436162
4.319762665540944,2820716.480670739
4.320522212542666,2820473.119342781
4.321281893096087,2820229.7314523496
4.322041707224691,2819986.316999505
4.322801654951964,2819742.875984312
4.3235617363013965,2819499.4084068355
4.324321951296477,2819255.9142671414
4.325082299960719,2819012.3935652943
4.3258427823176175,2818768.846301364
4.32660339839068,2818525.2724754186
4.327364148203419,2818281.6720875306
4.328125031779348,2818038.045137771
4.328886049141988,2817794.3916262137
4.329647200314864,2817550.7115529315
4.3304084853214935,2817307.004918005
4.331169904185426,2817063.271721502
4.33193145693019,2816819.5119635058
4.332693143579324,2816575.7256440944
4.333454964156375,2816331.91276335
4.33421691868489,2816088.073321352
4.334979007188422,2815844.207318184
4.335741229690528,2815600.314753931
4.3365035862147705,2815356.3956286763
4.337266076784705,2815112.449942511
4.338028701423917,2814868.4776955172
4.3387914601559725,2814624.4788877848
4.3395543530044485,2814380.453519406
4.340317379992927,2814136.4015904726
4.341080541144994,2813892.3231010744
4.341843836484241,2813648.2180513088
4.34260726603426,2813404.086441267
4.343370829818642,2813160.0666806414
4.344134527861007,2812916.1334130173
4.344898360184952,2812672.173606875
4.345662326814089,2812428.1872623153
4.34642642777203,2812184.1743794344
4.347190663082399,2811940.1349583333
4.347955032768816,2811696.068999113
4.348719536854909,2811451.976501876
4.349484175364301,2811207.857466728
4.350248948320647,2810963.711893769
4.351013855747574,2810719.5397831067
4.35177889766873,2810475.341134848
4.352544074107761,2810231.115949103
4.35330938508832,2809986.8642259794
4.3540748306340635,2809742.585965589
4.354840410768653,2809498.281168043
4.355606125515752,2809253.949833458
4.356371974899023,2809009.5919619487
4.357137958942154,2808765.2075536232
4.357904077668814,2808520.796608607
4.358670331102687,2808276.3591270125
4.359436719267455,2808031.895108963
4.36020324218681,2807787.4045545785
4.360969899884447,2807542.8874639804
4.361736692384062,2807298.3438372924
4.362503619709351,2807053.7736746403
4.3632706818840346,2806809.1769761466
4.364037878931816,2806564.5537419394
4.364805210876412,2806319.903972148
4.3655726777415405,2806075.227666899
4.366340279550923,2805830.524826328
4.367108016328288,2805585.795450562
4.36787588809737,2805341.039539736
4.368643894881891,2805096.2570939884
4.3694120367056115,2804851.448113449
4.3701803135922646,2804606.612598255
4.370948725565601,2804361.7505485467
4.37171727264937,2804116.8619644633
4.372485954867332,2803871.946846144
4.373254772243245,2803627.0051937317
4.374023724800874,2803382.0370073705
4.374792812563989,2803137.0422872026
4.3755620355563565,2802892.0210333774
4.376331393801767,2802646.9732460356
4.377100887323996,2802401.8989253296
4.37787051614683,2802156.798071407
4.378640280294056,2801911.6706844186
4.379410179789471,2801666.5167645174
4.380180214656873,2801421.336311855
4.380950384920064,2801176.129326586
4.381720690602843,2800930.895808868
4.3824911317290365,2800685.6357588535
4.383261708322451,2800440.59142384
4.384032420406908,2800195.5309339906
4.3848032680062285,2799950.443933681
4.385574251144242,2799705.330423068
4.386345369844779,2799460.190402314
4.387116624131677,2799215.023871577
4.387888014028776,2798969.830831023
4.388659539559911,2798724.6112808185
4.389431200748947,2798479.365221122
4.390202997619731,2798234.0926521034
4.390974930196117,2797988.7935739295
4.3917469985019695,2797743.467986771
4.392519202561151,2797498.1158907986
4.393291542397531,2797252.7372861807
4.394064018034985,2797007.332173092
4.394836629497384,2796761.90055171
4.395609376808624,2796516.4424222023
4.396382259992582,2796270.957784751
4.397155279073153,2796025.446639531
4.397928434074228,2795779.908986723
4.398701725019709,2795534.344826508
4.399475151933497,2795288.754159067
4.400248714839499,2795043.136984581
4.401022413761621,2794797.4933032384
4.401796248723793,2794551.823115219
4.4025702197499275,2794306.1264207126
4.403344326863948,2794060.4032199057
4.404118570089785,2793814.6535129882
4.4048929494513684,2793568.877300151
4.4056674649726375,2793323.0745815844
4.406442116677532,2793077.2453574813
4.407216904589998,2792831.389628038
4.407991828733976,2792585.507393451
4.408766889133435,2792339.5986539093
4.409542085812328,2792093.6634096177
4.410317418794614,2791847.701660774
4.41109288810426,2791601.7134075775
4.411868493765239,2791355.69865023
4.412644235801522,2791109.657388936
4.41342011423709,2790863.589623897
4.414196129095918,2790617.4953553253
4.41497228040201,2790371.3745834185
4.415748568179348,2790125.2273083897
4.416524992451929,2789879.053530447
4.417301553243753,2789632.853249802
4.418078250578824,2789386.626466664
4.418855084481151,2789140.373181249
4.419632054974746,2788894.093393769
4.420409162083618,2788647.787104444
4.421186405831804,2788401.4543134854
4.421963786243323,2788155.0950211133
4.422741303342203,2787908.920163725
4.423518957152478,2787662.7616281873
4.424296747698186,2787416.576613141
4.425074675003371,2787170.3651188067
4.425852739092077,2786924.1271454063
4.426630939988356,2786677.8626931617
4.427409277716255,2786431.5717623006
4.428187752299849,2786185.2543530427
4.428966363763194,2785938.9104656177
4.429745112130357,2785692.540100252
4.430523997425409,2785446.1432571793
4.431303019672429,2785199.719936625
4.432082178895493,2784953.2701388253
4.432861475118691,2784706.793864009
4.433640908366099,2784460.2911124146
4.4344204786618295,2784213.761884275
4.435200186029969,2783967.2061798265
4.435980030494622,2783720.6239993097
4.436760012079891,2783474.0153429625
4.4375401308098885,2783227.380211027
4.438320386708728,2782980.718603743
4.439100779800528,2782734.0305213546
4.439881310109411,2782487.315964109
4.440661977659497,2782240.5749322507
4.4414427824749305,2781993.8074260247
4.442223724579843,2781747.0134456805
4.44300480399837,2781500.192991468
4.443786020754659,2781253.3460636367
4.444567374872856,2781006.472662443
4.445348866377114,2780759.572788136
4.44613049529159,2780512.6464409735
4.4469122616404375,2780265.6936212108
4.447694165447837,2780018.7143291053
4.448476206737949,2779771.7085649115
4.449258385534948,2779524.676328896
4.450040701863013,2779277.617621316
4.450823155746325,2779030.532442435
4.45160574720907,2778783.4207925154
4.4523884762754395,2778536.2826718264
4.453171342969622,2778289.1180806304
4.453954347315829,2778041.9270191956
4.4547374893382585,2777794.709487791
4.455520769061117,2777547.465486688
4.456304186508618,2777300.195016158
4.457087741704977,2777052.8980764723
4.457871434674414,2776805.5746679045
4.458655265441154,2776558.2247907324
4.459439234029426,2776310.848445231
4.460223340463456,2776063.445631683
4.461007584767495,2775816.0163503587
4.46179196696578,2775568.601152617
4.462576487082556,2775321.3738035583
4.4633611451420725,2775074.120008704
4.464145941168585,2774826.8397683315
4.464930875186351,2774579.5330827264
4.465715947219635,2774332.199952171
4.466501157292696,2774084.840376954
4.467286505429821,2773837.4543573568
4.468071991655279,2773590.04189367
4.4688576159933495,2773342.602986182
4.469643378468317,2773095.137635183
4.4704292791044695,2772847.645840965
4.471215317926101,2772600.127603824
4.472001494957509,2772352.582924049
4.472787810222987,2772105.0118019423
4.473574263746855,2771857.414237795
4.4743608555534164,2771609.790231905
4.475147585666987,2771362.139784576
4.475934454111882,2771114.462896104
4.476721460912427,2770866.759566797
4.4775086060929485,2770619.029796953
4.478295889677778,2770371.2735868804
4.479083311691252,2770123.490936883
4.4798708721577,2769875.6818472706
4.480658571101484,2769627.846318348
4.481446408546945,2769379.9843504266
4.482234384518435,2769132.095943818
4.483022499040311,2768884.181098835
4.483810752136936,2768636.2398157907
4.484599143832674,2768388.2720950004
4.485387674151895,2768140.27793678
4.4861763431189665,2767892.257341451
4.486965150758282,2767644.2103093257
4.487754097094217,2767396.136840728
4.488543182151158,2767148.036935979
4.489332405953497,2766899.910595402
4.490121768525629,2766651.7578193215
4.490911269891955,2766403.5786080617
4.491700910076878,2766155.37296195
4.492490689104807,2765907.1408813144
4.493280607000148,2765658.882366488
4.494070663787333,2765410.5974177946
4.4948608594907755,2765162.2860355694
4.495651194134902,2764913.948220147
4.496441667744143,2764665.583971859
4.49723228034293,2764417.193291045
4.498023031955705,2764168.776178039
4.498813922606908,2763920.332633182
4.49960495232098,2763671.8626568145
4.500396121122389,2763423.366249274
4.501187429035581,2763174.8434109045
4.501978876085018,2762926.5333131524
4.502770462295164,2762678.213604497
4.503562187690487,2762429.867487056
4.504354052295459,2762181.4949611733
4.50514605613456,2761933.096027194
4.505938199232261,2761684.6706854706
4.506730481613067,2761436.2189363446
4.507522903301458,2761187.7407801696
4.508315464321929,2760939.236217296
4.509108164698978,2760690.705248077
4.5099010044571095,2760442.1478728666
4.510693983620831,2760193.5640920177
4.511487102214653,2759944.95390589
4.512280360263094,2759696.3173148385
4.513073757790663,2759447.6543192267
4.513867294821904,2759198.964919409
4.514660971381336,2758950.2491157497
4.515454787493494,2758701.506908612
4.516248743182913,2758452.7382983603
4.517042838474136,2758203.943285361
4.517837073391712,2757955.121869979
4.518631447960188,2757706.2740525845
4.519425962204113,2757457.399833549
4.520220616148062,2757208.4992132387
4.521015409816589,2756959.5721920272
4.521810343234264,2756710.61877029
4.522605416425657,2756461.6389484005
4.523400629415348,2756212.632726734
4.524195982227914,2755963.600105671
4.524991474887941,2755714.5410855887
4.525787107420013,2755465.4556668685
4.526582879848737,2755216.343849889
4.527378792198704,2754967.2056350345
4.528174844494517,2754718.041022689
4.528971036760782,2754468.8500132374
4.529767369022111,2754219.6326070684
4.5305638413031195,2753970.388804569
4.531360453628426,2753721.1186061287
4.532157206022655,2753471.8220121367
4.5329540985104275,2753222.4990229905
4.533751131116391,2752973.1496390766
4.5345483038651775,2752723.7738607917
4.535345616781425,2752474.3716885326
4.536143069889781,2752224.9431226975
4.536940663214895,2751975.488163685
4.537738396781422,2751726.006811894
4.53853627061402,2751476.4990677265
4.539334284737345,2751226.964931588
4.54013243917608,2750977.404403876
4.540930733954888,2750727.855849746
4.5417291690984465,2750478.4996059863
4.542527744631435,2750229.116992763
4.54332646057854,2749979.7080104845
4.544125316964447,2749730.272659558
4.544924313813852,2749480.810940392
4.545723451151454,2749231.322853395
4.546522729001944,2748981.808398985
4.547322147390046,2748732.2675775667
4.548121706340463,2748482.700389558
4.54892140587791,2748233.106835373
4.549721246027106,2747983.4869154315
4.550521226812776,2747733.840630149
4.5513213482596475,2747484.167979946
4.5521216103924536,2747234.4689652426
4.552922013235923,2746984.7435864643
4.553722556814812,2746734.99184403
4.554523241153859,2746485.213738364
4.555324066277814,2746235.4092698977
4.5561250322114315,2745985.578439055
4.5569261389794695,2745735.7212462644
4.557727386606691,2745485.837691959
4.558528775117865,2745235.9277765667
4.5593303045377525,2744985.9915005257
4.560131974891148,2744736.0288642645
4.560933786202823,2744486.0398682184
4.561735738497562,2744236.024512829
4.562537831800155,2743985.98279853
4.563340066135395,2743735.914725765
4.56414244152808,2743485.8202949725
4.564944958003011,2743235.6995065943
4.565747615584996,2742985.552361076
4.566550414298838,2742735.378858864
4.567353354169368,2742485.1790003995
4.568156435221398,2742234.952786131
4.568959657479752,2741984.70021651
4.569763020969257,2741734.421291985
4.570566525714747,2741484.116013008
4.5713701717410595,2741233.784380035
4.572173959073035,2740983.4263935154
4.5729778877355125,2740733.0420539114
4.573781957753358,2740482.631361671
4.5745861691514165,2740232.1943172594
4.5753905219545485,2739981.730921131
4.576195016187618,2739731.2411737526
4.576999651875491,2739480.7250755834
4.577804429043041,2739230.182627088
4.578609347715144,2738979.613828731
4.579414407916672,2738729.0186809814
4.580219609672527,2738478.397184302
4.581024953007591,2738227.954846291
4.581830437946758,2737977.538809564
4.582636064514926,2737727.096446083
4.583441832736996,2737476.627756316
4.584247742637878,2737226.1327407355
4.585053794242482,2736975.6113998163
4.585859987575724,2736725.0637340276
4.586666322662516,2736474.4897438516
4.5874727995278,2736223.889429758
4.588279418196496,2735973.2627922273
4.589086178693536,2735722.6098317397
4.589893081043861,2735471.930548776
4.59070012527241,2735221.2249438167
4.591507311404132,2734970.4930173475
4.592314639463976,2734719.734769851
4.59312210947689,2734468.950201817
4.59392972146785,2734218.1393137285
4.594737475461812,2733967.3021060764
4.595545371483745,2733716.4385793507
4.5963534095586205,2733465.5487340437
4.597161589711416,2733214.6325706462
4.597969911967116,2732963.690089656
4.598778376350703,2732712.7212915653
4.599586982887169,2732461.726176874
4.6003957316015,2732210.704746082
4.601204622518712,2731959.6569996825
4.602013655663802,2731708.582938181
4.602822831061775,2731457.4825620796
4.603632148737645,2731206.355871881
4.604441608716429,2730955.2028680914
4.605251211023148,2730704.0235512163
4.606060955682828,2730452.8179217656
4.6068708427204905,2730201.5859802496
4.607680872161186,2729950.327727174
4.608491044029946,2729699.043163053
4.609301358351812,2729447.7322884
4.610111815151833,2729196.395103731
4.610922414455061,2728945.0316095613
4.611733156286553,2728693.641806407
4.612544040671368,2728442.225694788
4.613355067634564,2728190.783275228
4.614166237201228,2727939.314548242
4.614977549396426,2727687.819514356
4.615789004245234,2727436.298174096
4.616600601772737,2727184.7505279835
4.617412342004021,2726933.1765765473
4.618224224964179,2726681.576320319
4.619036250678308,2726429.9497598237
4.619848419171506,2726178.2968955953
4.620660730468869,2725926.842594718
4.621473184595527,2725675.3963446766
4.622285781576583,2725423.923813134
4.6230985214371545,2725172.4250006266
4.6239114042023655,2724920.8999076867
4.624724429897342,2724669.348534852
4.625537598547217,2724417.7708826587
4.626350910177124,2724166.1669516456
4.627164364812197,2723914.5367423547
4.627977962477597,2723662.880255324
4.6287917031984644,2723411.1974910987
4.629605586999952,2723159.488450222
4.630419613907219,2722907.7531332397
4.631233783945428,2722655.991540699
4.6320480971397435,2722404.203673149
4.63286255351534,2722152.389531138
4.633677153097391,2721900.5491152178
4.634491895911069,2721648.682425945
4.6353067819815745,2721396.7894638632
4.63612181133409,2721144.8702295357
4.636936983993806,2720892.9247235167
4.637752299985922,2720640.952946366
4.638567759335641,2720388.9548986396
4.639383362068168,2720136.9305809005
4.640199108208715,2719884.87999371
4.64101499778249,2719632.8031376353
4.641831030814727,2719380.7000132347
4.642647207330644,2719128.570621078
4.64346352735547,2718876.414961732
4.6442799909144385,2718624.2330357656
4.6450965980327865,2718372.024843752
4.645913348735756,2718119.790386258
4.6467302430485935,2717867.5296638603
4.647547280996542,2717615.242677136
4.648364462604874,2717362.9294266533
4.649181787898841,2717110.589912995
4.6499992569037065,2716858.2241367367
4.65081686964474,2716605.8320984617
4.651634626147215,2716353.41379875
4.652452526436408,2716100.969238183
4.653270570537602,2715848.498417347
4.654088758476084,2715596.001336826
4.654907090277137,2715343.4779972117
4.655725565966071,2715090.9283990855
4.656544185568179,2714838.35254304
4.657362949108765,2714585.750429667
4.6581818566131385,2714333.1220595585
4.659000908106612,2714080.4674333083
4.6598201036145035,2713827.879270239
4.660639443162135,2713575.432390524
4.661458926774825,2713322.959276964
4.662278554477922,2713070.45993015
4.663098326296751,2712817.9343506815
4.6639182422566545,2712565.382539159
4.664738302382975,2712312.804496181
4.665558506701062,2712060.2002223493
4.66637885523627,2711807.569718268
4.667199348013955,2711554.912984539
4.668019985059472,2711302.230021773
4.668840766398204,2711049.5208305717
4.669661692055514,2710796.7854115465
4.6704827620567775,2710544.023765305
4.6713039764273745,2710291.2358924616
4.67212533519269,2710038.421793627
4.672946838378112,2709785.5814694166
4.673768486009036,2709532.714920445
4.674590278110857,2709279.8221473303
4.675412214708972,2709026.9031506907
4.676234295828804,2708773.9579311446
4.6770565214957545,2708520.9864893113
4.67787889173524,2708267.988825818
4.6787014065726815,2708014.964941285
4.679524066033503,2707761.9148363397
4.6803468701431346,2707508.838511607
4.681169818927009,2707255.735967717
4.681992912410556,2707002.607205299
4.682816150619236,2706749.452224983
4.683639533578487,2706496.271027399
4.68446306131376,2706243.0636131847
4.685286733850513,2705989.8299829727
4.686110551214205,2705736.570137401
4.686934513430302,2705483.2840771065
4.687758620524272,2705229.9718027296
4.6885828725215895,2704976.63331491
4.689407269447726,2704723.2686142917
4.690231811328179,2704469.877701515
4.69105649818843,2704216.460577225
4.691881330053969,2703963.0172420708
4.692706306950293,2703709.5476966975
4.693531428902903,2703456.0519417557
4.694356695937303,2703202.5299778963
4.695182108079006,2702948.9818057707
4.696007665353515,2702695.407426033
4.6968333677863665,2702441.806839336
4.697659215403076,2702188.180046338
4.698485208229171,2701934.5270476933
4.699311346290182,2701680.9145406736
4.700137629611649,2701427.470420613
4.70096405821911,2701174.000117258
4.701790632138114,2700920.503631272
4.702617351394201,2700666.9809633167
4.703444216012942,2700413.432114049
4.704271226019888,2700159.8570841355
4.705098381440603,2699906.2558742417
4.705925682300656,2699652.628485035
4.7067531286256195,2699398.9749171836
4.70758072044107,2699145.2951713544
4.708408457772589,2698891.589248222
4.709236340645764,2698637.857148458
4.710064369086176,2698384.098872735
4.710892543119437,2698130.3144217287
4.7117208627711396,2697876.503796113
4.712549328066887,2697622.6669965712
4.713377939032288,2697368.8040237795
4.714206695692956,2697114.9148784187
4.715035598074508,2696860.9995611715
4.715864646202567,2696607.0580727225
4.716693840102751,2696353.0904137585
4.7175231798007085,2696099.0965849594
4.718352665322066,2695845.076587018
4.719182296692464,2695591.030420624
4.720012073937548,2695336.958086467
4.7208419970829665,2695082.8595852386
4.721672066154374,2694828.734917632
4.7225022811774275,2694574.584084344
4.723332642177783,2694320.407086074
4.7241631491811225,2694066.2039235127
4.7249938022131115,2693811.9745973623
4.725824601299425,2693557.719108325
4.726655546465744,2693303.437457102
4.727486637737754,2693049.1296443967
4.728317875141146,2692794.7956709126
4.729149258701612,2692540.43553736
4.729980788444853,2692286.049244443
4.730812464396563,2692031.636792875
4.731644286582467,2691777.198183361
4.73247625502827,2691522.733416617
4.733308369759688,2691268.2424933542
4.734140630802441,2691013.725414289
4.734973038182258,2690759.1821801383
4.735805591924868,2690504.612791619
4.736638292056006,2690250.0172494506
4.7374711386014035,2689995.395554356
4.738304131586822,2689740.7477070503
4.739137271038,2689486.219976881
4.739970556980693,2689231.7821397893
4.740803989440656,2688977.3181729
4.741637568443654,2688722.8280769344
4.742471294015452,2688468.3118526214
4.7433051661818215,2688213.7695006854
4.744139184968539,2687959.201021857
4.744973350401376,2687704.606416867
4.7458076625061345,2687449.9856864433
4.746642121308596,2687195.338831319
4.747476726834553,2686940.6658522296
4.748311479109805,2686685.9667499107
4.749146378160154,2686431.2415250996
4.74998142401141,2686176.490178534
4.750816616689383,2685921.7127109542
4.751651956219881,2685666.9091231036
4.752487442628743,2685412.079415721
4.753323075941786,2685157.2235895507
4.754158856184841,2684902.341645342
4.754994783383742,2684647.433583838
4.755830857564328,2684392.499405791
4.756667078752444,2684137.539111948
4.757503446973937,2683882.5527030616
4.758339962254653,2683627.5401798873
4.759176624620466,2683372.5015431736
4.760013434097229,2683117.4367936803
4.760850390710809,2682862.345932161
4.761687494487078,2682607.228959378
4.76252474545191,2682352.085876089
4.763362143631187,2682096.916683058
4.764199689050793,2681841.7213810435
4.765037381736617,2681586.4999708147
4.765875221714545,2681331.2524531367
4.766713209010492,2681075.9788287724
4.767551343650354,2680820.6790984925
4.768389625660037,2680565.3532630685
4.769228055065453,2680310.001323272
4.770066631892519,2680054.6232798737
4.770905356167157,2679799.219133649
4.771744227915293,2679543.7888853755
4.772583247162847,2679288.3325358303
4.773422413935773,2679032.8500857893
4.774261728260001,2678777.341536034
4.775101190161475,2678521.806887347
4.775940799666144,2678266.2461405084
4.776780556799961,2678010.659296308
4.777620461588884,2677755.0463555264
4.778460514058875,2677499.4749034597
4.779300714235892,2677244.073082306
4.780141062145924,2676988.6451870315
4.780981557814939,2676733.1912184292
4.781822201268916,2676477.7111772867
4.782662992533842,2676222.2050643945
4.783503931635705,2675966.6728805476
4.784345018600501,2675711.114626538
4.785186253454227,2675455.5303031616
4.7860276362228875,2675199.919911214
4.786869166932481,2674944.2834514976
4.7877108456090385,2674688.6209248044
4.788552672278569,2674432.9323319416
4.789394646967092,2674177.2176737087
4.790236769700635,2673921.476950912
4.791079040505229,2673665.710164355
4.79192145940691,2673409.917314845
4.792764026431716,2673154.0984031917
4.793606741605686,2672898.253430205
