time_days,Ta184 top 20
1.2848176218806992e-05,1.6494904339767976e-88
1.2850435322947693e-05,1.6494904339582743e-88
1.2852694824308315e-05,1.649490433939748e-88
1.2854954722958698e-05,1.649490433921218e-88
1.28572150189687e-05,1.6494904339026848e-88
1.2859475712408185e-05,1.6494904338841486e-88
1.286173680334704e-05,1.6494904338656088e-88
1.2863998291855153e-05,1.6494904338470663e-88
1.286626017800243e-05,1.6494904338285204e-88
1.2868522461858791e-05,1.6494904338099708e-88
1.287078514349416e-05,1.6494904337914182e-88
1.2873048222978482e-05,1.6494904337728622e-88
1.2875311700381712e-05,1.6494904337543032e-88
1.2877575575773814e-05,1.6494904337357408e-88
1.2879839849224767e-05,1.6494904337171754e-88
1.2882104520804565e-05,1.6494904336986063e-88
1.2884369590583207e-05,1.6494904336800339e-88
1.2886635058630711e-05,1.6494904336614586e-88
1.2888900925017104e-05,1.64949043364288e-88
1.2891167189812427e-05,1.649490433624298e-88
1.2893433853086732e-05,1.649490433605713e-88
1.2895700914910086e-05,1.6494904335871243e-88
1.2897968375352564e-05,1.6494904335685326e-88
1.2900236234484254e-05,1.6494904335499376e-88
1.290250449237526e-05,1.6494904335313392e-88
1.2904773149095697e-05,1.6494904335127374e-88
1.2907042204715688e-05,1.6494904334941326e-88
1.2909311659305374e-05,1.6494904334755242e-88
1.2911581512934906e-05,1.6494904334569133e-88
1.291385176567445e-05,1.6494904334382984e-88
1.2916122417594177e-05,1.6494904334196802e-88
1.291839346876428e-05,1.6494904334010593e-88
1.2920664919254954e-05,1.6494904333824344e-88
1.2922936769136416e-05,1.649490433363807e-88
1.292520901847889e-05,1.649490433345176e-88
1.2927481667352613e-05,1.6494904333265416e-88
1.2929754715827835e-05,1.6494904333079038e-88
1.293202816397482e-05,1.649490433289263e-88
1.2934302011863841e-05,1.649490433270619e-88
1.2936576259565183e-05,1.6494904332519714e-88
1.293885090714915e-05,1.6494904332333208e-88
1.294112595468605e-05,1.6494904332146666e-88
1.2943401402246207e-05,1.6494904331960094e-88
1.294567724989996e-05,1.6494904331773488e-88
1.2947953497717656e-05,1.6494904331586848e-88
1.2950230145769658e-05,1.649490433140018e-88
1.2952507194126336e-05,1.6494904331213474e-88
1.2954784642858074e-05,1.6494904331026737e-88
1.2957062492035277e-05,1.649490433083997e-88
1.2959340741728355e-05,1.6494904330653168e-88
1.2961619392007726e-05,1.649490433046633e-88
1.2963898442943827e-05,1.6494904330279464e-88
1.296617789460711e-05,1.649490433009256e-88
1.2968457747068027e-05,1.649490432990563e-88
1.297073800039706e-05,1.649490432971866e-88
1.2973018654664686e-05,1.6494904329531661e-88
1.2975299709941405e-05,1.6494904329344628e-88
1.2977581166297728e-05,1.6494904329157565e-88
1.297986302380418e-05,1.6494904328970465e-88
1.2982145282531289e-05,1.6494904328783337e-88
1.2984427942549603e-05,1.6494904328596173e-88
1.2986711003929686e-05,1.6494904328408972e-88
1.2988994466742107e-05,1.6494904328221744e-88
1.2991278331057449e-05,1.6494904328034482e-88
1.299356259694631e-05,1.6494904327847184e-88
1.2995847264479297e-05,1.6494904327659858e-88
1.2998132333727037e-05,1.6494904327472495e-88
1.3000417804760155e-05,1.64949043272851e-88
1.3002703677649304e-05,1.6494904327097673e-88
1.300498995246514e-05,1.6494904326910213e-88
1.3007276629278335e-05,1.6494904326722717e-88
1.3009563708159572e-05,1.6494904326535193e-88
1.3011851189179546e-05,1.6494904326347632e-88
1.3014139072408969e-05,1.649490432616004e-88
1.3016427357918556e-05,1.6494904325972414e-88
1.3018716045779048e-05,1.6494904325784758e-88
1.3021005136061182e-05,1.6494904325597067e-88
1.3023294628835722e-05,1.649490432540934e-88
1.3025584524173435e-05,1.6494904325221583e-88
1.3027874822145105e-05,1.6494904325033794e-88
1.303016552282153e-05,1.6494904324845968e-88
1.3032456626273516e-05,1.6494904324658115e-88
1.3034748132571883e-05,1.6494904324470223e-88
1.3037040041787466e-05,1.6494904324282302e-88
1.3039332353991103e-05,1.6494904324094348e-88
1.304162506925366e-05,1.6494904323906358e-88
1.3043918187646006e-05,1.6494904323718337e-88
1.3046211709239017e-05,1.649490432353028e-88
1.3048505634103597e-05,1.6494904323342192e-88
1.3050799962310646e-05,1.6494904323154074e-88
1.305309469393109e-05,1.649490432296592e-88
1.3055389829035857e-05,1.6494904322777733e-88
1.3057685367695895e-05,1.6494904322589512e-88
1.305998130998216e-05,1.6494904322401256e-88
1.306227765596562e-05,1.649490432221297e-88
1.306457440571726e-05,1.6494904322024654e-88
1.3066871559308077e-05,1.64949043218363e-88
1.3069169116809073e-05,1.6494904321647914e-88
1.3071467078291269e-05,1.6494904321459494e-88
1.3073765443825702e-05,1.6494904321271044e-88
1.3076064213483409e-05,1.649490432108256e-88
1.3078363387335455e-05,1.6494904320894042e-88
1.3080662965452906e-05,1.649490432070549e-88
1.3082962947906846e-05,1.6494904320516907e-88
1.3085263334768367e-05,1.6494904320328286e-88
1.3087564126108579e-05,1.6494904320139637e-88
1.30898653219986e-05,1.6494904319950952e-88
1.3092166922509563e-05,1.6494904319762233e-88
1.309446892771261e-05,1.6494904319573484e-88
1.3096771337678906e-05,1.6494904319384704e-88
1.3099074152479614e-05,1.6494904319195885e-88
1.3101377372185915e-05,1.6494904319007033e-88
1.310368099686901e-05,1.6494904318818153e-88
1.3105985026600103e-05,1.6494904318629236e-88
1.3108289461450415e-05,1.6494904318440286e-88
1.3110594301491177e-05,1.6494904318251302e-88
1.3112899546793635e-05,1.6494904318062288e-88
1.3115205197429045e-05,1.6494904317873237e-88
1.3117511253468678e-05,1.6494904317684156e-88
1.3119817714983818e-05,1.6494904317495041e-88
1.3122124582045757e-05,1.649490431730589e-88
1.3124431854725805e-05,1.649490431711671e-88
1.312673953309528e-05,1.6494904316927494e-88
1.3129047617225519e-05,1.6494904316738245e-88
1.3131356107187863e-05,1.649490431654896e-88
1.3133665003053671e-05,1.6494904316359647e-88
1.313597430489431e-05,1.6494904316170298e-88
1.3138284012781169e-05,1.6494904315980915e-88
1.3140594126785641e-05,1.6494904315791502e-88
1.3142904646979132e-05,1.6494904315602052e-88
1.3145215573433066e-05,1.6494904315412572e-88
1.3147526906218872e-05,1.6494904315223058e-88
1.3149838645407999e-05,1.6494904315033508e-88
1.3152150791071902e-05,1.6494904314843927e-88
1.3154463343282055e-05,1.6494904314654313e-88
1.3156776302109942e-05,1.6494904314464663e-88
1.3159089667627053e-05,1.6494904314274984e-88
1.3161403439904903e-05,1.6494904314085267e-88
1.3163717619015009e-05,1.6494904313895519e-88
1.3166032205028904e-05,1.6494904313705737e-88
1.3168347198018138e-05,1.6494904313515925e-88
1.3170662598054269e-05,1.6494904313326073e-88
1.3172978405208867e-05,1.649490431313619e-88
1.3175294619553517e-05,1.6494904312946275e-88
1.3177611241159812e-05,1.649490431275633e-88
1.3179928270099365e-05,1.6494904312566346e-88
1.3182245706443798e-05,1.649490431237633e-88
1.318456355026474e-05,1.649490431218628e-88
1.3186881801633843e-05,1.6494904311996198e-88
1.3189200460622769e-05,1.649490431180608e-88
1.3191519527303184e-05,1.649490431161593e-88
1.3193839001746772e-05,1.649490431142575e-88
1.3196158884025237e-05,1.6494904311235534e-88
1.3198479174210283e-05,1.6494904311045283e-88
1.3200799872373637e-05,1.6494904310855002e-88
1.320312097858703e-05,1.6494904310664684e-88
1.3205442492922213e-05,1.6494904310474336e-88
1.3207764415450944e-05,1.6494904310283952e-88
1.3210086746244996e-05,1.6494904310093534e-88
1.3212409485376156e-05,1.6494904309903085e-88
1.321473263291622e-05,1.64949043097126e-88
1.3217056188937003e-05,1.6494904309522082e-88
1.3219380153510325e-05,1.6494904309331533e-88
1.3221704526708021e-05,1.6494904309140948e-88
1.3224029308601945e-05,1.649490430895033e-88
1.3226354499263955e-05,1.649490430875968e-88
1.3228680098765923e-05,1.6494904308568994e-88
1.323100610717974e-05,1.6494904308378274e-88
1.3233332524577303e-05,1.6494904308187522e-88
1.3235659351030522e-05,1.6494904307996735e-88
1.3237986586611324e-05,1.6494904307805918e-88
1.3240314231391643e-05,1.6494904307615068e-88
1.3242642285443436e-05,1.649490430742418e-88
1.324497074883866e-05,1.6494904307233258e-88
1.3247299621649288e-05,1.6494904307042305e-88
1.3249628903947315e-05,1.649490430685132e-88
1.3251958595804733e-05,1.64949043066603e-88
1.3254288697293563e-05,1.6494904306469243e-88
1.3256619208485826e-05,1.6494904306278158e-88
1.3258950129453563e-05,1.6494904306087037e-88
1.3261281460268824e-05,1.6494904305895882e-88
1.3263613201003671e-05,1.6494904305704694e-88
1.3265945351730185e-05,1.6494904305513472e-88
1.326827791252045e-05,1.6494904305322215e-88
1.327061088344657e-05,1.649490430513093e-88
1.3272944264580658e-05,1.6494904304939604e-88
1.3275278055994847e-05,1.6494904304748249e-88
1.3277612257761268e-05,1.6494904304556854e-88
1.3279946869952082e-05,1.6494904304365431e-88
1.3282281892639447e-05,1.6494904304173973e-88
1.3284617325895548e-05,1.6494904303982486e-88
1.3286953169792567e-05,1.649490430379096e-88
1.3289289424402717e-05,1.6494904303599398e-88
1.3291626089798206e-05,1.6494904303407808e-88
1.3293963166051269e-05,1.649490430321618e-88
1.329630065323414e-05,1.6494904303024523e-88
1.329863855141908e-05,1.649490430283283e-88
1.3300976860678353e-05,1.6494904302641103e-88
1.3303315581084236e-05,1.649490430244934e-88
1.3305654712709025e-05,1.649490430225755e-88
1.3307994255625025e-05,1.649490430206572e-88
1.3310334209904553e-05,1.6494904301873858e-88
1.3312674575619936e-05,1.6494904301681962e-88
1.3315015352843519e-05,1.649490430149003e-88
1.3317356541647661e-05,1.6494904301298067e-88
1.3319698142104729e-05,1.6494904301106073e-88
1.3322040154287102e-05,1.6494904300914042e-88
1.3324382578267174e-05,1.6494904300721978e-88
1.3326725414117355e-05,1.6494904300529883e-88
1.332906866191006e-05,1.649490430033775e-88
1.3331412321717725e-05,1.6494904300145584e-88
1.3333756393612793e-05,1.6494904299953383e-88
1.3336100877667723e-05,1.6494904299761148e-88
1.333844577395498e-05,1.6494904299568883e-88
1.3340791082547057e-05,1.6494904299376582e-88
1.3343136803516441e-05,1.6494904299184247e-88
1.3345482936935646e-05,1.6494904298991876e-88
1.334782948287719e-05,1.6494904298799476e-88
1.335017644141361e-05,1.649490429860704e-88
1.3352523812617449e-05,1.649490429841457e-88
1.335487159656127e-05,1.6494904298222067e-88
1.3357219793317641e-05,1.6494904298029528e-88
1.3359568402959154e-05,1.6494904297836956e-88
1.3361917425558404e-05,1.649490429764435e-88
1.3364266861188e-05,1.649490429745171e-88
1.3366616709920565e-05,1.649490429725904e-88
1.3368966971828736e-05,1.6494904297066332e-88
1.3371317646985163e-05,1.649490429687359e-88
1.3373668735462509e-05,1.6494904296680817e-88
1.3376020237333445e-05,1.6494904296488008e-88
1.3378372152670662e-05,1.6494904296295162e-88
1.3380724481546854e-05,1.6494904296102286e-88
1.3383077224034742e-05,1.6494904295909379e-88
1.3385430380207048e-05,1.6494904295716432e-88
1.3387783950136507e-05,1.6494904295523456e-88
1.3390137933895876e-05,1.6494904295330445e-88
1.3392492331557914e-05,1.6494904295137396e-88
1.3394847143195402e-05,1.649490429494432e-88
1.3397202368881126e-05,1.6494904294751203e-88
1.339955800868789e-05,1.6494904294558056e-88
1.340191406268851e-05,1.6494904294364872e-88
1.3404270530955814e-05,1.6494904294171655e-88
1.340662741356264e-05,1.6494904293978405e-88
1.3408984710581846e-05,1.6494904293785121e-88
1.3411342422086294e-05,1.6494904293591807e-88
1.341370054814887e-05,1.6494904293398454e-88
1.3416059088842458e-05,1.6494904293205067e-88
1.3418418044239966e-05,1.6494904293011646e-88
1.342077741441431e-05,1.6494904292818195e-88
1.3423137199438425e-05,1.6494904292624705e-88
1.3425497399385253e-05,1.6494904292431184e-88
1.3427858014327748e-05,1.6494904292237626e-88
1.3430219044338879e-05,1.6494904292044036e-88
1.343258048949163e-05,1.6494904291850412e-88
1.3434942349858994e-05,1.6494904291656757e-88
1.3437304625513979e-05,1.6494904291463063e-88
1.3439667316529606e-05,1.6494904291269338e-88
1.3442030422978906e-05,1.6494904291075577e-88
1.3444393944934928e-05,1.6494904290881783e-88
1.344675788247073e-05,1.6494904290687952e-88
1.3449122235659379e-05,1.649490429049409e-88
1.3451487004573967e-05,1.6494904290300193e-88
1.3453852189287588e-05,1.6494904290106265e-88
1.3456217789873351e-05,1.6494904289912297e-88
1.345858380640438e-05,1.6494904289718302e-88
1.3460950238953814e-05,1.6494904289524268e-88
1.3463317087594796e-05,1.64949042893302e-88
1.3465684352400492e-05,1.64949042891361e-88
1.3468052033444074e-05,1.6494904288941964e-88
1.347042013079873e-05,1.6494904288747795e-88
1.3472788644537664e-05,1.6494904288553593e-88
1.3475157574734086e-05,1.6494904288359352e-88
1.347752692146122e-05,1.649490428816508e-88
1.3479896684792306e-05,1.6494904287970776e-88
1.34822668648006e-05,1.6494904287776435e-88
1.3484637461559363e-05,1.649490428758206e-88
1.3487008475141871e-05,1.6494904287387654e-88
1.3489379905621417e-05,1.649490428719321e-88
1.3491751753071304e-05,1.6494904286998734e-88
1.349412401756485e-05,1.6494904286804226e-88
1.349649669917538e-05,1.6494904286609678e-88
1.3498869797976237e-05,1.64949042864151e-88
1.3501243314040779e-05,1.6494904286220487e-88
1.3503617247442368e-05,1.6494904286025836e-88
1.3505991598254393e-05,1.6494904285831154e-88
1.350836636655024e-05,1.6494904285636436e-88
1.351074155240332e-05,1.6494904285441687e-88
1.3513117155887048e-05,1.6494904285246902e-88
1.3515493177074864e-05,1.649490428505208e-88
1.3517869616040205e-05,1.6494904284857226e-88
1.3520246472856533e-05,1.649490428466234e-88
1.352262374759732e-05,1.649490428446742e-88
1.3525001440336045e-05,1.6494904284272464e-88
1.352737955114621e-05,1.6494904284077475e-88
1.3529758080101325e-05,1.6494904283882447e-88
1.3532137027274906e-05,1.649490428368739e-88
1.3534516392740496e-05,1.6494904283492297e-88
1.3536896176571644e-05,1.6494904283297166e-88
1.3539276378841906e-05,1.6494904283102004e-88
1.354165699962486e-05,1.649490428290681e-88
1.3544038038994092e-05,1.6494904282711577e-88
1.3546419497023202e-05,1.6494904282516315e-88
1.3548801373785805e-05,1.6494904282321014e-88
1.3551183669355525e-05,1.6494904282125682e-88
1.3553566383806004e-05,1.649490428193031e-88
1.3555949517210892e-05,1.6494904281734912e-88
1.3558333069643852e-05,1.6494904281539477e-88
1.3560717041178566e-05,1.6494904281344002e-88
1.3563101431888725e-05,1.6494904281148497e-88
1.3565486241848033e-05,1.6494904280952956e-88
1.3567871471130203e-05,1.6494904280757384e-88
1.3570257119808967e-05,1.6494904280561776e-88
1.3572643187958068e-05,1.649490428036613e-88
1.3575029675651264e-05,1.6494904280170456e-88
1.3577416582962318e-05,1.6494904279974745e-88
1.3579803909965018e-05,1.6494904279778997e-88
1.3582191656733154e-05,1.6494904279583216e-88
1.3584579823340537e-05,1.64949042793874e-88
1.3586968409860988e-05,1.6494904279191553e-88
1.3589357416368334e-05,1.6494904278995668e-88
1.3591746842936428e-05,1.6494904278799748e-88
1.3594136689639129e-05,1.6494904278603796e-88
1.359652695655031e-05,1.6494904278407808e-88
1.3598917643743855e-05,1.6494904278211787e-88
1.3601308751293662e-05,1.6494904278015732e-88
1.3603700279273642e-05,1.6494904277819641e-88
1.3606092227757722e-05,1.6494904277623517e-88
1.3608484596819838e-05,1.6494904277427356e-88
1.3610877386533939e-05,1.6494904277231162e-88
1.3613270596973995e-05,1.6494904277034934e-88
1.3615664228213972e-05,1.6494904276838673e-88
1.361805828032787e-05,1.6494904276642373e-88
1.3620452753389687e-05,1.6494904276446042e-88
1.3622847647473438e-05,1.6494904276249675e-88
1.362524296265315e-05,1.6494904276053274e-88
1.362763869900287e-05,1.6494904275856837e-88
1.3630034856596647e-05,1.649490427566037e-88
1.3632431435508553e-05,1.6494904275463862e-88
1.3634828435812668e-05,1.6494904275267322e-88
1.3637225857583082e-05,1.6494904275070748e-88
1.3639623700893904e-05,1.6494904274874138e-88
1.3642021965819254e-05,1.6494904274677498e-88
1.3644420652433266e-05,1.649490427448082e-88
1.3646819760810085e-05,1.6494904274284107e-88
1.364921929102387e-05,1.649490427408736e-88
1.365161924314879e-05,1.649490427389058e-88
1.3654019617259035e-05,1.649490427369376e-88
1.3656420413428797e-05,1.6494904273496914e-88
1.3658821631732294e-05,1.649490427330003e-88
1.3661223272243743e-05,1.649490427310311e-88
1.3663625335037386e-05,1.6494904272906155e-88
1.3666027820187473e-05,1.6494904272709168e-88
1.3668430727768265e-05,1.6494904272512142e-88
1.3670834057854039e-05,1.6494904272315086e-88
1.3673237810519086e-05,1.649490427211799e-88
1.3675641985837704e-05,1.6494904271920867e-88
1.3678046583884215e-05,1.64949042717237e-88
1.3680451604732942e-05,1.6494904271526505e-88
1.3682857048458228e-05,1.6494904271329276e-88
1.368526291513443e-05,1.6494904271132007e-88
1.3687669204835916e-05,1.6494904270934705e-88
1.3690075917637061e-05,1.6494904270737372e-88
1.3692483053612264e-05,1.649490427054e-88
1.3694890612835931e-05,1.6494904270342595e-88
1.3697298595382482e-05,1.6494904270145154e-88
1.3699707001326351e-05,1.649490426994768e-88
1.3702115830741984e-05,1.6494904269750173e-88
1.370452508370384e-05,1.6494904269552625e-88
1.3706934760286391e-05,1.649490426935505e-88
1.370934486056412e-05,1.6494904269157435e-88
1.3711755384611532e-05,1.6494904268959784e-88
1.3714166332503133e-05,1.6494904268762103e-88
1.371657770431345e-05,1.6494904268564385e-88
1.3718989500117021e-05,1.6494904268366633e-88
1.3721401719988396e-05,1.6494904268168846e-88
1.3723814364002142e-05,1.6494904267971025e-88
1.3726227432232834e-05,1.6494904267773167e-88
1.3728640924755063e-05,1.6494904267575276e-88
1.3731054841643431e-05,1.649490426737735e-88
1.3733469182972557e-05,1.649490426717939e-88
1.3735883948817066e-05,1.6494904266981392e-88
1.373829913925161e-05,1.6494904266783361e-88
1.3740714754350836e-05,1.6494904266585298e-88
1.3743130794189415e-05,1.6494904266387195e-88
1.3745547258842033e-05,1.649490426618906e-88
1.3747964148383385e-05,1.6494904265990888e-88
1.3750381462888175e-05,1.6494904265792682e-88
1.3752799202431127e-05,1.6494904265594445e-88
1.3755217367086976e-05,1.649490426539617e-88
1.3757635956930469e-05,1.6494904265197863e-88
1.3760054972036369e-05,1.6494904264999517e-88
1.376247441247945e-05,1.6494904264801135e-88
1.3764894278334497e-05,1.6494904264602722e-88
1.3767314569676313e-05,1.6494904264404273e-88
1.376973528657971e-05,1.649490426420579e-88
