time_days,Ir194 top 4
0.00013206333639073805,0.23861982039475135
0.0001320865571829341,0.23880032109468308
0.00013210978205805885,0.23898085353214163
0.0001321330110168303,0.2391614177127083
0.00013215624405996633,0.2393420136419637
0.00013217948118818528,0.23952264132549117
0.0001322027224022052,0.23970330076887275
0.00013222596770274476,0.23988399197769406
0.00013224921709052234,0.24006471495753987
0.0001322724705662566,0.24024546971399613
0.00013229572813066638,0.24042625625265066
0.00013231898978447056,0.24060707457909133
0.00013234225552838822,0.2407879246989081
0.00013236552536313845,0.24096880661769013
0.00013238879928944064,0.24114972034102974
0.00013241207730801415,0.24133066587451826
0.00013243535941957857,0.24151164322374963
0.0001324586456248535,0.24169265239431717
0.00013248193592455885,0.24187560401048647
0.00013250523031941444,0.24205988868997622
0.0001325285288101404,0.24224420577233252
0.00013255183139745683,0.24242855526325202
0.00013257513808208413,0.2426129371684338
0.00013259844886474265,0.24279735149357637
0.00013262176374615305,0.24298179824438132
0.00013264508272703586,0.24316627742654878
0.0001326684058081121,0.24335078904578253
0.0001326917329901025,0.24353533310778477
0.00013271506427372826,0.24371990961826076
0.00013273839965971057,0.2439045185829157
0.00013276173914877068,0.2440891600074555
0.0001327850827416301,0.24427383389758828
0.00013280843043901033,0.244458540259022
0.00013283178224163315,0.2446432790974665
0.00013285513815022035,0.24482805041863182
0.00013287849816549392,0.24501285422822988
0.00013290186228817586,0.2451976905319724
0.0001329252305189885,0.2453825593355738
0.00013294860285865403,0.24556746064474763
0.00013297197930789507,0.24575239446520997
0.00013299535986743407,0.24593736080267672
0.00013301874453799383,0.24612235966286625
0.00013304213332029715,0.24630739105149596
0.00013306552621506707,0.24649245497428643
0.0001330889232230266,0.24667755143695708
0.00013311232434489904,0.24686268044523013
0.00013313572958140765,0.2470478420048276
0.00013315913893327603,0.24723303612147382
0.00013318255240122765,0.24741826280089219
0.0001332059699859864,0.24760352204880912
0.00013322939168827598,0.24778881387095059
0.00013325281750882053,0.2479741382730446
0.00013327624744834408,0.24815949526081943
0.00013329968150757083,0.2483448848400042
0.00013332311968722527,0.2485307341933978
0.00013334656198803177,0.24871944070031451
0.00013337000841071508,0.2489081803875896
