time_days,Bk249 top 2
1.2888900925017104e-05,5.246663891958788e-91
1.2891167189812427e-05,5.246663891899682e-91
1.2893433853086732e-05,5.246663891840566e-91
1.2895700914910086e-05,5.246663891781441e-91
1.2897968375352564e-05,5.246663891722304e-91
1.2900236234484254e-05,5.246663891663158e-91
1.290250449237526e-05,5.246663891604e-91
1.2904773149095697e-05,5.246663891544833e-91
1.2907042204715688e-05,5.246663891485655e-91
1.2909311659305374e-05,5.246663891426466e-91
1.2911581512934906e-05,5.246663891367268e-91
1.291385176567445e-05,5.246663891308058e-91
1.2916122417594177e-05,5.246663891248838e-91
1.291839346876428e-05,5.246663891189608e-91
1.2920664919254954e-05,5.246663891130368e-91
1.2922936769136416e-05,5.246663891071117e-91
1.292520901847889e-05,5.246663891011856e-91
1.2927481667352613e-05,5.246663890952585e-91
1.2929754715827835e-05,5.246663890893302e-91
1.293202816397482e-05,5.24666389083401e-91
1.2934302011863841e-05,5.246663890774706e-91
1.2936576259565183e-05,5.246663890715393e-91
1.293885090714915e-05,5.24666389065607e-91
1.294112595468605e-05,5.246663890596736e-91
1.2943401402246207e-05,5.246663890537391e-91
1.294567724989996e-05,5.246663890478035e-91
1.2947953497717656e-05,5.246663890418669e-91
1.2950230145769658e-05,5.246663890359295e-91
1.2952507194126336e-05,5.246663890299908e-91
1.2954784642858074e-05,5.24666389024051e-91
1.2957062492035277e-05,5.246663890181104e-91
1.2959340741728355e-05,5.246663890121686e-91
1.2961619392007726e-05,5.246663890062258e-91
1.2963898442943827e-05,5.246663890002819e-91
1.296617789460711e-05,5.246663889943369e-91
1.2968457747068027e-05,5.246663889883911e-91
1.297073800039706e-05,5.24666388982444e-91
1.2973018654664686e-05,5.246663889764961e-91
1.2975299709941405e-05,5.246663889705469e-91
1.2977581166297728e-05,5.246663889645968e-91
1.297986302380418e-05,5.246663889586455e-91
1.2982145282531289e-05,5.246663889526935e-91
1.2984427942549603e-05,5.246663889467402e-91
1.2986711003929686e-05,5.246663889407858e-91
1.2988994466742107e-05,5.246663889348305e-91
1.2991278331057449e-05,5.246663889288741e-91
1.299356259694631e-05,5.246663889229166e-91
1.2995847264479297e-05,5.246663889169581e-91
1.2998132333727037e-05,5.246663889109985e-91
1.3000417804760155e-05,5.246663889050379e-91
1.3002703677649304e-05,5.246663888990763e-91
1.300498995246514e-05,5.246663888931135e-91
1.3007276629278335e-05,5.246663888871497e-91
1.3009563708159572e-05,5.246663888811849e-91
1.3011851189179546e-05,5.246663888752191e-91
1.3014139072408969e-05,5.246663888692523e-91
1.3016427357918556e-05,5.246663888632842e-91
1.3018716045779048e-05,5.246663888573153e-91
1.3021005136061182e-05,5.246663888513452e-91
1.3023294628835722e-05,5.246663888453741e-91
1.3025584524173435e-05,5.24666388839402e-91
1.3027874822145105e-05,5.246663888334288e-91
1.303016552282153e-05,5.246663888274546e-91
1.3032456626273516e-05,5.246663888214793e-91
1.3034748132571883e-05,5.246663888155028e-91
1.3037040041787466e-05,5.246663888095255e-91
1.3039332353991103e-05,5.246663888035471e-91
1.304162506925366e-05,5.246663887975676e-91
1.3043918187646006e-05,5.246663887915871e-91
1.3046211709239017e-05,5.246663887856054e-91
1.3048505634103597e-05,5.246663887796227e-91
1.3050799962310646e-05,5.246663887736391e-91
1.305309469393109e-05,5.246663887676542e-91
1.3055389829035857e-05,5.246663887616685e-91
1.3057685367695895e-05,5.246663887556816e-91
1.305998130998216e-05,5.246663887496937e-91
1.306227765596562e-05,5.246663887437047e-91
1.306457440571726e-05,5.246663887377147e-91
1.3066871559308077e-05,5.246663887317236e-91
1.3069169116809073e-05,5.246663887257315e-91
1.3071467078291269e-05,5.246663887197382e-91
1.3073765443825702e-05,5.24666388713744e-91
1.3076064213483409e-05,5.246663887077488e-91
1.3078363387335455e-05,5.246663887017524e-91
1.3080662965452906e-05,5.24666388695755e-91
1.3082962947906846e-05,5.246663886897566e-91
1.3085263334768367e-05,5.24666388683757e-91
1.3087564126108579e-05,5.246663886777564e-91
1.30898653219986e-05,5.246663886717549e-91
1.3092166922509563e-05,5.246663886657522e-91
1.309446892771261e-05,5.246663886597484e-91
1.3096771337678906e-05,5.246663886537438e-91
1.3099074152479614e-05,5.246663886477379e-91
1.3101377372185915e-05,5.246663886417309e-91
1.310368099686901e-05,5.24666388635723e-91
1.3105985026600103e-05,5.24666388629714e-91
1.3108289461450415e-05,5.24666388623704e-91
1.3110594301491177e-05,5.246663886176928e-91
1.3112899546793635e-05,5.246663886116806e-91
1.3115205197429045e-05,5.246663886056674e-91
1.3117511253468678e-05,5.246663885996531e-91
1.3119817714983818e-05,5.246663885936378e-91
1.3122124582045757e-05,5.246663885876213e-91
1.3124431854725805e-05,5.246663885816039e-91
1.312673953309528e-05,5.246663885755853e-91
1.3129047617225519e-05,5.246663885695657e-91
1.3131356107187863e-05,5.246663885635451e-91
1.3133665003053671e-05,5.246663885575234e-91
1.313597430489431e-05,5.246663885515006e-91
1.3138284012781169e-05,5.246663885454768e-91
1.3140594126785641e-05,5.246663885394519e-91
1.3142904646979132e-05,5.24666388533426e-91
1.3145215573433066e-05,5.24666388527399e-91
1.3147526906218872e-05,5.24666388521371e-91
1.3149838645407999e-05,5.246663885153418e-91
1.3152150791071902e-05,5.246663885093117e-91
1.3154463343282055e-05,5.246663885032805e-91
1.3156776302109942e-05,5.246663884972481e-91
1.3159089667627053e-05,5.246663884912149e-91
1.3161403439904903e-05,5.246663884851804e-91
1.3163717619015009e-05,5.246663884791449e-91
1.3166032205028904e-05,5.246663884731084e-91
1.3168347198018138e-05,5.246663884670709e-91
1.3170662598054269e-05,5.246663884610321e-91
1.3172978405208867e-05,5.246663884549924e-91
1.3175294619553517e-05,5.246663884489516e-91
1.3177611241159812e-05,5.246663884429097e-91
1.3179928270099365e-05,5.246663884368669e-91
1.3182245706443798e-05,5.246663884308229e-91
1.318456355026474e-05,5.246663884247778e-91
1.3186881801633843e-05,5.246663884187317e-91
1.3189200460622769e-05,5.246663884126845e-91
1.3191519527303184e-05,5.246663884066363e-91
1.3193839001746772e-05,5.246663884005871e-91
1.3196158884025237e-05,5.246663883945367e-91
1.3198479174210283e-05,5.246663883884853e-91
1.3200799872373637e-05,5.246663883824328e-91
1.320312097858703e-05,5.246663883763792e-91
1.3205442492922213e-05,5.246663883703247e-91
1.3207764415450944e-05,5.24666388364269e-91
1.3210086746244996e-05,5.246663883582122e-91
1.3212409485376156e-05,5.246663883521545e-91
1.321473263291622e-05,5.246663883460955e-91
1.3217056188937003e-05,5.246663883400356e-91
1.3219380153510325e-05,5.246663883339746e-91
1.3221704526708021e-05,5.246663883279126e-91
1.3224029308601945e-05,5.246663883218494e-91
1.3226354499263955e-05,5.246663883157852e-91
1.3228680098765923e-05,5.246663883097199e-91
1.323100610717974e-05,5.246663883036536e-91
1.3233332524577303e-05,5.246663882975861e-91
1.3235659351030522e-05,5.246663882915177e-91
1.3237986586611324e-05,5.246663882854482e-91
1.3240314231391643e-05,5.246663882793777e-91
1.3242642285443436e-05,5.24666388273306e-91
1.324497074883866e-05,5.246663882672332e-91
1.3247299621649288e-05,5.246663882611594e-91
1.3249628903947315e-05,5.246663882550846e-91
1.3251958595804733e-05,5.246663882490086e-91
1.3254288697293563e-05,5.246663882429315e-91
1.3256619208485826e-05,5.246663882368536e-91
1.3258950129453563e-05,5.246663882307743e-91
1.3261281460268824e-05,5.246663882246941e-91
1.3263613201003671e-05,5.246663882186129e-91
1.3265945351730185e-05,5.246663882125306e-91
1.326827791252045e-05,5.246663882064471e-91
1.327061088344657e-05,5.246663882003627e-91
1.3272944264580658e-05,5.246663881942772e-91
1.3275278055994847e-05,5.246663881881905e-91
1.3277612257761268e-05,5.246663881821027e-91
1.3279946869952082e-05,5.24666388176014e-91
1.3282281892639447e-05,5.246663881699241e-91
1.3284617325895548e-05,5.246663881638333e-91
1.3286953169792567e-05,5.246663881577413e-91
1.3289289424402717e-05,5.246663881516482e-91
1.3291626089798206e-05,5.246663881455541e-91
1.3293963166051269e-05,5.246663881394588e-91
1.329630065323414e-05,5.246663881333627e-91
1.329863855141908e-05,5.246663881272653e-91
1.3300976860678353e-05,5.246663881211669e-91
1.3303315581084236e-05,5.246663881150674e-91
1.3305654712709025e-05,5.246663881089669e-91
1.3307994255625025e-05,5.246663881028652e-91
1.3310334209904553e-05,5.246663880967625e-91
1.3312674575619936e-05,5.246663880906587e-91
1.3315015352843519e-05,5.246663880845538e-91
1.3317356541647661e-05,5.246663880784479e-91
1.3319698142104729e-05,5.24666388072341e-91
1.3322040154287102e-05,5.246663880662329e-91
1.3324382578267174e-05,5.246663880601237e-91
1.3326725414117355e-05,5.246663880540136e-91
1.332906866191006e-05,5.246663880479023e-91
1.3331412321717725e-05,5.246663880417899e-91
1.3333756393612793e-05,5.246663880356764e-91
1.3336100877667723e-05,5.246663880295619e-91
1.333844577395498e-05,5.246663880234463e-91
1.3340791082547057e-05,5.246663880173297e-91
1.3343136803516441e-05,5.24666388011212e-91
1.3345482936935646e-05,5.24666388005093e-91
1.334782948287719e-05,5.246663879989732e-91
1.335017644141361e-05,5.246663879928522e-91
1.3352523812617449e-05,5.246663879867302e-91
1.335487159656127e-05,5.246663879806071e-91
1.3357219793317641e-05,5.246663879744828e-91
1.3359568402959154e-05,5.246663879683576e-91
1.3361917425558404e-05,5.246663879622312e-91
1.3364266861188e-05,5.246663879561038e-91
1.3366616709920565e-05,5.246663879499754e-91
1.3368966971828736e-05,5.246663879438458e-91
1.3371317646985163e-05,5.246663879377151e-91
1.3373668735462509e-05,5.246663879315834e-91
1.3376020237333445e-05,5.246663879254505e-91
1.3378372152670662e-05,5.246663879193166e-91
1.3380724481546854e-05,5.246663879131816e-91
1.3383077224034742e-05,5.246663879070456e-91
1.3385430380207048e-05,5.246663879009084e-91
1.3387783950136507e-05,5.246663878947703e-91
1.3390137933895876e-05,5.24666387888631e-91
1.3392492331557914e-05,5.246663878824905e-91
1.3394847143195402e-05,5.246663878763491e-91
1.3397202368881126e-05,5.246663878702067e-91
1.339955800868789e-05,5.24666387864063e-91
1.340191406268851e-05,5.246663878579183e-91
1.3404270530955814e-05,5.246663878517725e-91
1.340662741356264e-05,5.246663878456256e-91
1.3408984710581846e-05,5.246663878394777e-91
1.3411342422086294e-05,5.246663878333287e-91
1.341370054814887e-05,5.246663878271786e-91
1.3416059088842458e-05,5.246663878210275e-91
1.3418418044239966e-05,5.246663878148751e-91
1.342077741441431e-05,5.246663878087219e-91
1.3423137199438425e-05,5.246663878025674e-91
1.3425497399385253e-05,5.24666387796412e-91
1.3427858014327748e-05,5.246663877902553e-91
1.3430219044338879e-05,5.246663877840976e-91
1.343258048949163e-05,5.246663877779389e-91
1.3434942349858994e-05,5.246663877717791e-91
1.3437304625513979e-05,5.246663877656182e-91
1.3439667316529606e-05,5.246663877594562e-91
1.3442030422978906e-05,5.246663877532931e-91
1.3444393944934928e-05,5.246663877471289e-91
1.344675788247073e-05,5.246663877409636e-91
1.3449122235659379e-05,5.246663877347974e-91
1.3451487004573967e-05,5.246663877286298e-91
1.3453852189287588e-05,5.246663877224614e-91
1.3456217789873351e-05,5.246663877162918e-91
1.345858380640438e-05,5.246663877101211e-91
1.3460950238953814e-05,5.246663877039494e-91
1.3463317087594796e-05,5.246663876977765e-91
1.3465684352400492e-05,5.246663876916027e-91
1.3468052033444074e-05,5.246663876854276e-91
1.347042013079873e-05,5.246663876792514e-91
1.3472788644537664e-05,5.246663876730743e-91
1.3475157574734086e-05,5.246663876668961e-91
1.347752692146122e-05,5.246663876607167e-91
1.3479896684792306e-05,5.246663876545363e-91
1.34822668648006e-05,5.246663876483547e-91
1.3484637461559363e-05,5.246663876421721e-91
1.3487008475141871e-05,5.246663876359884e-91
1.3489379905621417e-05,5.246663876298036e-91
1.3491751753071304e-05,5.246663876236178e-91
1.349412401756485e-05,5.246663876174308e-91
1.349649669917538e-05,5.246663876112427e-91
1.3498869797976237e-05,5.246663876050536e-91
1.3501243314040779e-05,5.246663875988633e-91
1.3503617247442368e-05,5.24666387592672e-91
1.3505991598254393e-05,5.246663875864796e-91
1.350836636655024e-05,5.24666387580286e-91
1.351074155240332e-05,5.246663875740916e-91
1.3513117155887048e-05,5.246663875678959e-91
1.3515493177074864e-05,5.24666387561699e-91
1.3517869616040205e-05,5.246663875555012e-91
1.3520246472856533e-05,5.246663875493023e-91
1.352262374759732e-05,5.246663875431022e-91
1.3525001440336045e-05,5.246663875369011e-91
1.352737955114621e-05,5.246663875306989e-91
1.3529758080101325e-05,5.246663875244955e-91
1.3532137027274906e-05,5.246663875182911e-91
1.3534516392740496e-05,5.246663875120857e-91
1.3536896176571644e-05,5.246663875058791e-91
1.3539276378841906e-05,5.246663874996714e-91
1.354165699962486e-05,5.246663874934627e-91
1.3544038038994092e-05,5.246663874872529e-91
1.3546419497023202e-05,5.246663874810419e-91
1.3548801373785805e-05,5.246663874748298e-91
1.3551183669355525e-05,5.246663874686168e-91
1.3553566383806004e-05,5.246663874624025e-91
1.3555949517210892e-05,5.246663874561872e-91
1.3558333069643852e-05,5.246663874499708e-91
1.3560717041178566e-05,5.246663874437533e-91
1.3563101431888725e-05,5.246663874375346e-91
1.3565486241848033e-05,5.24666387431315e-91
1.3567871471130203e-05,5.246663874250942e-91
1.3570257119808967e-05,5.246663874188724e-91
1.3572643187958068e-05,5.246663874126494e-91
1.3575029675651264e-05,5.246663874064254e-91
1.3577416582962318e-05,5.246663874002002e-91
1.3579803909965018e-05,5.246663873939739e-91
1.3582191656733154e-05,5.246663873877466e-91
1.3584579823340537e-05,5.246663873815181e-91
1.3586968409860988e-05,5.246663873752885e-91
1.3589357416368334e-05,5.24666387369058e-91
1.3591746842936428e-05,5.246663873628261e-91
1.3594136689639129e-05,5.246663873565933e-91
1.359652695655031e-05,5.246663873503595e-91
1.3598917643743855e-05,5.246663873441244e-91
1.3601308751293662e-05,5.246663873378883e-91
1.3603700279273642e-05,5.246663873316512e-91
1.3606092227757722e-05,5.246663873254129e-91
1.3608484596819838e-05,5.246663873191734e-91
1.3610877386533939e-05,5.246663873129328e-91
1.3613270596973995e-05,5.246663873066913e-91
1.3615664228213972e-05,5.246663873004487e-91
1.361805828032787e-05,5.246663872942048e-91
1.3620452753389687e-05,5.2466638728796e-91
1.3622847647473438e-05,5.246663872817139e-91
1.362524296265315e-05,5.246663872754669e-91
1.362763869900287e-05,5.246663872692187e-91
1.3630034856596647e-05,5.246663872629694e-91
1.3632431435508553e-05,5.24666387256719e-91
1.3634828435812668e-05,5.246663872504676e-91
1.3637225857583082e-05,5.246663872442149e-91
1.3639623700893904e-05,5.246663872379612e-91
1.3642021965819254e-05,5.246663872317065e-91
1.3644420652433266e-05,5.246663872254505e-91
1.3646819760810085e-05,5.246663872191936e-91
1.364921929102387e-05,5.246663872129355e-91
1.365161924314879e-05,5.246663872066764e-91
1.3654019617259035e-05,5.246663872004161e-91
1.3656420413428797e-05,5.246663871941547e-91
1.3658821631732294e-05,5.246663871878923e-91
1.3661223272243743e-05,5.246663871816287e-91
1.3663625335037386e-05,5.24666387175364e-91
1.3666027820187473e-05,5.246663871690983e-91
1.3668430727768265e-05,5.246663871628314e-91
1.3670834057854039e-05,5.246663871565634e-91
1.3673237810519086e-05,5.246663871502943e-91
1.3675641985837704e-05,5.246663871440242e-91
1.3678046583884215e-05,5.246663871377528e-91
1.3680451604732942e-05,5.246663871314805e-91
1.3682857048458228e-05,5.24666387125207e-91
1.368526291513443e-05,5.246663871189323e-91
1.3687669204835916e-05,5.246663871126566e-91
1.3690075917637061e-05,5.246663871063798e-91
1.3692483053612264e-05,5.246663871001019e-91
1.3694890612835931e-05,5.246663870938228e-91
1.3697298595382482e-05,5.246663870875427e-91
1.3699707001326351e-05,5.246663870812615e-91
1.3702115830741984e-05,5.246663870749791e-91
1.370452508370384e-05,5.246663870686957e-91
1.3706934760286391e-05,5.246663870624112e-91
1.370934486056412e-05,5.246663870561255e-91
1.3711755384611532e-05,5.246663870498387e-91
1.3714166332503133e-05,5.246663870435509e-91
1.371657770431345e-05,5.24666387037262e-91
1.3718989500117021e-05,5.246663870309719e-91
1.3721401719988396e-05,5.246663870246806e-91
1.3723814364002142e-05,5.246663870183884e-91
1.3726227432232834e-05,5.246663870120951e-91
1.3728640924755063e-05,5.246663870058005e-91
1.3731054841643431e-05,5.246663869995049e-91
1.3733469182972557e-05,5.246663869932083e-91
1.3735883948817066e-05,5.246663869869104e-91
1.373829913925161e-05,5.246663869806115e-91
1.3740714754350836e-05,5.246663869743115e-91
1.3743130794189415e-05,5.246663869680102e-91
1.3745547258842033e-05,5.246663869617082e-91
1.3747964148383385e-05,5.246663869554047e-91
1.3750381462888175e-05,5.246663869491003e-91
1.3752799202431127e-05,5.246663869427947e-91
1.3755217367086976e-05,5.24666386936488e-91
1.3757635956930469e-05,5.246663869301803e-91
1.3760054972036369e-05,5.246663869238713e-91
1.376247441247945e-05,5.246663869175613e-91
1.3764894278334497e-05,5.246663869112501e-91
1.3767314569676313e-05,5.24666386904938e-91
1.376973528657971e-05,5.246663868986246e-91
1.3772156429119517e-05,5.246663868923102e-91
1.3774577997370568e-05,5.246663868859946e-91
1.3776999991407724e-05,5.24666386879678e-91
1.3779422411305847e-05,5.246663868733603e-91
1.3781845257139818e-05,5.246663868670413e-91
1.3784268528984527e-05,5.246663868607214e-91
1.3786692226914883e-05,5.246663868544002e-91
1.3789116351005803e-05,5.246663868480781e-91
1.3791540901332219e-05,5.246663868417546e-91
1.3793965877969077e-05,5.246663868354301e-91
1.3796391280991336e-05,5.246663868291048e-91
1.3798817110473966e-05,5.24666386822778e-91
1.3801243366491954e-05,5.246663868164502e-91
1.3803670049120297e-05,5.246663868101213e-91
1.3806097158434008e-05,5.246663868037912e-91
1.3808524694508106e-05,5.246663867974602e-91
1.3810952657417633e-05,5.24666386791128e-91
1.381338104723764e-05,5.246663867847946e-91
