time_days,Pb212 top 6
1.2863998291855153e-05,3.440318081832232e-88
1.286626017800243e-05,3.440318081793551e-88
1.2868522461858791e-05,3.4403180817548625e-88
1.287078514349416e-05,3.440318081716167e-88
1.2873048222978482e-05,3.440318081677466e-88
1.2875311700381712e-05,3.440318081638757e-88
1.2877575575773814e-05,3.440318081600042e-88
1.2879839849224767e-05,3.4403180815613204e-88
1.2882104520804565e-05,3.440318081522591e-88
1.2884369590583207e-05,3.440318081483855e-88
1.2886635058630711e-05,3.440318081445113e-88
1.2888900925017104e-05,3.440318081406364e-88
1.2891167189812427e-05,3.4403180813676075e-88
1.2893433853086732e-05,3.4403180813288447e-88
1.2895700914910086e-05,3.4403180812900746e-88
1.2897968375352564e-05,3.4403180812512984e-88
1.2900236234484254e-05,3.440318081212515e-88
1.290250449237526e-05,3.4403180811737243e-88
1.2904773149095697e-05,3.4403180811349275e-88
1.2907042204715688e-05,3.4403180810961234e-88
1.2909311659305374e-05,3.4403180810573126e-88
1.2911581512934906e-05,3.4403180810184957e-88
1.291385176567445e-05,3.440318080979671e-88
1.2916122417594177e-05,3.440318080940839e-88
1.291839346876428e-05,3.4403180809020014e-88
1.2920664919254954e-05,3.440318080863156e-88
1.2922936769136416e-05,3.440318080824305e-88
1.292520901847889e-05,3.440318080785447e-88
1.2927481667352613e-05,3.4403180807465813e-88
1.2929754715827835e-05,3.4403180807077086e-88
1.293202816397482e-05,3.4403180806688297e-88
1.2934302011863841e-05,3.440318080629944e-88
1.2936576259565183e-05,3.4403180805910513e-88
1.293885090714915e-05,3.440318080552152e-88
1.294112595468605e-05,3.4403180805132456e-88
1.2943401402246207e-05,3.440318080474332e-88
1.294567724989996e-05,3.440318080435412e-88
1.2947953497717656e-05,3.440318080396485e-88
1.2950230145769658e-05,3.440318080357552e-88
1.2952507194126336e-05,3.440318080318611e-88
1.2954784642858074e-05,3.440318080279663e-88
1.2957062492035277e-05,3.4403180802407095e-88
1.2959340741728355e-05,3.440318080201748e-88
1.2961619392007726e-05,3.44031808016278e-88
1.2963898442943827e-05,3.4403180801238056e-88
1.296617789460711e-05,3.4403180800848234e-88
1.2968457747068027e-05,3.440318080045835e-88
1.297073800039706e-05,3.4403180800068397e-88
1.2973018654664686e-05,3.4403180799678375e-88
1.2975299709941405e-05,3.440318079928828e-88
1.2977581166297728e-05,3.4403180798898124e-88
1.297986302380418e-05,3.4403180798507895e-88
1.2982145282531289e-05,3.4403180798117605e-88
1.2984427942549603e-05,3.440318079772724e-88
1.2986711003929686e-05,3.44031807973368e-88
1.2988994466742107e-05,3.44031807969463e-88
1.2991278331057449e-05,3.440318079655573e-88
1.299356259694631e-05,3.440318079616509e-88
1.2995847264479297e-05,3.440318079577438e-88
1.2998132333727037e-05,3.4403180795383605e-88
1.3000417804760155e-05,3.440318079499275e-88
1.3002703677649304e-05,3.440318079460184e-88
1.300498995246514e-05,3.440318079421086e-88
1.3007276629278335e-05,3.44031807938198e-88
1.3009563708159572e-05,3.4403180793428684e-88
1.3011851189179546e-05,3.4403180793037495e-88
1.3014139072408969e-05,3.440318079264624e-88
1.3016427357918556e-05,3.4403180792254906e-88
1.3018716045779048e-05,3.440318079186351e-88
1.3021005136061182e-05,3.440318079147205e-88
1.3023294628835722e-05,3.440318079108051e-88
1.3025584524173435e-05,3.440318079068891e-88
1.3027874822145105e-05,3.440318079029724e-88
1.303016552282153e-05,3.44031807899055e-88
1.3032456626273516e-05,3.440318078951369e-88
1.3034748132571883e-05,3.440318078912181e-88
1.3037040041787466e-05,3.440318078872986e-88
1.3039332353991103e-05,3.440318078833785e-88
1.304162506925366e-05,3.440318078794576e-88
1.3043918187646006e-05,3.440318078755361e-88
1.3046211709239017e-05,3.4403180787161385e-88
1.3048505634103597e-05,3.440318078676909e-88
1.3050799962310646e-05,3.440318078637673e-88
1.305309469393109e-05,3.44031807859843e-88
1.3055389829035857e-05,3.440318078559181e-88
1.3057685367695895e-05,3.4403180785199236e-88
1.305998130998216e-05,3.4403180784806596e-88
1.306227765596562e-05,3.440318078441389e-88
1.306457440571726e-05,3.440318078402112e-88
1.3066871559308077e-05,4.412994120605178e-12
1.3069169116809073e-05,9.662570308514825e-12
1.3071467078291269e-05,1.521589595435624e-11
1.3073765443825702e-05,2.1194086464858117e-11
1.3076064213483409e-05,2.7439455122061912e-11
1.3078363387335455e-05,3.4105836268861726e-11
1.3080662965452906e-05,4.1277434629773045e-11
1.3082962947906846e-05,4.878292237557119e-11
1.3085263334768367e-05,5.6860028053828036e-11
1.3087564126108579e-05,6.552668132937701e-11
1.30898653219986e-05,7.460589646064882e-11
1.3092166922509563e-05,8.444912476173655e-11
1.309446892771261e-05,9.496895275208852e-11
1.3096771337678906e-05,1.0599407133287041e-10
1.3099074152479614e-05,1.1802773724589095e-10
1.3101377372185915e-05,1.308256376558601e-10
1.310368099686901e-05,1.442379717194502e-10
1.3105985026600103e-05,1.5896814937413514e-10
1.3108289461450415e-05,1.7454752794082797e-10
1.3110594301491177e-05,1.9086954775136394e-10
1.3112899546793635e-05,2.0889880578189873e-10
1.3115205197429045e-05,2.2785491456222704e-10
1.3117511253468678e-05,2.4779613698443215e-10
1.3119817714983818e-05,2.697481998675352e-10
1.3122124582045757e-05,2.9278328037818344e-10
1.3124431854725805e-05,3.1714635596951113e-10
1.312673953309528e-05,3.4379484177763555e-10
1.3129047617225519e-05,3.7173528433508993e-10
1.3131356107187863e-05,4.0144341066986735e-10
1.3133665003053671e-05,4.3372404271563786e-10
1.313597430489431e-05,4.675397890671773e-10
1.3138284012781169e-05,5.036831503794669e-10
1.3140594126785641e-05,5.426923132530326e-10
1.3142904646979132e-05,5.835187462645603e-10
1.3145215573433066e-05,6.2738137841305e-10
1.3147526906218872e-05,6.748795595576943e-10
1.3149838645407999e-05,7.238260613822474e-10
1.3152150791071902e-05,7.782268512318736e-10
1.3154463343282055e-05,8.342166383877571e-10
1.3156776302109942e-05,8.949582761327796e-10
1.3159089667627053e-05,9.59318187395555e-10
1.3161403439904903e-05,1.0274319242104644e-09
1.3163717619015009e-05,1.1006535921621688e-09
1.3166032205028904e-05,1.1769422977217626e-09
1.3168347198018138e-05,1.2601068591241466e-09
1.3170662598054269e-05,1.3454563538507721e-09
1.3172978405208867e-05,1.4397630397974209e-09
1.3175294619553517e-05,1.5354613956252988e-09
1.3177611241159812e-05,1.6419187059930076e-09
1.3179928270099365e-05,1.7503875694130154e-09
1.3182245706443798e-05,1.869100513168745e-09
1.318456355026474e-05,1.9918458498508534e-09
1.3186881801633843e-05,2.1240851994494252e-09
1.3189200460622769e-05,2.262767770877427e-09
1.3191519527303184e-05,2.4099210935253734e-09
1.3193839001746772e-05,2.566370160439751e-09
1.3196158884025237e-05,2.7299512151821243e-09
1.3198479174210283e-05,2.906179272072981e-09
1.3200799872373637e-05,3.087838059745288e-09
1.320312097858703e-05,3.286056661015596e-09
1.3205442492922213e-05,3.487590163959777e-09
1.3207764415450944e-05,3.7102269060729977e-09
1.3210086746244996e-05,3.9360308449709184e-09
1.3212409485376156e-05,4.183307283809402e-09
1.321473263291622e-05,4.436801560960138e-09
1.3217056188937003e-05,4.710339507064442e-09
1.3219380153510325e-05,4.994517129783567e-09
1.3221704526708021e-05,5.296823645052425e-09
1.3224029308601945e-05,5.614959782249194e-09
1.3226354499263955e-05,5.9487543478692335e-09
1.3228680098765923e-05,6.304429225319223e-09
1.323100610717974e-05,6.672659503712846e-09
1.3233332524577303e-05,7.06978286172326e-09
1.3235659351030522e-05,7.475641462798219e-09
1.3237986586611324e-05,7.91847856553568e-09
1.3240314231391643e-05,8.36695675354937e-09
1.3242642285443436e-05,8.859007658199294e-09
1.324497074883866e-05,9.35930198280642e-09
1.3247299621649288e-05,9.900565794895883e-09
1.3249628903947315e-05,1.045784597683356e-08
1.3251958595804733e-05,1.1052676181591032e-08
1.3254288697293563e-05,1.1675095767658991e-08
1.3256619208485826e-05,1.2334060679748815e-08
1.3258950129453563e-05,1.3020289503545895e-08
1.3261281460268824e-05,1.374947476638349e-08
1.3263613201003671e-05,1.4505323430669293e-08
1.3265945351730185e-05,1.5311330651691165e-08
1.326827791252045e-05,1.6143087534136878e-08
1.327061088344657e-05,1.703307037037152e-08
1.3272944264580658e-05,1.794775525002958e-08
1.3275278055994847e-05,1.893028600915905e-08
1.3277612257761268e-05,1.993414411702343e-08
1.3279946869952082e-05,2.1017766793295322e-08
1.3282281892639447e-05,2.211853601147531e-08
1.3284617325895548e-05,2.3312493739962443e-08
1.3286953169792567e-05,2.4518507844718143e-08
1.3289289424402717e-05,2.5832791713482556e-08
1.3291626089798206e-05,2.715301947539488e-08
1.3293963166051269e-05,2.8598420332366885e-08
1.329630065323414e-05,3.0044075335183896e-08
1.329863855141908e-05,3.163067021831872e-08
1.3300976860678353e-05,3.32191128493147e-08
1.3303315581084236e-05,3.4952464805282604e-08
1.3305654712709025e-05,3.6696255689348816e-08
1.3307994255625025e-05,3.858846793965212e-08
1.3310334209904553e-05,4.0501142344516416e-08
1.3312674575619936e-05,4.2565197515603485e-08
1.3315015352843519e-05,4.4661330512465956e-08
1.3317356541647661e-05,4.69111454011449e-08
1.3319698142104729e-05,4.9206420743838836e-08
1.3322040154287102e-05,5.16569039219359e-08
1.3324382578267174e-05,5.416818681269032e-08
1.3326725414117355e-05,5.685482318952041e-08
1.332906866191006e-05,5.962954397327464e-08
1.3331412321717725e-05,6.251256566155431e-08
1.3333756393612793e-05,6.557503781996983e-08
1.3336100877667723e-05,6.866541653490798e-08
1.333844577395498e-05,7.20419097046149e-08
1.3340791082547057e-05,7.541899656548954e-08
1.3343136803516441e-05,7.906986258640359e-08
1.3345482936935646e-05,8.278938748806714e-08
1.334782948287719e-05,8.670119650506743e-08
1.335017644141361e-05,9.07937477232421e-08
1.3352523812617449e-05,9.498095060414878e-08
1.335487159656127e-05,9.947948982498352e-08
1.3357219793317641e-05,1.0397882002712327e-07
1.3359568402959154e-05,1.0889706940959268e-07
1.3361917425558404e-05,1.1383795551029033e-07
1.3364266861188e-05,1.1910014936770612e-07
1.3366616709920565e-05,1.2452078058234685e-07
1.3368966971828736e-05,1.301598612553935e-07
1.3371317646985163e-05,1.3613723500154618e-07
1.3373668735462509e-05,1.4211565975352134e-07
1.3376020237333445e-05,1.486820375326015e-07
1.3378372152670662e-05,1.5526777922192115e-07
1.3380724481546854e-05,1.6221654461154915e-07
1.3383077224034742e-05,1.694640658039517e-07
1.3385430380207048e-05,1.7680526941100524e-07
1.3387783950136507e-05,1.8477328298965853e-07
1.3390137933895876e-05,1.9274269758973674e-07
1.3392492331557914e-05,2.0126773759162374e-07
1.3394847143195402e-05,2.1002102486033177e-07
1.3397202368881126e-05,2.1903236977330806e-07
1.339955800868789e-05,2.2866835392594908e-07
1.340191406268851e-05,2.3830603238045062e-07
1.3404270530955814e-05,2.48705690592519e-07
1.340662741356264e-05,2.593045940094562e-07
1.3408984710581846e-05,2.7021527917707946e-07
1.3411342422086294e-05,2.818598208354908e-07
1.341370054814887e-05,2.9350640996184253e-07
1.3416059088842458e-05,3.060690668493445e-07
1.3418418044239966e-05,3.1885895381620523e-07
1.342077741441431e-05,3.3201656538397153e-07
1.3423137199438425e-05,3.4604868167891934e-07
1.3425497399385253e-05,3.600832652507272e-07
1.3427858014327748e-05,3.7527134953819263e-07
1.3430219044338879e-05,3.9076939921680474e-07
1.343258048949163e-05,4.064098041382827e-07
1.3434942349858994e-05,4.235053963024817e-07
1.3437304625513979e-05,4.406039943966503e-07
1.3439667316529606e-05,4.5837827127356674e-07
1.3442030422978906e-05,4.772194409394017e-07
1.3444393944934928e-05,4.960639234613437e-07
1.344675788247073e-05,5.162142089298927e-07
1.3449122235659379e-05,5.369576964555096e-07
1.3451487004573967e-05,5.577048313231197e-07
1.3453852189287588e-05,5.804962719157644e-07
1.3456217789873351e-05,6.033109987556101e-07
1.345858380640438e-05,6.267888291009653e-07
1.3460950238953814e-05,6.518522835544002e-07
1.3463317087594796e-05,6.769201449325942e-07
1.3465684352400492e-05,7.034657440889837e-07
1.3468052033444074e-05,7.310024458760379e-07
1.347042013079873e-05,7.58543989460661e-07
1.3472788644537664e-05,7.884418965679859e-07
1.3475157574734086e-05,8.186667203204835e-07
1.347752692146122e-05,8.493652201250165e-07
1.3479896684792306e-05,8.825034081218158e-07
1.34822668648006e-05,9.156474228294906e-07
1.3484637461559363e-05,9.501955151578201e-07
1.3487008475141871e-05,9.86500632362602e-07
1.3489379905621417e-05,1.0228121331215954e-06
1.3491751753071304e-05,1.0616139611944553e-06
1.349412401756485e-05,1.1013525680297082e-06
1.349649669917538e-05,1.1411429443413855e-06
1.3498869797976237e-05,1.1845934125524964e-06
1.3501243314040779e-05,1.228051520689953e-06
1.3503617247442368e-05,1.272707824476456e-06
1.3505991598254393e-05,1.3201837498924846e-06
1.350836636655024e-05,1.3676680230337384e-06
1.351074155240332e-05,1.4176871067351808e-06
1.3513117155887048e-05,1.4695170088027265e-06
1.3515493177074864e-05,1.5213560241583806e-06
1.3517869616040205e-05,1.5772771538203505e-06
1.3520246472856533e-05,1.6338127858822208e-06
1.352262374759732e-05,1.6911592880953517e-06
1.3525001440336045e-05,1.7527661946066886e-06
1.352737955114621e-05,1.8143839335036316e-06
1.3529758080101325e-05,1.8784497444133374e-06
1.3532137027274906e-05,1.9455402512857185e-06
1.3534516392740496e-05,2.0126425547290404e-06
1.3536896176571644e-05,2.0840852781057726e-06
1.3539276378841906e-05,2.157089375983151e-06
1.354165699962486e-05,2.230274396534889e-06
1.3544038038994092e-05,2.3096373255362685e-06
1.3546419497023202e-05,2.3890142089770887e-06
1.3548801373785805e-05,2.4705685454875338e-06
1.3551183669355525e-05,2.556793127734962e-06
1.3553566383806004e-05,2.6430328709111952e-06
1.3555949517210892e-05,2.733754039945756e-06
1.3558333069643852e-05,2.8273628911902525e-06
1.3560717041178566e-05,2.9209882017447863e-06
1.3563101431888725e-05,3.0217371074813322e-06
1.3565486241848033e-05,3.1232873056540156e-06
1.3567871471130203e-05,3.2264947784187573e-06
1.3570257119808967e-05,3.3365604288758443e-06
1.3572643187958068e-05,3.4466454322534977e-06
1.3575029675651264e-05,3.561180635990872e-06
1.3577416582962318e-05,3.6804113235412774e-06
1.3579803909965018e-05,3.799662975507191e-06
1.3582191656733154e-05,3.926562400576686e-06
1.3584579823340537e-05,4.055630329838409e-06
1.3586968409860988e-05,4.185504670863174e-06
1.3589357416368334e-05,4.3251001600562125e-06
1.3591746842936428e-05,4.464720194422112e-06
1.3594136689639129e-05,4.608517931436818e-06
1.359652695655031e-05,4.759423341379207e-06
1.3598917643743855e-05,4.910355285125613e-06
1.3601308751293662e-05,5.069318148247418e-06
1.3603700279273642e-05,5.232340463034299e-06
1.3606092227757722e-05,5.395391442149e-06
1.3608484596819838e-05,5.5708533382164815e-06
1.3610877386533939e-05,5.746849337692636e-06
1.3613270596973995e-05,5.926423426483793e-06
1.3615664228213972e-05,6.116268893111432e-06
1.361805828032787e-05,6.306147740400843e-06
1.3620452753389687e-05,6.505167070483584e-06
1.3622847647473438e-05,6.711550802737712e-06
1.362524296265315e-05,6.91797082358807e-06
1.362763869900287e-05,7.134506431951564e-06
1.3630034856596647e-05,7.358942340832885e-06
1.3632431435508553e-05,7.583417712437435e-06
1.3634828435812668e-05,7.81817663598828e-06
1.3637225857583082e-05,8.062041576122667e-06
1.3639623700893904e-05,8.305949395200467e-06
1.3642021965819254e-05,8.560301575307071e-06
1.3644420652433266e-05,8.825062217792007e-06
1.3646819760810085e-05,9.089869413326446e-06
1.364921929102387e-05,9.365275977753392e-06
1.365161924314879e-05,9.652493584174321e-06
1.3654019617259035e-05,9.939761692268687e-06
1.3656420413428797e-05,1.0238357333608747e-05
1.3658821631732294e-05,1.0550985494179635e-05
1.3661223272243743e-05,1.0863668624378863e-05
1.3663625335037386e-05,1.1183742297410873e-05
1.3666027820187473e-05,1.1523736301067818e-05
1.3668430727768265e-05,1.1863790086108926e-05
1.3670834057854039e-05,1.220667755495293e-05
1.3673237810519086e-05,1.2576120896129807e-05
1.3675641985837704e-05,1.2945629196787969e-05
1.3678046583884215e-05,1.331520246835007e-05
1.3680451604732942e-05,1.3713849835577679e-05
1.3682857048458228e-05,1.4115031572919978e-05
1.368526291513443e-05,1.4516283850328646e-05
1.3687669204835916e-05,1.4942986804906591e-05
1.3690075917637061e-05,1.5378203085195773e-05
1.3692483053612264e-05,1.5813495889868318e-05
1.3694890612835931e-05,1.626996684076037e-05
1.3697298595382482e-05,1.674172837849288e-05
1.3699707001326351e-05,1.7213572866387454e-05
1.3702115830741984e-05,1.770161532809104e-05
1.370452508370384e-05,1.821259017257464e-05
1.3706934760286391e-05,1.8723654862123614e-05
1.370934486056412e-05,1.924516779132195e-05
1.3711755384611532e-05,1.979818936286758e-05
1.3714166332503133e-05,2.035130817258367e-05
1.371657770431345e-05,2.090829049971824e-05
1.3718989500117021e-05,2.150636594227389e-05
1.3721401719988396e-05,2.2104546544853944e-05
1.3723814364002142e-05,2.2702832325948944e-05
1.3726227432232834e-05,2.3347214406154006e-05
1.3728640924755063e-05,2.3995592277530324e-05
1.3731054841643431e-05,2.464408415364201e-05
1.3733469182972557e-05,2.5327044544224713e-05
1.3735883948817066e-05,2.602927559675216e-05
1.373829913925161e-05,2.673163012305847e-05
1.3740714754350836e-05,2.7454981946289527e-05
1.3743130794189415e-05,2.8214947782563178e-05
1.3745547258842033e-05,2.897504724416349e-05
1.3747964148383385e-05,2.974066517695111e-05
1.3750381462888175e-05,3.05624843620687e-05
1.3752799202431127e-05,3.138444804823007e-05
1.3755217367086976e-05,3.220655626084196e-05
1.3757635956930469e-05,3.3082709122879035e-05
1.3760054972036369e-05,3.397139649195596e-05
1.376247441247945e-05,3.4860240119556164e-05
1.3764894278334497e-05,3.578598869292316e-05
1.3767314569676313e-05,3.6746126217255496e-05
1.376973528657971e-05,3.770643256324193e-05
1.3772156429119517e-05,3.8683841292060785e-05
1.3774577997370568e-05,3.9720441684827214e-05
1.3776999991407724e-05,4.0757224343768446e-05
1.3779422411305847e-05,4.179418930093102e-05
1.3781845257139818e-05,4.2906775313234274e-05
1.3784268528984527e-05,4.402534849711397e-05
1.3786692226914883e-05,4.514411836050075e-05
