time_days,Hg208 top 13
70.28157686057338,3.749264682462177e-86
70.2939345211936,3.7490940088605194e-86
70.30629435467026,3.748923320791359e-86
70.3186563613854,3.748752618255494e-86
70.33102054172113,3.748581901253723e-86
70.34338689605967,3.748411169786846e-86
70.35575542478327,3.748240423855665e-86
70.3681261282741,3.7480696634609816e-86
70.38049900691482,3.7478988886035935e-86
70.39287406108778,3.7477280992843066e-86
70.40525129117547,3.747557295503922e-86
70.41763069756051,3.7473864772632444e-86
70.43001228062555,3.747215644563076e-86
70.44239604075331,3.747044797404224e-86
70.4547819783266,3.7468739357874915e-86
70.46717009372827,3.746703059713686e-86
70.47956038734114,3.7465321691836126e-86
70.49195285954843,3.746361264198078e-86
70.5043475107331,3.74619034475789e-86
70.51674434127828,3.746019410863857e-86
70.52914335156717,3.7458484625167885e-86
70.54154454198301,3.745677499717491e-86
70.55394791290917,3.7455065224667776e-86
70.56635346472902,3.745335530765457e-86
70.57876119782593,3.745164524614342e-86
70.59117111258367,3.744993504014241e-86
70.6035832093857,3.744822468965968e-86
70.61599748861573,3.744651419470336e-86
70.62841395065747,3.744480355528158e-86
70.64083259589474,3.744309277140248e-86
70.65325342471141,3.744138184307421e-86
70.66567643749141,3.743967077030491e-86
70.67810163461876,3.7437959553102744e-86
70.6905290164774,3.74362481914759e-86
70.70295858345173,3.74345366854325e-86
70.71539033592583,3.743282503498073e-86
70.72782427428399,3.743111324012879e-86
70.74026039891054,3.7429401300884855e-86
70.7526987101899,3.742768921725712e-86
70.76513920850657,3.742597698925378e-86
70.77758189424506,3.742426461688303e-86
70.79002676778988,3.742255210015311e-86
70.80247382952597,3.74208394390722e-86
70.81492307983795,3.741912663364854e-86
70.82737451911065,3.741741368389035e-86
70.83982814772892,3.741570058980586e-86
70.85228396607776,3.741398735140332e-86
70.86474197454217,3.741227396869097e-86
70.87720217350724,3.741056044167706e-86
70.889664563358,3.740884677036986e-86
70.90212914447993,3.74071329547776e-86
70.9145959172582,3.740541899490857e-86
70.92706488207816,3.740370489077104e-86
70.93953603932525,3.740199064237328e-86
70.95200938938495,3.74002762497236e-86
70.96448493264286,3.739856171283027e-86
70.97696266948458,3.73968470317016e-86
70.9894426002958,3.739513220634588e-86
71.00192472546219,3.739341723677144e-86
71.01440904536983,3.739170212298657e-86
71.02689556040448,3.73899868649996e-86
71.03938427095213,3.738827146281885e-86
71.05187517739881,3.738655591645267e-86
71.06436828013062,3.738484022590939e-86
71.07686357953375,3.7383124391197355e-86
71.08936107599443,3.738140841232491e-86
71.10186076989886,3.737969228930044e-86
71.11436266163363,3.7377976022132246e-86
71.12686675158513,3.7376259610828745e-86
71.1393730401398,3.737454305539829e-86
71.15188152768427,3.7372826355849264e-86
71.16439221460517,3.737110951219006e-86
71.17690510128922,3.736939252442905e-86
71.18942018812322,3.736767539257466e-86
71.20193747549388,3.7365958116635296e-86
71.21445696378836,3.736424069661932e-86
71.22697865339359,3.7362523132535174e-86
71.23950254469653,3.7360805424391285e-86
71.2520286380844,3.7359087572196066e-86
71.26455693394433,3.735736957595796e-86
71.27708743266362,3.73556514356854e-86
71.28962013462959,3.7353933151386835e-86
71.30215504022962,3.735221472307071e-86
71.31469214985106,3.735049615074549e-86
71.32723146388172,3.734877743441962e-86
71.33977298270905,3.7347058574101566e-86
71.35231670672071,3.734533956979982e-86
71.36486263630448,3.734362042152285e-86
71.37741077184813,3.734190112927913e-86
71.38996111373959,3.734018169307717e-86
71.40251366236673,3.7338462112925456e-86
71.41506841811747,3.733674238883252e-86
71.42762538138015,3.7335022520806816e-86
71.44018455254279,3.733330250885689e-86
71.45274593199359,3.733158235299126e-86
71.46530952012087,3.732986205321845e-86
71.47787531731295,3.732814160954699e-86
71.49044332395825,3.732642102198542e-86
71.50301354044528,3.7324700290542294e-86
71.5155859671626,3.732297941522614e-86
71.52816060449868,3.732125839604555e-86
71.54073745284249,3.731953723300904e-86
71.55331651258267,3.7317815926125196e-86
71.56589778410805,3.7316094475402594e-86
71.57848126780752,3.73143728808498e-86
71.59106696407005,3.731265114247544e-86
71.60365487328467,3.7310929260288055e-86
71.61624499584052,3.7309207234296256e-86
71.6288373321266,3.730748506450868e-86
71.64143188253243,3.730576275093388e-86
71.65402864744719,3.73040402935805e-86
71.66662762726028,3.7302317692457154e-86
71.6792288223611,3.730059494757247e-86
71.69183223313921,3.729887205893508e-86
71.70443785998417,3.729714902655364e-86
71.71704570328562,3.729542585043676e-86
71.72965576343319,3.729370253059311e-86
71.7422680408169,3.7291979067031345e-86
71.7548825358265,3.729025545976011e-86
71.76749924885189,3.7288531708788086e-86
71.78011818028308,3.728680781412395e-86
71.79273933051014,3.728508377577637e-86
71.8053626999232,3.728335959375404e-86
71.81798828891245,3.728163526806565e-86
71.83061609786816,3.727991079871988e-86
71.84324612718056,3.727818618572547e-86
71.8558783772403,3.727646142909108e-86
71.86851284843773,3.727473652882547e-86
71.88114954116338,3.727301148493731e-86
71.89378845580788,3.727128629743538e-86
71.90642959276191,3.726956096632837e-86
71.91907295241622,3.726783549162504e-86
71.93171853516161,3.726610987333413e-86
71.94436634138886,3.726438411146441e-86
71.95701637148917,3.7262658206024586e-86
71.96966862585347,3.726093215702345e-86
71.9823231048728,3.7259205964469766e-86
71.99497980893837,3.725747962837231e-86
72.0076387384414,3.725575314873985e-86
72.02029989377317,3.725402652558119e-86
72.03296327532507,3.725229975890511e-86
72.04562888348852,3.7250572848720406e-86
72.05829671865492,3.72488457950359e-86
72.0709667812161,3.724711859786037e-86
72.08363907156354,3.724539125720263e-86
72.096313590089,3.724366377307152e-86
72.10899033718424,3.7241936145475865e-86
72.1216693132411,3.7240208374424484e-86
72.13435051865153,3.723848045992623e-86
72.1470339538075,3.7236752401989936e-86
72.15971961910093,3.7235024200624476e-86
72.17240751492422,3.723329585583867e-86
72.18509764166944,3.723156736764139e-86
72.19778999972885,3.722983873604151e-86
72.21048458949477,3.7228109961047915e-86
72.22318141135962,3.722638104266947e-86
72.23588046571585,3.722465198091505e-86
72.24858175295603,3.722292277579357e-86
72.26128527347262,3.7221193427313925e-86
72.27399102765858,3.7219463935485e-86
72.28669901590649,3.721773430031571e-86
72.2994092386092,3.721600452181497e-86
72.31212169615956,3.7214274599991706e-86
72.32483638895057,3.721254453485485e-86
72.33755331737524,3.721081432641331e-86
72.35027248182665,3.7209083974676055e-86
72.36299388269796,3.720735347965202e-86
72.3757175203823,3.720562284135016e-86
72.38844339527319,3.72038920597794e-86
72.40117150776389,3.720216113494874e-86
72.41390185824784,3.720043006686713e-86
72.42663444711854,3.719869885554354e-86
72.43936927476959,3.7196967500986956e-86
72.45210634159461,3.719523600320638e-86
72.46484564798733,3.719350436221077e-86
72.4775871943414,3.719177257800917e-86
72.49033098105093,3.719004065061053e-86
72.50307700850973,3.71883085800239e-86
72.51582527711177,3.718657636625826e-86
72.52857578725111,3.718484400932267e-86
72.54132853932191,3.718311150922613e-86
72.55408353371834,3.7181378865977685e-86
72.5668407708347,3.717964607958637e-86
72.57960025106517,3.717791315006126e-86
72.59236197480445,3.717618007741134e-86
72.60512594244685,3.717444686164571e-86
72.61789215438694,3.717271350277344e-86
72.63066061101932,3.717098000080357e-86
72.64343131273871,3.71692463557452e-86
72.65620425993983,3.716751256760739e-86
72.66897945301751,3.716577863639925e-86
72.68175689236668,3.716404456212985e-86
72.69453657838211,3.716231034480832e-86
72.70731851145916,3.716057598444372e-86
72.72010269199276,3.715884148104518e-86
72.73288912037809,3.715710683462183e-86
72.74567779701039,3.715537204518277e-86
72.75846872228499,3.715363711273714e-86
72.77126189659724,3.7151902037294075e-86
72.7840573203426,3.7150166818862704e-86
72.79685499391648,3.7148431457452205e-86
72.80965491771471,3.714669595307168e-86
72.82245709213282,3.714496030573032e-86
72.83526151756655,3.7143224515437266e-86
72.8480681944117,3.714148858220171e-86
72.8608771230641,3.713975250603283e-86
72.8736883039197,3.713801628693978e-86
72.88650173737454,3.713627992493176e-86
72.8993174238247,3.713454342001797e-86
72.91213536366614,3.713280677220763e-86
72.92495555729538,3.71310699815099e-86
72.93777800510856,3.7129333047934e-86
72.95060270750201,3.712759597148917e-86
72.96342966487222,3.712585875218461e-86
72.97625887761562,3.712412139002957e-86
72.9890903461288,3.712238388503327e-86
73.0019240708084,3.712064623720495e-86
73.01476005205099,3.711890844655388e-86
73.0275982902536,3.711717051308928e-86
73.04043878581292,3.711543243682042e-86
73.05328153912592,3.711369421775656e-86
73.06612655058952,3.711195585590699e-86
73.07897382060081,3.7110217351280956e-86
73.0918233495569,3.710847870388776e-86
73.10467513785498,3.710673991373669e-86
73.1175291858922,3.7105000980837056e-86
73.13038549406612,3.710326190519812e-86
73.14324406277403,3.71015226868292e-86
73.1561048924134,3.709978332573963e-86
73.16896798338178,3.709804382193869e-86
73.18183333607676,3.7096304175435746e-86
73.19470095089605,3.7094564386240095e-86
73.20757082823737,3.7092824454361085e-86
73.22044296849856,3.709108437980807e-86
73.23331737207737,3.708934416259039e-86
73.24619403937201,3.7087603802717374e-86
73.25907297078042,3.70858633001984e-86
73.27195416670068,3.708412265504284e-86
73.28483762753096,3.708238186726005e-86
73.2977233536695,3.7080640936859435e-86
73.3106113455146,3.7078899863850346e-86
73.32350160346465,3.707715864824218e-86
73.33639412791798,3.707541729004437e-86
73.34928891927336,3.707367578926626e-86
73.36218597792926,3.707193414591728e-86
73.37508530428431,3.707019236000684e-86
73.3879868987373,3.706845043154437e-86
73.40089076168697,3.7066708360539285e-86
73.41379689353224,3.706496614700102e-86
73.42670529467202,3.7063223790939006e-86
73.4396159655052,3.706148129236272e-86
73.45252890643113,3.7059738651281546e-86
73.46544411784882,3.705799586770498e-86
73.4783616001575,3.705625294164248e-86
73.49128135375648,3.70545098731035e-86
73.50420337904508,3.705276666209752e-86
73.51712767642276,3.705102330863402e-86
73.53005424628903,3.704927981272249e-86
73.54298308904345,3.70475361743724e-86
73.55591420508551,3.704579239359329e-86
73.56884759481524,3.70440484703946e-86
73.58178325863226,3.7042304404785875e-86
73.5947211969364,3.704056019677663e-86
73.60766141012765,3.7038815846376375e-86
73.62060389860596,3.703707135359463e-86
73.6335486627714,3.703532671844095e-86
73.6464957030241,3.703358194092485e-86
73.65944501976416,3.703183702105589e-86
73.6723966133921,3.7030091958843616e-86
73.68535048430813,3.702834675429758e-86
73.69830663291268,3.7026601407427334e-86
73.71126505960623,3.702485591824245e-86
73.72422576478935,3.7023110286752525e-86
73.73718874886265,3.7021364512967104e-86
73.75015401222684,3.70196185968958e-86
73.7631215552827,3.7017872538548185e-86
73.77609137843092,3.701612633793389e-86
73.78906348207268,3.701437999506247e-86
73.80203786660883,3.701263350994357e-86
73.81501453244041,3.7010886882586786e-86
73.82799347996857,3.7009140113001746e-86
73.84097470959448,3.700739320119808e-86
73.8539582217194,3.7005646147185414e-86
73.86694401674467,3.70038989509734e-86
73.87993209507158,3.700215161257169e-86
73.89292245710183,3.70004041319899e-86
73.90591510323686,3.699865650923772e-86
73.9189100338783,3.699690874432479e-86
73.93190724942781,3.699516083726079e-86
73.94490675028715,3.6993412788055406e-86
73.95790853685814,3.6991664596718294e-86
73.97091260954271,3.6989916263259166e-86
73.98391896874267,3.6988167787687715e-86
73.99692761486033,3.698641917001361e-86
74.00993854829765,3.6984670410246584e-86
74.02295176945687,3.698292150839633e-86
74.03596727874017,3.698117246447258e-86
74.04898507654991,3.697942327848505e-86
74.06200516328849,3.6977673950443454e-86
74.07502753935835,3.697592448035756e-86
74.08805220516204,3.6974174868237086e-86
74.10107916110204,3.6972425114091786e-86
74.11410840758128,3.697067521793141e-86
74.12713994500236,3.696892517976571e-86
74.14017377376813,3.6967174999604454e-86
74.15320989428145,3.6965424677457406e-86
74.1662483069453,3.6963674213334365e-86
74.17928901216271,3.69619236072451e-86
74.19233201033676,3.6960172859199394e-86
74.2053773018705,3.695842196920707e-86
74.21842488716746,3.6956670937277886e-86
74.23147476663078,3.695491976342167e-86
74.24452694066389,3.695316844764822e-86
74.25758140967022,3.695141698996737e-86
74.2706381740533,3.694966539038895e-86
74.28369723421673,3.6947913648922785e-86
74.29675859056418,3.6946161765578696e-86
74.30982224349924,3.694440974036656e-86
74.32288819342601,3.6942657573296184e-86
74.33595644074823,3.6940905264377435e-86
74.34902698586986,3.693915281362018e-86
74.3620998291949,3.6937400221034284e-86
74.37517497112746,3.6935647486629634e-86
74.38825241207174,3.6933894610416075e-86
74.4013321524319,3.693214159240351e-86
74.41441419261233,3.693038843260183e-86
74.42749853301721,3.692863513102095e-86
74.4405851740513,3.692688168767073e-86
74.45367411611896,3.69251281025611e-86
74.4667653596248,3.692337437570198e-86
74.47985890497348,3.6921620507103274e-86
74.49295475256973,3.691986649677492e-86
74.50605290281835,3.691811234472685e-86
74.51915335612425,3.6916358050968994e-86
74.5322561128922,3.691460361551133e-86
74.54536117352751,3.691284903836375e-86
74.55846853843512,3.6911094319536245e-86
74.57157820802024,3.6909339459038775e-86
74.58469018268804,3.69075844568813e-86
74.59780446284387,3.690582931307379e-86
74.61092104889308,3.690407402762624e-86
74.62403994124112,3.6902318600548635e-86
74.63716114029353,3.6900563031850956e-86
74.65028464645575,3.6898807321543225e-86
74.66341046013369,3.689705146963541e-86
74.67653858173298,3.6895295476137534e-86
74.6896690116594,3.689353934105961e-86
74.70280175031884,3.6891783064411674e-86
74.71593679811724,3.689002664620374e-86
74.72907415546062,3.688827008644585e-86
74.74221382275508,3.688651338514805e-86
74.75535580040662,3.6884756542320385e-86
74.76850008882175,3.6882999557972886e-86
74.78164668840665,3.6881242432115625e-86
74.79479559956768,3.687948516475867e-86
74.8079468227113,3.687772775591207e-86
74.82110035824402,3.687597020558592e-86
74.83425620657245,3.6874212513790314e-86
74.8474143681032,3.6872454680535306e-86
74.86057484324292,3.687069670583104e-86
74.87373763239864,3.6868938589687544e-86
74.88690273597713,3.686718033211499e-86
74.90007015438533,3.6865421933123444e-86
74.91323988803026,3.686366339272305e-86
74.926411937319,3.686190471092392e-86
74.93958630265873,3.6860145887736194e-86
74.95276298445665,3.685838692317e-86
74.96594198312012,3.685662781723548e-86
74.97912329905631,3.6854868569942805e-86
74.99230693267299,3.685310918130208e-86
75.00549288437752,3.68513496513235e-86
75.01868115457751,3.684958998001722e-86
75.0318717436806,3.6847830167393415e-86
75.04506465209454,3.684607021346227e-86
75.05825988022713,3.684431011823396e-86
75.07145742848626,3.6842549881718666e-86
75.08465729727973,3.684078950392661e-86
75.09785948701584,3.683902898486797e-86
75.11106399810254,3.683726832455295e-86
75.12427083094799,3.6835507522991794e-86
75.13747998596045,3.683374658019469e-86
75.15069146354821,3.683198549617187e-86
75.16390526411965,3.6830224270933584e-86
75.17712138808322,3.6828462904490055e-86
75.19033983584733,3.682670139685155e-86
75.20356060782082,3.682493974802828e-86
75.21678370441224,3.682317795803051e-86
75.23000912603031,3.682141602686853e-86
75.24323687308386,3.681965395455257e-86
75.25646694598176,3.681789174109293e-86
75.26969934513298,3.681612938649989e-86
75.28293407094652,3.6814366890783726e-86
75.29617112383153,3.681260425395474e-86
75.30941050419698,3.681084147602322e-86
75.32265221245243,3.6809078556999474e-86
75.33589624900704,3.68073154968938e-86
75.3491426142702,3.680555229571653e-86
75.36239130865137,3.680378895347798e-86
75.37564233256008,3.6802025470188476e-86
75.38889568640593,3.6800261845858365e-86
75.4021513705986,3.679849808049796e-86
75.41540938554769,3.679673417411765e-86
75.4286697316633,3.679497012672775e-86
75.44193240935519,3.679320593833861e-86
75.45519741903331,3.679144160896064e-86
75.4684647611077,3.678967713860416e-86
75.48173443598846,3.678791252727957e-86
75.49500644408579,3.678614777499726e-86
75.50828078580992,3.678438288176761e-86
75.52155746157118,3.6782617847601e-86
75.53483647177983,3.6780852672507875e-86
75.54811781684663,3.677908735649858e-86
75.56140149718193,3.677732189958356e-86
75.5746875131964,3.677555630177324e-86
75.58797586530068,3.6773790563078025e-86
75.60126655390555,3.6772024683508355e-86
75.61455957942184,3.677025866307466e-86
75.62785494226046,3.6768492501787395e-86
75.64115264283221,3.676672619965702e-86
75.65445268154843,3.676495975669395e-86
75.6677550588201,3.676319317290866e-86
75.68105977505843,3.676142644831163e-86
75.69436683067464,3.675965958291332e-86
75.70767622608011,3.675789257672422e-86
75.72098796168622,3.67561254297548e-86
75.73430203790444,3.675435814201556e-86
75.74761845514621,3.675259071351701e-86
75.76093721382341,3.675082314426962e-86
75.7742583143476,3.6749055434283916e-86
75.78758175713058,3.6747287583570404e-86
75.80090754258416,3.674551959213962e-86
75.81423567112023,3.674375146000208e-86
75.82756614315082,3.6741983187168325e-86
75.84089895908798,3.6740214773648885e-86
75.85423411934383,3.67384462194543e-86
75.86757162433044,3.673667752459515e-86
75.88091147446036,3.673490868908197e-86
75.8942536701458,3.67331397129253e-86
75.90759821179918,3.6731370596135734e-86
75.92094509983299,3.672960133872386e-86
75.93429433465981,3.672783194070022e-86
75.94764591669227,3.6726062402075445e-86
75.96099984634307,3.6724292722860096e-86
75.97435612402488,3.6722522903064805e-86
75.98771475015081,3.672075294270014e-86
76.00107572513365,3.671898284177672e-86
76.01443904938643,3.671721260030517e-86
76.02780472332218,3.671544221829611e-86
76.04117274735407,3.671367169576017e-86
76.05454312189532,3.6711901032707995e-86
76.06791584735925,3.6710130229150215e-86
76.08129092415902,3.670835928509749e-86
76.09466835270841,3.670658820056045e-86
76.10804813342074,3.670481697554976e-86
76.12143026670962,3.67030456100761e-86
76.1348147529887,3.670127410415012e-86
76.14820159267171,3.669950245778253e-86
76.16159078617244,3.6697730670983976e-86
76.17498233390478,3.669595874376518e-86
76.18837623628266,3.6694186676136816e-86
76.20177249371999,3.669241446810961e-86
76.21517110663109,3.669064211969424e-86
76.22857207543002,3.6688869630901426e-86
76.24197540053102,3.668709700174189e-86
76.25538108234838,3.6685324232226365e-86
76.2687891212965,3.668355132236557e-86
76.28219951778983,3.668177827217026e-86
76.2956122722429,3.668000508165117e-86
76.30902738507018,3.667823175081906e-86
76.3224448566866,3.667645827968466e-86
76.3358646875068,3.667468466825875e-86
76.34928687794556,3.667291091655209e-86
76.36271142841782,3.667113702457546e-86
76.37613833933852,3.6669362992339634e-86
76.3895676111227,3.6667588819855414e-86
76.40299924418547,3.666581450713358e-86
76.41643323894202,3.6664040054184926e-86
76.42986959580747,3.666226546102028e-86
76.44330831519744,3.666049072765041e-86
76.45674939752718,3.6658715854086164e-86
76.47019284321216,3.665694084033834e-86
76.48363865266795,3.66551656864178e-86
76.49708682631018,3.665339039233536e-86
76.51053736455452,3.6651614958101845e-86
76.52399026781676,3.664983938372813e-86
76.53744553651259,3.664806366922507e-86
76.55090317105821,3.664628781460349e-86
76.56436317186946,3.664451181987427e-86
76.57782553936242,3.664273568504829e-86
76.59129027395322,3.664095941013641e-86
76.60475737605807,3.6639182995149524e-86
76.61822684609325,3.663740644009853e-86
76.63169868447511,3.66356297449943e-86
76.64517289161994,3.6633852909847775e-86
76.65864946794451,3.6632075934669805e-86
76.67212841386528,3.663029881947134e-86
76.68560972979888,3.662852156426329e-86
76.69909341616204,3.662674416905658e-86
76.71257947337155,3.662496663386214e-86
76.72606790184429,3.662318895869091e-86
76.73955870199717,3.6621411143553836e-86
76.75305187424722,3.661963318846186e-86
76.76654741901142,3.661785509342595e-86
76.78004533670715,3.661607685845706e-86
76.79354562775154,3.661429848356614e-86
76.8070482925619,3.661251996876419e-86
76.82055333155562,3.661074131406217e-86
76.8340607451501,3.660896251947108e-86
76.84757053376293,3.6607183585001895e-86
76.8610826978117,3.660540451066564e-86
76.87459723771391,3.660362529647331e-86
76.88811415388761,3.6601845942435884e-86
76.90163344675051,3.6600066448564404e-86
76.91515511672044,3.659828681486989e-86
76.92867916421544,3.6596507041363375e-86
76.9422055896535,3.659472712805588e-86
76.95573439345274,3.659294707495845e-86
76.96926557603138,3.659116688208214e-86
76.98279913780753,3.6589386549438e-86
76.99633507919978,3.658760607703707e-86
77.00987340062643,3.6585825464890426e-86
77.02341410250595,3.658404471300915e-86
77.03695718525691,3.658226382140429e-86
77.05050264929793,3.6580482790086955e-86
77.0640504950477,3.657870161906823e-86
77.07760072292501,3.65769203083592e-86
77.09115333334873,3.6575138857970965e-86
77.10470832673762,3.657335726791466e-86
77.11826570351096,3.657157553820135e-86
77.1318254640877,3.656979366884218e-86
77.14538760888696,3.656801165984828e-86
77.15895213832799,3.656622951123077e-86
77.17251905283004,3.656444722300079e-86
77.18608835281253,3.656266479516948e-86
77.19966003869487,3.6560882227748e-86
77.21323411089644,3.6559099520747515e-86
77.22681056983711,3.6557316674179145e-86
77.24038941593639,3.6555533688054086e-86
77.25397064961403,3.65537505623835e-86
77.26755427128984,3.655196729717858e-86
77.2811402813837,3.6550183892450505e-86
77.29472868031554,3.654840034821046e-86
77.30831946850545,3.654661666446965e-86
77.32191264637348,3.6544832841239284e-86
77.33550821433971,3.6543048878530575e-86
77.34910617282465,3.6541264776354716e-86
77.36270652224847,3.653948053472294e-86
77.37630926303162,3.6537696153646475e-86
77.38991439559452,3.653591163313655e-86
77.40352192035775,3.653412697320443e-86
77.41713183774193,3.653234217386133e-86
77.43074414816776,3.653055723511852e-86
77.44435885205584,3.652877215698726e-86
77.45797594982734,3.6526986939478804e-86
77.471595441903,3.652520158260441e-86
77.48521732870384,3.652341608637538e-86
77.4988416106509,3.652163045080299e-86
77.51246828816535,3.6519844675898515e-86
77.52609736166838,3.651805876167327e-86
77.53972883158127,3.651627270813854e-86
77.55336269832527,3.651448651530566e-86
77.5669989623221,3.65127001831859e-86
77.5806376239931,3.6510913711790594e-86
77.59427868375987,3.650912710113108e-86
77.60792214204407,3.650734035121867e-86
77.62156799926746,3.6505553462064726e-86
77.63521625585179,3.650376643368057e-86
77.64886691221898,3.650197926607756e-86
77.66251996879097,3.650019195926705e-86
77.67617542598967,3.649840451326042e-86
77.68983328423744,3.6496616928069e-86
77.70349354395633,3.649482920370419e-86
77.7171562055686,3.6493041340177344e-86
77.73082126949656,3.6491253337499884e-86
77.74448873616262,3.6489465195683176e-86
77.75815860598925,3.648767691473863e-86
77.77183087939902,3.648588849467765e-86
77.78550555681439,3.6484099935511654e-86
77.79918263865834,3.648231123725202e-86
77.8128621253535,3.6480522399910206e-86
77.82654401732273,3.647873342349763e-86
77.84022831498896,3.6476944308025725e-86
77.85391501877517,3.6475155053505934e-86
77.86760412910441,3.64733656599497e-86
77.88129564639986,3.647157612736848e-86
77.89498957108472,3.6469786455773724e-86
77.90868590358215,3.646799664517692e-86
77.92238464431578,3.646620669558952e-86
77.93608579370895,3.6464416607022984e-86
77.94978935218514,3.646262637948883e-86
77.96349532016795,3.646083601299852e-86
77.97720369808106,3.645904550756356e-86
77.99091448634817,3.6457254863195464e-86
78.00462768539315,3.645546407990572e-86
78.01834329563972,3.645367315770586e-86
78.03206131751212,3.645188209660738e-86
78.04578175143425,3.645009089662182e-86
78.05950459783023,3.644829955776069e-86
78.07322985712423,3.6446508080035564e-86
78.08695752974054,3.644471646345796e-86
78.10068761610347,3.6442924708039434e-86
78.11442011663745,3.644113281379155e-86
78.1281550317668,3.643934078072588e-86
78.14189236191639,3.643754860885396e-86
78.1556321075107,3.643575629818737e-86
78.16937426897444,3.64339638487377e-86
78.18311884673238,3.643217126051655e-86
78.19686584120942,3.6430378533535485e-86
78.21061525283045,3.6428585667806124e-86
78.22436708202049,3.642679266334006e-86
78.23812132920465,3.6424999520148916e-86
78.2518779948079,3.6423206238244315e-86
78.26563707925578,3.642141281763785e-86
78.27939858297347,3.641961925834116e-86
78.29316250638634,3.641782556036589e-86
78.30692884991983,3.6416031723723676e-86
78.3206976139995,3.641423774842617e-86
78.33446879905092,3.641244363448501e-86
78.3482424054998,3.641064938191188e-86
78.36201843377175,3.6408854990718445e-86
78.3757968842929,3.640706046091635e-86
78.38957775748898,3.640526579251727e-86
78.40336105378599,3.640347098553292e-86
78.41714677360997,3.640167603997498e-86
78.43093491738708,3.639988095585513e-86
78.44472548554349,3.6398085733185084e-86
78.45851847850551,3.639629037197655e-86
78.47231389669933,3.639449487224126e-86
78.48611174055169,3.6392699233990896e-86
78.49991201048894,3.63909034572372e-86
78.51371470693765,3.6389107541991915e-86
78.5275198303245,3.638731148826677e-86
78.54132738107619,3.6385515296073505e-86
78.55513735961954,3.638371896542389e-86
78.56894976638144,3.6381922496329656e-86
78.58276460178882,3.638012588880259e-86
78.5965818662686,3.6378329142854464e-86
78.61040156024815,3.6376532258497026e-86
78.62422368415452,3.637473523574207e-86
78.63804823841495,3.6372938074601375e-86
78.65187522345678,3.637114077508675e-86
78.66570463970743,3.636934333720999e-86
78.67953648759435,3.6367545760982894e-86
78.69337076754512,3.636574804641728e-86
78.70720747998722,3.636395019352497e-86
78.72104662534863,3.6362152202317784e-86
78.73488820405703,3.6360354072807534e-86
78.74873221654023,3.635855580500607e-86
78.76257866322621,3.635675739892524e-86
78.77642754454293,3.635495885457689e-86
78.79027886091849,3.635316017197287e-86
78.80413261278106,3.6351361351125045e-86
78.81798880055887,3.634956239204528e-86
78.83184742468008,3.634776329474545e-86
78.84570848557335,3.6345964059237425e-86
78.85957198366702,3.6344164685533094e-86
78.8734379193896,3.6342365173644345e-86
78.88730629316971,3.634056552358308e-86
78.90117710543606,3.63387657353612e-86
78.91505035661737,3.633696580899061e-86
78.9289260471425,3.6335165744483245e-86
78.94280417744021,3.633336554185101e-86
78.95668474793978,3.6331565201105824e-86
78.97056775907012,3.6329764722259636e-86
78.98445321126037,3.632796410532438e-86
78.99834110493977,3.6326163350312e-86
79.01223144053756,3.632436245723444e-86
79.02612421848315,3.6322561426103675e-86
79.04001943920595,3.6320760256931664e-86
79.05391710313533,3.631895894973039e-86
79.0678172107012,3.631715750451179e-86
79.08171976233304,3.6315355921287884e-86
79.09562475846064,3.6313554200070644e-86
79.10953219951378,3.631175234087206e-86
79.12344208592235,3.6309950343704144e-86
79.13735441811635,3.63081482085789e-86
79.15126919652582,3.630634593550834e-86
79.16518642158084,3.630454352450449e-86
79.1791060937115,3.630274097557938e-86
79.19302821334836,3.6300938288745015e-86
79.20695278092158,3.629913546401344e-86
79.22087979686164,3.629733250139671e-86
79.234809261599,3.6295529400906864e-86
79.24874117556425,3.629372616255596e-86
79.26267553918804,3.629192278635608e-86
79.27661235290107,3.629011927231925e-86
79.29055161713403,3.628831562045761e-86
79.30449333231806,3.628651183078317e-86
79.318437498884,3.628470790330805e-86
79.33238411726285,3.6282903838044335e-86
79.34633318788572,3.628109963500412e-86
79.3602847111838,3.627929529419952e-86
79.37423868758832,3.627749081564264e-86
79.38819511753064,3.62756861993456e-86
79.40215400144201,3.627388144532053e-86
79.4161153397542,3.627207655357954e-86
79.43007913289863,3.6270271524134766e-86
79.44404538130695,3.6268466356998356e-86
79.45801408541084,3.626666105218247e-86
79.4719852456421,3.626485560969924e-86
79.4859588624326,3.626305002956084e-86
79.49993493621426,3.626124431177942e-86
79.51391346741912,3.625943845636718e-86
79.52789445647912,3.625763246333628e-86
79.5418779038267,3.62558263326989e-86
79.55586380989395,3.625402006446723e-86
79.56985217511321,3.625221365865347e-86
79.5838429999169,3.6250407115269815e-86
79.59783628473743,3.624860043432849e-86
79.61183203000738,3.62467936158417e-86
79.62583023615939,3.6244986659821656e-86
79.63983090362596,3.6243179566280616e-86
79.65383403284021,3.6241372335230785e-86
79.66783962423482,3.623956496668439e-86
79.68184767824272,3.6237757460653704e-86
79.6958581952969,3.623594981715097e-86
79.70987117583047,3.623414203618843e-86
79.72388662027656,3.623233411777838e-86
79.73790452906842,3.623052606193306e-86
79.75192490263933,3.622871786866476e-86
79.76594774142256,3.622690953798576e-86
79.77997304585185,3.6225101069908346e-86
79.79400081636058,3.62232924644448e-86
79.80803105338236,3.622148372160744e-86
79.8220637573509,3.621967484140856e-86
